Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;09:53:57
22.0;;22.2;;61.17;;12.22
22.5;;23.0;;60.78;;7.99
22.0;;22.5;;60.70;;7.87
22.0;;22.4;;61.19;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;534.95;063.24;179.814
001;613.96;054.78;133.124
002;537.92;062.41;133.743
003;614.19;058.79;132.110
004;542.45;058.91;135.161
005;611.18;058.15;133.269
006;536.34;056.35;127.549
007;602.13;055.42;127.317
008;533.21;061.14;134.963
009;596.35;059.10;139.614
010;525.74;061.19;140.047
011;611.19;060.27;139.933
012;534.44;060.27;137.037
013;612.30;057.23;131.593
014;535.90;057.97;129.642
015;615.41;059.85;134.260
016;543.55;056.93;130.657
017;608.02;057.69;135.550
018;544.89;059.81;140.249
019;613.49;053.85;126.210
020;536.84;059.68;131.116
021;610.63;054.83;135.861
022;537.69;061.45;150.801
023;604.91;058.77;142.763
024;542.58;060.83;151.790
025;596.30;058.93;147.124
026;527.67;057.32;144.711
027;602.45;058.88;149.440
028;537.54;061.71;157.146
029;595.26;061.16;159.203
030;536.16;060.74;158.131
031;600.66;059.43;159.359
032;539.84;059.08;162.685
033;607.83;062.21;169.159
034;540.24;059.40;162.834
035;599.94;060.60;168.723
036;535.47;059.31;168.700
037;601.85;058.02;166.020
038;546.34;063.43;172.517
039;605.72;058.02;168.446
040;539.61;061.02;173.359
041;599.92;060.10;166.539
042;534.43;061.59;171.788
043;605.81;057.12;163.278
044;547.51;062.11;175.289
045;599.30;060.18;170.568
046;535.97;060.36;173.337
047;608.58;059.83;176.984
048;542.43;064.17;184.356
049;601.17;060.36;183.258
050;536.07;061.20;183.647
051;606.18;055.80;171.461
052;547.81;057.69;167.772
053;602.47;058.50;170.024
054;548.15;060.93;178.178
055;612.53;061.46;186.444
056;536.92;061.32;161.194
057;613.99;059.92;168.056
058;536.01;059.52;165.170
059;606.35;058.77;163.846
060;550.87;062.08;161.725
061;595.85;062.98;159.680
062;543.15;062.67;150.979
063;595.27;057.77;138.102
064;641.22;061.98;139.307
065;563.96;059.30;143.335
066;640.46;062.25;149.777
067;553.17;062.22;152.116
068;637.73;063.77;156.922
069;557.42;063.46;156.411
070;635.11;060.94;156.528
071;557.51;063.15;151.882
072;642.21;060.60;142.545
073;555.02;060.90;144.601
074;632.01;062.31;155.564
075;569.79;063.63;157.370
076;640.22;062.45;157.965
077;559.10;063.05;158.373
078;633.55;061.63;158.735
079;557.23;064.14;164.048
080;635.42;064.78;167.634
081;568.15;063.53;163.391
082;629.85;060.69;153.772
083;565.58;064.02;158.742
084;636.99;065.54;161.991
085;562.92;061.46;155.876
086;630.79;059.62;153.600
087;567.24;060.69;152.745
088;650.58;060.93;150.770
089;562.48;064.12;163.614
090;627.40;061.30;161.140
091;555.02;062.59;155.536
092;638.93;061.96;153.329
093;571.42;062.14;148.845
094;633.78;063.99;151.680
095;570.90;061.54;146.553
096;641.49;060.04;143.275
097;559.63;062.27;143.874
098;634.95;058.06;131.862
099;566.21;063.30;137.529
100;642.42;060.08;132.870
101;559.66;063.33;138.066
102;631.83;062.30;137.723
103;565.91;062.44;133.808
104;637.81;062.07;132.383
105;559.23;063.12;130.533
106;635.55;061.19;131.873
107;562.36;061.19;130.757
108;651.90;061.43;129.898
109;553.15;064.12;129.957
110;631.35;062.54;131.629
111;550.83;062.80;132.369
112;641.48;062.58;128.241
113;555.92;064.71;132.579
114;645.89;059.91;124.721
115;556.88;061.11;123.861
116;632.08;063.86;123.711
117;563.61;059.94;120.537
118;631.22;061.41;119.378
119;559.33;062.60;119.285
120;638.93;061.14;127.653
121;557.27;063.65;125.145
122;639.81;062.22;125.938
123;551.10;060.97;120.000
124;635.05;058.88;121.204
125;557.77;064.00;124.108
126;632.86;063.43;123.384
127;564.94;065.05;117.957
128;571.26;059.81;106.330
129;555.94;060.44;111.454
130;583.02;057.98;109.794
131;552.99;061.16;107.960
132;579.95;057.36;111.445
133;552.72;060.00;107.847
134;568.94;056.73;106.369
135;553.55;057.84;105.668
136;578.32;058.33;110.735
137;542.64;058.37;106.059
138;577.55;058.99;110.251
139;552.63;063.42;110.813
140;588.29;057.90;107.262
141;556.71;059.76;105.508
142;576.98;057.48;106.836
143;540.89;060.22;108.563
144;582.43;058.35;110.837
145;557.32;057.65;101.855
146;580.89;059.27;106.510
147;550.32;058.65;103.651
148;583.42;059.40;108.810
149;552.69;061.19;107.276
150;579.81;060.17;111.734
151;549.43;057.33;101.399
152;578.62;057.65;106.981
153;556.83;059.15;106.294
154;580.91;055.67;105.721
155;553.98;060.10;107.747
156;574.67;058.34;107.366
157;552.05;061.10;114.862
158;577.43;058.31;113.060
159;549.74;057.92;109.745
160;594.36;056.99;114.067
161;554.76;060.00;114.299
162;572.21;055.90;108.141
163;555.37;062.37;116.369
164;577.53;056.22;117.890
165;545.21;057.84;117.887
166;580.22;055.91;113.206
167;548.66;060.28;119.673
168;580.42;057.91;118.941
169;548.96;061.93;123.956
170;588.62;055.43;117.014
171;539.88;059.80;117.933
172;583.70;056.07;114.943
173;550.00;057.60;115.976
174;577.02;055.89;112.906
175;552.90;057.93;114.809
176;574.42;057.21;115.720
177;551.16;059.61;117.664
178;579.22;057.85;119.247
179;550.68;060.14;116.734
180;580.36;055.50;113.002
181;550.64;060.05;118.850
182;581.95;056.64;118.072
183;549.01;059.52;115.533
184;592.72;056.86;110.375
185;553.77;056.12;104.472
186;582.71;057.82;110.341
187;545.94;059.19;109.204
188;585.38;059.85;111.822
189;548.97;061.20;107.808
190;579.61;058.83;108.616
191;548.15;059.40;104.320
192;523.58;061.11;108.021
193;616.57;061.17;105.624
194;529.38;062.02;107.416
195;642.36;061.07;112.889
196;528.96;061.40;114.649
197;615.45;057.74;110.533
198;525.51;060.61;117.758
199;600.85;060.20;116.072
200;529.36;060.75;116.395
201;603.83;058.16;117.342
202;528.79;059.58;119.607
203;613.64;059.91;122.152
204;533.47;063.37;120.582
205;614.58;060.10;123.584
206;532.18;060.50;120.345
207;611.77;060.02;125.470
208;534.62;061.38;126.294
209;607.33;061.40;127.178
210;531.84;060.84;124.103
211;605.10;060.80;129.011
212;529.86;062.01;130.658
213;601.70;058.68;127.237
214;529.49;061.30;126.593
215;607.20;059.76;129.019
216;528.06;061.66;127.809
217;616.66;060.54;127.273
218;524.50;059.53;126.275
219;608.25;059.74;125.278
220;523.89;060.10;125.547
221;616.02;059.97;122.633
222;528.50;062.74;121.758
223;601.31;059.37;117.428
224;519.16;061.13;120.869
225;600.59;060.31;118.459
226;526.03;060.31;120.180
227;603.06;060.08;118.648
228;525.29;060.04;118.352
229;607.43;060.58;119.207
230;533.36;062.49;124.250
231;603.08;060.02;121.632
232;517.98;060.77;125.739
233;608.26;060.58;125.264
234;525.39;059.51;122.384
235;620.24;058.69;127.517
236;532.05;063.42;124.071
237;597.41;057.82;121.638
238;526.89;061.23;123.902
239;605.16;059.34;122.585
240;522.91;060.65;122.891
241;606.58;058.87;120.371
242;533.38;062.16;125.112
