Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;09:58:29
22.0;;22.3;;61.19;;12.22
22.6;;23.1;;60.78;;8.23
22.1;;22.5;;60.72;;7.87
22.1;;22.4;;61.19;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;532.83;063.66;220.945
001;612.46;055.11;171.831
002;536.10;062.01;174.895
003;612.36;058.25;175.735
004;540.10;059.86;176.656
005;609.68;057.96;177.038
006;534.21;056.45;167.079
007;600.43;055.32;167.809
008;531.00;060.09;180.622
009;594.53;059.32;183.179
010;523.28;061.22;185.360
011;609.36;059.76;184.846
012;532.20;060.12;178.021
013;610.24;057.83;167.883
014;534.25;057.82;169.849
015;613.93;059.66;174.346
016;541.49;057.36;165.287
017;605.64;057.47;175.077
018;542.43;061.04;174.965
019;612.00;054.52;159.261
020;534.83;060.60;164.599
021;608.73;055.29;170.408
022;535.25;062.30;189.436
023;603.19;058.75;182.089
024;540.25;063.03;187.723
025;594.28;059.12;187.831
026;525.41;057.09;184.312
027;601.12;058.54;192.235
028;535.68;062.52;196.921
029;593.37;061.22;204.676
030;534.00;060.70;202.050
031;599.03;058.94;205.410
032;538.44;059.58;204.721
033;606.00;062.82;211.997
034;538.76;059.91;208.519
035;598.51;060.24;218.187
036;533.41;059.41;216.329
037;600.37;058.18;212.610
038;545.06;063.05;220.031
039;604.23;058.33;215.514
040;537.77;061.76;222.339
041;598.78;060.07;215.154
042;532.41;062.02;220.374
043;603.70;057.31;209.803
044;545.25;062.54;226.365
045;598.03;059.31;225.712
046;533.92;060.89;223.527
047;606.88;059.98;230.004
048;540.74;064.77;235.520
049;599.65;060.76;237.015
050;534.87;061.11;237.143
051;604.71;055.97;219.415
052;546.68;057.79;218.799
053;600.89;058.72;219.617
054;546.32;060.54;234.352
055;611.65;061.52;240.630
056;535.13;060.78;209.835
057;612.61;060.44;215.031
