Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;11:56:05
23.1;;23.4;;61.19;;12.34
23.7;;24.1;;60.78;;8.35
23.2;;23.6;;60.70;;7.87
23.2;;23.4;;61.19;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;531.07;062.50;209.466
001;611.38;054.80;209.305
002;533.68;062.17;227.189
003;612.10;057.09;234.491
004;539.13;058.41;232.014
005;609.08;057.00;235.912
006;532.97;055.79;229.085
007;599.78;054.53;226.742
008;529.56;059.99;240.631
009;593.88;058.71;243.761
010;521.59;060.87;251.946
011;608.60;059.83;250.537
012;531.20;059.95;248.154
013;610.11;056.57;241.564
014;532.84;057.22;240.770
015;612.64;057.94;248.673
016;539.38;056.96;236.936
017;605.32;056.87;236.129
018;540.82;060.49;238.626
019;612.27;053.22;228.271
020;532.51;059.96;247.158
021;607.15;054.30;235.916
022;534.20;061.32;254.512
023;601.91;057.88;249.430
024;538.30;062.01;257.856
025;593.95;057.11;253.500
026;523.57;056.29;242.597
027;599.54;057.47;257.611
028;533.30;061.27;262.877
029;592.65;060.01;263.519
030;533.54;059.69;255.203
031;598.69;057.53;252.852
032;535.91;058.46;250.907
033;605.72;061.07;263.888
034;536.74;058.29;257.080
035;597.34;059.55;257.064
036;532.43;058.77;248.834
037;599.03;057.51;248.100
038;543.15;062.43;251.415
039;602.44;057.90;247.391
040;536.59;060.38;251.101
041;597.11;058.88;251.022
042;530.83;061.56;250.802
043;602.36;055.90;244.834
044;543.94;061.15;257.979
045;596.95;058.51;252.631
046;531.65;059.46;247.706
047;605.96;058.87;249.876
048;538.84;063.82;254.159
049;599.11;059.39;254.610
050;532.80;059.85;254.018
051;603.68;055.17;235.504
052;543.88;056.77;231.028
053;600.52;056.95;244.346
054;544.50;059.58;257.503
055;610.92;060.49;265.176
056;533.91;060.06;253.604
057;611.62;058.16;253.983
058;533.27;058.34;247.869
059;603.93;057.40;245.446
060;548.18;060.67;244.197
061;593.48;061.84;242.836
062;539.90;061.15;237.576
063;592.53;056.81;225.835
064;637.39;062.02;220.057
065;560.97;058.44;221.334
066;637.30;060.89;226.514
067;551.47;061.09;234.317
068;633.67;062.75;244.013
069;554.50;062.20;232.045
070;631.52;060.20;229.460
071;554.75;061.17;232.858
072;637.97;059.25;225.440
073;551.63;060.31;225.594
074;627.87;061.27;240.886
075;567.14;062.36;241.218
076;636.80;061.04;240.635
077;555.58;062.19;239.092
078;629.87;060.43;235.881
079;553.70;063.45;241.578
080;631.51;063.40;245.222
081;564.66;062.97;243.700
082;625.77;058.49;240.396
083;563.06;062.87;244.300
084;633.63;064.63;249.347
085;559.25;061.06;234.404
086;626.68;058.92;231.684
087;564.10;060.47;227.339
088;646.90;060.17;228.991
089;558.47;063.75;240.481
090;624.05;060.76;231.089
091;551.00;061.52;231.238
092;634.32;061.14;238.845
093;568.31;061.12;236.021
094;629.53;063.32;247.944
095;567.88;061.12;235.492
096;638.37;059.10;225.878
097;556.42;061.56;230.590
098;630.74;056.79;217.068
099;562.94;062.29;217.546
100;638.35;059.25;214.297
101;555.64;062.14;221.069
102;627.12;062.37;219.460
103;561.73;061.54;221.421
104;634.11;061.09;220.212
105;556.62;061.45;217.445
106;632.69;060.41;214.503
107;558.16;060.62;209.406
108;648.29;060.47;210.533
109;549.50;062.81;213.536
110;628.04;061.32;210.453
111;547.04;062.43;209.989
112;638.11;060.83;209.826
113;552.66;064.18;215.585
114;642.08;059.58;205.627
115;553.03;061.07;206.530
116;628.42;062.40;216.280
117;559.56;059.24;205.984
118;628.16;060.39;205.628
119;555.39;061.50;210.110
120;636.37;061.06;212.245
121;553.17;062.53;207.585
122;636.08;061.93;206.469
123;547.10;059.95;204.282
124;632.14;058.69;203.587
125;553.52;063.33;214.466
126;629.45;062.71;216.544
127;560.34;064.28;208.449
128;567.29;059.00;197.408
129;552.67;060.05;203.613
130;579.52;057.43;204.264
131;550.52;060.09;199.029
132;576.47;056.80;205.819
133;548.82;058.88;201.632
134;565.03;055.63;197.814
135;550.58;056.89;192.351
136;574.54;058.02;201.081
137;538.52;057.91;196.323
138;573.57;058.12;204.002
139;549.63;062.19;207.621
140;584.09;056.79;201.586
141;553.04;058.64;199.454
142;574.08;056.16;203.382
143;537.28;058.82;205.028
144;578.74;057.41;208.454
145;553.50;056.89;196.119
146;577.61;058.02;201.353
147;546.67;056.29;200.191
148;579.16;058.19;209.979
149;548.81;058.76;208.739
150;576.48;058.94;213.661
151;545.52;056.09;199.850
152;575.83;057.25;203.223
153;552.69;058.02;202.268
154;577.71;054.30;198.608
155;550.41;058.52;204.157
156;571.14;056.94;205.498
157;548.58;060.28;211.591
158;573.92;057.92;211.643
159;545.84;056.98;208.197
160;590.73;056.83;216.063
161;551.33;060.20;215.274
162;569.52;055.33;204.896
163;551.74;061.38;219.830
164;574.74;056.50;216.306
165;541.38;058.15;211.827
166;576.73;054.09;211.215
167;545.22;059.61;216.136
168;576.89;057.00;210.967
169;544.86;061.13;217.197
170;585.23;054.75;210.254
171;536.16;058.74;215.530
172;580.01;055.90;214.475
173;545.93;057.12;216.445
174;574.08;054.79;213.985
175;549.49;057.79;215.900
176;571.40;056.12;220.010
177;548.08;058.20;221.944
178;576.23;056.95;227.845
179;547.11;058.35;218.899
180;578.57;054.29;209.977
181;546.86;059.50;230.668
182;579.64;056.23;228.358
183;545.03;059.42;227.183
184;590.55;055.92;222.987
185;550.58;054.06;214.361
186;580.38;056.82;228.209
187;542.69;057.72;235.040
188;583.28;058.05;236.664
189;545.88;059.46;236.975
190;578.01;057.68;228.499
191;544.77;058.83;217.926
192;518.20;061.67;226.848
193;611.72;059.80;231.569
194;524.64;062.17;229.839
195;637.19;060.58;236.650
196;524.46;060.68;237.401
197;610.41;057.22;230.094
198;521.30;060.17;237.435
199;597.67;059.11;234.648
200;524.40;059.48;234.750
201;598.93;058.07;233.026
202;523.67;058.99;231.748
203;608.83;059.41;241.963
204;528.61;061.18;247.722
205;609.42;059.93;250.331
206;526.79;059.06;248.563
207;607.24;059.43;252.087
208;530.34;060.87;253.523
209;602.41;060.74;252.459
210;526.68;059.64;251.827
211;599.10;060.17;256.646
212;525.15;061.30;258.930
213;597.17;057.15;256.019
214;525.25;060.00;260.413
215;601.90;058.83;260.481
216;522.41;060.53;259.465
217;611.65;059.61;266.500
218;519.86;058.71;259.927
219;603.41;058.66;257.393
220;519.06;060.00;257.898
221;610.35;059.36;256.449
222;523.90;061.52;262.822
223;595.32;058.08;263.463
224;514.55;060.73;266.494
225;595.90;059.06;262.616
226;520.80;060.23;261.830
227;597.22;059.92;261.076
228;519.91;059.17;259.421
229;601.14;059.58;263.995
230;528.57;062.12;261.924
231;597.70;058.93;255.076
232;513.76;061.00;258.811
233;602.79;060.15;255.501
234;520.76;058.62;257.198
235;615.07;058.70;257.693
236;526.48;062.03;268.057
237;591.88;058.08;252.517
238;522.80;060.19;259.908
239;600.00;058.95;256.190
240;518.33;060.03;253.012
241;600.95;057.35;254.705
242;528.47;061.56;261.388
243;595.38;060.18;261.176
244;529.74;062.08;264.115
245;606.98;060.27;268.981
246;520.05;062.00;269.759
247;600.42;060.23;271.624
248;518.72;060.08;258.505
249;588.32;057.72;269.523
250;527.12;061.39;274.621
251;602.72;057.74;273.351
252;532.55;061.27;281.124
253;607.77;060.24;276.332
254;520.43;062.28;281.774
255;591.87;061.10;276.580
256;563.79;060.22;344.088
257;622.61;061.96;352.256
258;569.36;059.84;345.518
259;614.64;062.40;348.445
260;564.40;061.39;350.963
261;611.71;060.90;344.730
262;563.88;062.42;357.908
263;617.73;061.40;350.165
264;560.15;059.56;343.040
265;612.04;062.31;353.904
266;557.37;062.59;357.782
267;621.49;061.28;352.113
268;559.54;061.07;358.604
269;617.82;062.86;359.213
270;559.57;061.49;360.703
271;617.85;060.02;349.620
272;560.75;056.65;339.035
273;618.56;060.95;356.768
274;557.69;059.98;357.590
275;625.84;061.46;360.079
276;561.68;060.15;353.325
277;623.99;062.71;362.574
278;555.22;059.67;354.241
279;616.56;061.17;357.699
280;565.87;062.33;363.991
281;619.12;061.64;359.656
282;567.14;059.96;354.685
283;624.03;060.89;356.097
284;556.82;061.94;368.491
285;618.38;063.97;381.735
286;555.38;062.47;368.511
287;610.55;061.92;365.797
288;558.18;063.13;369.367
289;612.57;061.29;372.670
290;558.28;062.44;370.276
291;620.39;062.31;370.884
292;561.76;061.99;369.570
293;625.50;062.86;375.368
294;570.26;060.24;361.258
295;623.47;063.87;379.108
296;561.36;063.52;387.171
297;619.85;062.74;389.480
298;567.33;061.19;384.888
299;623.51;062.88;388.906
300;558.52;061.22;378.101
301;623.58;062.58;383.625
302;556.75;061.06;377.263
303;610.24;062.61;384.989
304;566.88;062.40;371.772
305;619.68;060.56;370.595
306;559.84;061.95;380.886
307;626.94;060.75;369.805
308;557.31;061.28;387.347
309;621.65;061.28;377.404
310;560.67;061.71;391.056
311;619.10;062.28;387.268
312;569.35;057.99;364.185
313;615.49;060.57;372.619
314;566.75;060.87;368.017
315;620.27;062.13;374.924
316;558.56;061.54;379.889
317;611.84;062.60;374.673
318;555.86;061.37;374.459
319;625.50;059.99;362.150
320;587.79;061.00;359.215
321;573.69;060.23;351.429
322;591.45;061.99;366.730
323;566.46;062.97;364.716
324;590.86;062.10;368.371
325;564.99;062.71;364.806
326;592.90;060.82;365.701
327;564.59;061.82;369.440
328;598.27;060.44;377.131
329;567.66;059.91;364.213
330;595.76;060.28;372.304
331;562.25;062.10;374.935
332;591.53;059.46;375.411
333;563.09;061.96;384.411
334;599.12;060.17;375.542
335;559.18;062.16;390.778
336;592.13;060.74;379.747
337;557.71;062.42;388.647
338;592.81;060.96;382.790
339;561.33;062.46;388.286
340;592.28;062.30;399.510
341;564.29;062.11;389.366
342;596.82;060.37;377.895
343;567.23;062.34;378.704
344;590.25;063.71;390.719
345;568.88;061.72;389.752
346;582.26;062.29;400.814
347;565.45;062.36;393.197
348;593.17;061.03;391.435
349;563.05;061.77;394.953
350;595.51;060.97;396.987
351;561.39;063.74;394.025
352;600.53;062.21;394.354
353;568.05;060.79;393.960
354;593.97;059.51;388.740
355;559.69;062.13;393.707
356;596.86;062.62;398.143
357;552.31;064.28;404.971
358;591.87;061.05;400.359
359;563.35;062.07;400.450
360;589.34;061.64;411.928
361;567.56;060.85;385.623
362;595.00;061.02;402.288
363;553.45;063.24;421.072
364;596.13;063.33;417.478
365;564.98;060.81;399.538
366;597.23;063.50;410.650
367;561.01;060.85;397.225
368;599.00;061.47;402.605
369;568.47;062.82;406.992
370;604.26;060.25;415.042
371;559.48;062.56;408.998
372;601.23;060.92;400.151
373;557.92;060.92;409.060
374;598.47;060.09;408.347
375;555.36;063.20;425.221
376;588.13;063.54;423.026
377;554.43;061.55;407.259
378;587.67;061.96;404.024
379;556.44;061.81;398.134
380;594.27;061.98;410.051
381;554.53;063.21;400.927
382;598.34;061.58;391.833
383;567.54;061.98;397.218
384;567.40;060.38;330.584
385;619.56;062.33;342.116
386;568.93;062.68;344.988
387;621.66;064.79;338.537
388;560.10;061.04;332.764
389;627.63;065.35;344.317
390;561.01;063.21;345.328
391;616.96;062.16;338.313
392;573.45;061.91;347.639
393;628.56;063.36;338.330
394;572.39;060.12;337.699
395;624.01;062.79;353.885
396;559.88;061.25;349.829
397;620.28;063.99;357.207
398;555.67;062.50;359.615
399;614.79;063.72;351.297
400;564.92;060.95;347.714
401;621.87;063.89;359.450
402;555.53;059.89;342.273
403;630.53;063.33;348.150
404;572.52;062.72;343.687
405;622.17;061.62;342.015
406;567.85;062.06;354.455
407;624.95;061.45;347.772
408;561.17;062.28;360.574
409;619.86;062.57;348.114
410;557.15;060.37;344.566
411;621.95;062.17;352.644
412;563.98;062.13;359.232
413;622.58;060.99;351.555
414;563.69;062.01;357.327
415;629.16;061.49;353.352
416;553.58;062.03;356.154
417;626.59;062.20;354.295
418;564.92;061.03;353.509
419;626.94;060.54;349.714
420;560.90;063.00;367.751
421;625.59;063.48;371.497
422;562.49;061.16;369.866
423;628.65;062.33;368.838
424;560.81;062.09;365.437
425;612.57;062.33;375.941
426;561.06;062.39;368.166
427;622.09;062.05;366.150
428;555.10;060.72;363.780
429;621.41;062.09;370.415
430;564.94;061.99;370.935
431;630.65;063.88;372.036
432;567.64;059.99;348.184
433;617.29;061.35;357.220
434;566.78;059.00;359.527
435;624.34;063.36;357.930
436;564.40;059.72;354.708
437;614.72;061.81;355.671
438;564.95;061.28;363.207
439;626.78;061.88;355.318
440;567.17;059.02;357.417
441;631.67;061.72;351.715
442;565.97;060.29;345.528
443;629.53;059.97;355.051
444;563.61;059.88;343.097
445;617.73;061.98;352.281
446;577.05;059.95;346.581
447;624.93;061.51;349.889
448;577.84;060.10;329.777
449;550.85;060.95;332.658
450;574.24;060.85;327.568
451;571.35;058.66;316.977
452;581.90;060.35;336.658
453;541.87;061.02;336.658
454;583.53;057.73;334.460
455;530.98;061.76;339.733
456;584.30;061.30;347.357
457;534.07;060.97;338.662
458;576.94;060.25;342.312
459;542.13;061.74;339.572
460;588.16;058.93;330.227
461;534.79;061.85;336.797
462;578.08;058.38;326.633
463;540.16;062.29;341.066
464;580.21;061.18;345.084
465;533.93;062.36;344.525
466;579.59;061.50;351.349
467;538.31;063.63;352.092
468;581.10;061.49;351.858
469;545.02;063.11;351.994
470;591.95;062.03;348.512
471;552.33;062.23;354.089
472;576.67;027.82;-999.286
473;548.66;063.05;356.531
474;583.34;059.80;348.861
475;546.50;062.07;348.617
476;577.52;059.44;340.192
477;537.06;060.60;343.880
478;580.48;059.97;345.322
479;551.41;060.85;337.347
480;572.73;061.43;348.623
481;532.60;061.63;353.956
482;585.05;061.40;352.047
483;537.97;060.62;346.174
484;591.79;061.04;354.271
485;531.51;060.95;339.826
486;581.73;060.01;350.826
487;535.93;062.22;350.513
488;581.41;060.62;355.898
489;536.41;061.42;359.372
490;572.01;061.16;359.402
491;530.07;061.72;357.636
492;582.82;059.15;346.561
493;528.17;061.36;351.822
494;583.14;056.42;336.368
495;538.80;060.04;347.984
496;575.31;059.83;349.002
497;533.65;062.24;358.206
498;581.39;061.08;348.457
499;532.34;061.40;352.218
500;584.59;059.52;343.895
