Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-13;12:13:05
22.3;;22.6;;61.19;;12.34
22.9;;23.4;;60.80;;8.35
22.4;;22.8;;60.72;;7.99
22.4;;22.7;;61.21;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;536.57;063.48;75.084
001;615.82;055.23;67.821
002;539.61;061.98;72.179
003;616.38;057.39;75.575
004;544.65;058.47;75.542
005;613.25;057.84;77.479
006;538.17;055.82;77.881
007;603.99;055.18;78.519
008;535.60;059.49;81.985
009;598.40;058.20;83.070
010;527.56;061.22;82.019
011;613.05;058.91;87.752
012;536.87;060.96;85.436
013;614.42;057.26;80.393
014;538.53;057.52;80.120
015;617.43;059.09;82.072
016;545.75;056.79;78.798
017;610.51;057.50;82.037
018;547.31;059.52;83.509
019;616.28;053.88;78.617
020;539.08;060.28;84.670
021;612.81;054.39;82.387
022;540.27;061.15;84.772
023;607.21;056.98;84.306
024;544.29;062.30;85.440
025;598.25;058.91;83.249
026;529.67;056.48;81.278
027;605.13;058.50;82.191
028;539.41;062.90;83.326
029;597.41;060.73;86.953
030;538.58;060.60;84.764
031;602.70;058.00;89.701
032;542.07;057.90;88.089
033;609.63;060.74;92.923
034;542.66;058.30;87.170
035;602.27;060.19;90.646
036;537.74;059.05;91.250
037;603.91;056.72;92.988
038;549.04;061.99;95.262
039;607.52;057.63;91.066
040;541.79;060.34;94.410
041;602.05;059.24;93.911
042;536.46;060.96;94.000
043;607.64;056.31;87.997
044;549.35;061.20;92.368
045;601.47;059.35;91.273
046;537.49;059.46;93.021
047;610.91;060.01;90.944
048;544.24;063.25;95.032
049;603.29;059.89;95.855
050;538.31;059.84;96.112
051;608.40;055.55;90.035
052;549.73;056.68;88.825
053;604.52;057.46;91.158
054;550.13;060.38;92.649
055;614.75;060.44;96.290
056;538.66;060.01;92.292
057;615.83;059.33;91.677
058;537.62;059.60;90.944
059;608.19;058.83;89.367
060;552.34;061.72;88.572
061;597.95;062.27;90.298
062;544.54;061.16;90.265
063;597.54;057.01;83.771
064;643.31;062.07;79.919
065;565.00;058.97;80.207
066;642.98;061.28;83.766
067;554.73;061.23;85.317
068;639.45;062.74;88.235
069;558.77;062.53;89.031
070;636.67;060.62;88.583
071;558.55;062.13;87.862
072;644.55;059.07;89.254
073;555.61;061.05;86.798
074;634.04;061.76;92.890
075;571.09;062.56;91.260
076;642.27;061.77;89.611
077;560.06;062.39;89.852
078;635.82;061.07;90.269
079;558.78;063.82;93.739
080;637.79;063.40;95.737
081;568.89;063.29;92.172
082;632.40;060.04;86.737
083;566.93;063.50;90.789
084;639.34;064.20;95.454
085;564.20;061.11;85.531
086;632.99;058.94;87.892
087;568.61;060.17;84.559
088;652.44;060.31;85.183
089;563.66;064.28;89.582
090;630.10;061.22;89.050
091;556.33;062.42;87.242
092;641.31;061.42;87.424
093;573.14;061.52;87.502
094;635.70;063.19;89.909
095;572.29;060.97;86.444
096;644.11;059.34;83.076
097;561.89;062.08;83.795
098;637.04;057.16;78.708
099;567.88;062.46;83.349
100;644.32;059.34;82.490
101;561.27;062.60;85.135
102;634.08;062.31;85.801
103;566.96;062.23;84.698
104;640.22;061.59;85.193
105;561.69;061.67;85.739
106;637.97;061.30;85.740
107;564.26;061.14;85.115
108;653.95;061.12;84.597
109;555.11;063.45;85.853
110;633.61;062.28;86.224
111;552.59;062.13;88.070
112;643.87;061.63;86.034
113;557.94;064.38;86.868
114;647.83;059.61;81.628
115;558.68;060.92;83.433
116;634.27;063.02;88.403
117;565.49;059.85;84.778
118;633.05;060.23;86.912
119;561.16;062.70;84.253
120;641.30;061.51;86.946
121;559.10;062.72;87.154
122;641.82;061.29;87.024
123;552.86;060.43;85.420
124;636.57;060.25;83.117
125;559.37;063.43;92.176
126;634.78;062.74;95.560
127;565.97;064.65;85.828
128;572.38;059.71;79.581
129;555.77;060.82;80.227
130;583.91;057.88;81.342
131;553.62;060.80;79.797
132;581.35;057.80;82.171
133;552.87;059.49;80.323
134;569.92;055.48;78.472
135;553.40;057.01;78.511
136;579.25;058.06;81.045
137;542.40;058.13;79.308
138;578.84;056.87;85.519
139;552.65;062.40;84.150
140;589.09;058.55;79.175
141;556.74;059.00;80.532
142;577.74;056.64;81.239
143;540.93;060.21;79.662
144;583.57;058.05;83.008
145;557.74;057.90;76.280
146;582.18;058.43;82.872
147;550.31;057.71;80.498
148;584.49;058.80;84.604
149;552.86;059.27;84.846
150;580.53;059.96;86.499
151;549.33;057.41;79.352
152;580.07;056.70;85.816
153;557.08;057.97;82.803
154;582.19;054.10;84.569
155;554.16;059.40;83.420
156;576.08;057.58;84.614
157;552.24;061.20;86.995
158;578.96;058.55;84.393
159;549.69;057.50;86.586
160;595.74;056.60;90.643
161;555.15;060.34;88.220
162;573.40;055.71;85.284
163;555.45;062.36;92.173
164;578.70;057.10;92.461
165;545.38;058.00;92.558
166;581.29;055.02;89.635
167;548.70;060.10;92.922
168;581.62;057.81;92.694
169;549.05;059.95;97.693
170;589.56;054.85;90.024
171;540.09;059.41;92.679
172;584.60;056.02;90.022
173;550.33;058.00;89.640
174;577.94;054.69;90.783
175;553.13;056.99;91.100
176;575.27;055.67;92.761
177;551.78;058.88;93.612
178;580.49;057.22;96.596
179;550.86;059.38;94.903
180;582.17;054.99;90.571
181;551.10;058.95;99.236
182;582.58;055.89;98.946
183;549.15;058.95;98.748
184;593.97;055.78;96.038
185;554.40;055.19;89.502
186;583.67;056.66;97.871
187;546.28;058.64;96.920
188;585.53;058.89;100.128
189;549.37;060.74;95.805
190;580.79;058.59;97.206
191;547.84;058.12;95.179
192;523.82;061.94;96.559
193;616.67;060.43;98.447
194;529.78;062.17;98.490
195;643.21;060.86;101.440
196;529.56;060.38;100.677
197;615.59;057.02;98.148
198;526.04;060.27;99.925
199;601.37;059.59;96.909
200;529.66;059.94;97.985
201;603.74;057.85;99.754
202;529.25;059.63;99.708
203;613.51;060.67;101.498
204;533.89;061.41;105.531
205;614.00;059.49;105.108
206;532.51;058.94;104.029
207;611.94;059.41;104.534
208;534.74;061.41;104.980
209;607.30;061.13;107.085
210;531.99;059.34;105.447
211;605.31;060.40;106.859
212;530.20;061.12;108.982
213;601.46;057.63;108.180
214;529.62;060.10;110.515
215;607.77;059.54;106.923
216;528.38;061.18;106.488
217;616.69;059.70;109.262
218;524.47;059.01;110.392
219;608.39;058.69;110.162
220;524.57;060.58;108.807
221;616.30;060.02;108.578
222;528.82;062.40;111.258
223;601.12;058.87;111.234
224;519.53;061.16;113.865
225;600.82;059.70;114.566
226;526.13;060.19;115.658
227;603.37;059.98;115.031
228;525.46;059.04;116.179
229;607.20;059.99;116.652
230;533.34;062.20;120.131
231;603.47;059.59;117.706
232;518.66;060.71;119.540
233;608.57;060.43;118.639
234;525.87;059.41;115.287
235;620.59;059.81;117.908
236;532.62;062.41;122.108
237;597.98;058.29;116.240
238;527.04;062.00;118.144
239;605.48;059.93;117.631
240;523.46;060.24;118.352
241;606.54;058.16;119.719
242;533.65;061.25;121.361
243;601.47;060.36;121.466
244;534.56;061.82;122.803
245;612.68;061.89;122.421
246;524.24;061.99;123.402
247;606.02;061.40;128.045
248;522.36;059.37;124.488
249;593.76;058.31;125.096
250;531.07;061.16;131.993
251;608.33;058.48;127.866
252;537.57;062.43;131.251
253;614.23;060.22;135.166
254;523.77;062.16;142.332
255;597.28;061.12;138.689
256;569.23;060.29;160.431
257;627.60;062.29;166.888
258;574.50;060.75;162.237
259;620.24;061.70;172.233
260;570.84;061.91;169.241
261;616.37;061.55;166.452
262;569.85;062.45;173.880
263;622.29;062.05;169.138
264;567.51;059.11;166.089
265;618.59;062.13;168.070
266;562.92;063.01;173.853
267;626.30;061.58;169.298
268;565.55;062.00;166.509
269;621.82;063.22;173.382
