Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;12:14:31
23.2;;23.4;;61.19;;12.95
23.8;;24.2;;60.80;;8.71
23.2;;23.6;;60.70;;8.59
23.2;;23.5;;61.21;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;532.55;062.17;167.001
001;612.78;053.49;168.540
002;534.97;060.88;184.840
003;613.85;056.83;184.216
004;540.33;058.20;184.432
005;609.89;057.34;186.716
006;534.20;054.99;184.047
007;600.76;054.25;181.126
008;531.45;060.19;191.562
009;595.11;058.79;194.633
010;523.76;060.23;201.863
011;609.75;059.21;201.865
012;532.25;059.76;200.648
013;611.66;056.21;194.964
014;534.12;056.61;194.888
015;614.21;058.09;197.631
016;540.98;056.13;192.133
017;606.96;055.77;192.330
018;542.87;059.47;193.664
019;612.59;053.16;182.928
020;534.66;059.78;199.194
021;609.61;054.28;187.460
022;535.85;061.12;201.622
023;603.59;057.21;201.234
024;540.21;062.25;206.324
025;595.23;058.03;201.924
026;525.34;056.71;194.649
027;600.86;057.22;207.140
028;534.55;061.53;212.134
029;593.92;060.02;211.844
030;533.90;059.77;205.619
031;599.68;057.94;205.252
032;537.55;057.87;206.269
033;606.43;060.78;215.375
034;537.90;057.99;210.125
035;598.82;059.13;212.354
036;533.35;058.83;202.554
037;599.75;057.21;204.462
038;544.30;062.65;207.239
039;604.33;057.99;199.204
040;537.31;060.27;206.098
041;598.30;058.90;204.051
042;532.19;060.39;208.622
043;604.09;055.82;199.324
044;545.08;062.28;207.101
045;598.04;057.95;207.334
046;533.67;059.20;202.893
047;607.04;059.05;204.114
048;540.51;062.99;212.631
049;599.53;059.23;212.094
050;534.44;059.73;209.637
051;604.79;054.28;198.573
052;545.62;055.85;194.013
053;601.49;057.25;202.781
054;546.35;059.78;213.869
055;610.12;060.01;227.932
056;535.62;059.89;212.489
057;613.42;058.72;210.957
058;533.96;058.60;207.235
059;605.04;058.30;204.024
060;549.20;061.07;208.591
061;595.24;061.22;206.865
062;541.43;061.14;206.182
063;595.11;056.21;193.080
064;638.92;061.20;192.974
065;561.39;058.75;190.330
066;638.14;060.76;195.951
067;551.86;061.14;202.546
068;634.08;063.07;211.582
069;555.42;062.02;199.853
070;632.03;059.92;202.112
071;554.79;061.37;202.397
072;639.60;059.02;196.903
073;552.09;060.53;195.925
074;628.64;061.48;211.380
075;567.59;062.32;211.050
076;637.62;060.94;209.554
077;556.36;061.41;211.020
078;631.21;059.09;208.345
079;554.37;063.01;210.020
080;632.41;063.16;214.794
081;565.48;062.72;210.567
082;627.21;059.21;206.294
083;562.88;062.88;212.479
084;633.92;064.67;217.519
085;560.28;060.73;203.967
086;628.38;058.33;202.204
087;564.50;059.81;201.260
088;648.07;059.39;202.488
089;559.19;063.86;207.803
090;625.10;060.40;205.909
091;552.50;061.16;204.800
092;636.63;060.84;208.090
093;568.89;061.22;206.785
094;629.17;063.60;219.675
095;567.08;060.96;208.543
096;638.79;058.04;202.960
097;556.99;060.97;205.369
098;631.74;057.38;189.384
099;562.99;061.92;195.804
100;639.55;059.22;190.958
101;556.29;061.49;198.060
102;629.01;061.58;196.443
103;563.22;061.66;196.540
104;634.45;061.07;197.223
105;556.92;061.02;193.443
106;631.99;060.54;193.180
107;559.21;060.84;188.286
108;649.78;059.98;190.551
109;550.33;062.23;193.667
110;628.60;061.76;188.690
111;548.51;062.15;187.767
112;639.01;061.48;187.863
113;553.87;063.95;194.605
114;643.93;059.11;186.605
115;554.43;061.00;188.690
116;629.92;062.63;195.488
117;560.44;059.79;185.308
118;628.61;060.13;189.247
119;556.72;061.16;192.225
120;636.96;060.64;195.059
121;554.46;062.94;190.336
122;637.31;061.69;189.386
123;547.70;060.04;186.798
124;633.49;058.68;187.235
125;554.94;063.40;194.853
126;629.57;063.40;197.185
127;561.96;063.42;194.737
128;567.28;058.15;186.969
129;552.34;060.17;191.131
130;579.31;056.88;193.940
131;550.72;059.96;187.612
132;576.70;056.23;194.042
133;548.43;058.64;190.518
134;564.87;055.05;185.764
135;549.74;056.70;182.942
136;574.44;057.17;191.768
137;538.59;057.86;185.283
138;573.63;058.02;194.119
139;549.16;062.51;196.738
140;583.88;057.28;194.389
141;552.24;059.66;188.034
142;573.50;056.87;192.529
143;536.48;059.47;194.855
144;578.60;057.19;199.936
145;553.72;055.96;190.520
146;577.47;057.52;195.894
147;546.64;057.07;188.381
148;579.32;058.18;201.027
149;548.49;059.37;198.648
150;576.16;059.14;205.231
151;545.44;056.30;190.275
152;574.83;056.77;199.605
153;552.49;057.81;197.491
154;577.28;054.19;195.927
155;549.89;059.00;199.010
156;571.71;056.51;200.438
157;548.18;060.78;204.880
158;573.99;057.69;208.284
159;545.18;057.14;204.664
160;590.52;056.25;213.018
161;550.46;060.17;210.985
162;569.20;055.06;201.810
163;551.94;061.98;214.716
164;574.63;056.66;214.802
165;541.46;057.56;210.258
166;576.85;054.20;205.945
167;545.48;059.92;210.561
168;576.34;057.10;210.220
169;544.68;060.72;219.577
170;584.91;054.80;209.846
171;535.92;058.33;215.946
172;580.09;055.87;214.543
173;546.66;057.32;211.871
174;573.63;054.11;215.815
175;548.91;057.22;218.759
176;571.12;056.08;217.946
177;548.00;058.31;223.617
178;575.84;056.90;229.532
179;546.96;058.00;221.293
180;578.85;054.16;212.184
181;547.32;059.41;231.457
182;578.91;056.68;231.748
183;545.30;059.03;230.412
