Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-12-08;10:39:07
21.9;;22.2;;61.17;;12.58
22.5;;23.0;;60.80;;8.35
21.9;;22.4;;60.70;;7.87
21.9;;22.2;;61.19;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;532.81;063.75;160.420
001;613.61;054.69;145.637
002;536.14;062.22;157.982
003;614.37;058.09;154.209
004;541.01;059.23;155.646
005;611.37;059.17;154.513
006;535.39;056.21;150.522
007;601.26;055.51;153.103
008;531.85;061.04;163.053
009;596.04;060.02;163.597
010;523.75;061.20;167.408
011;610.44;060.29;170.625
012;533.13;060.57;167.157
013;611.55;057.93;160.938
014;535.11;057.83;161.095
015;615.44;059.88;162.538
016;542.23;057.31;157.353
017;607.57;058.01;161.014
018;543.68;060.79;168.451
019;613.12;054.17;155.765
020;535.10;060.71;166.828
021;609.80;054.96;159.696
022;536.16;062.09;169.789
023;603.99;059.40;168.277
024;541.02;062.95;174.218
025;595.89;059.40;175.385
026;526.11;058.02;169.347
027;602.31;058.71;178.932
028;536.11;062.22;184.046
029;595.19;061.64;190.851
030;535.16;061.00;188.552
031;600.39;058.97;193.211
032;538.65;059.64;191.200
033;607.20;062.53;198.517
034;538.68;060.25;190.812
035;599.48;061.02;194.421
036;534.27;060.27;191.085
037;601.76;058.16;189.901
038;545.06;064.11;195.962
039;605.38;059.27;189.306
040;538.30;061.46;198.425
041;599.59;059.75;197.152
042;533.18;061.84;195.246
043;605.19;057.70;184.129
044;546.25;063.50;196.047
045;599.66;059.46;195.685
046;534.93;060.64;192.323
047;607.80;060.51;194.310
048;541.68;064.17;196.890
049;600.22;060.54;191.303
050;535.33;061.47;191.527
051;605.83;056.30;186.012
052;546.82;057.97;185.783
053;602.54;058.84;188.387
054;546.98;061.97;200.491
055;613.12;062.01;211.833
056;535.77;061.56;200.024
057;613.74;059.73;198.593
058;535.06;060.02;190.139
059;606.10;059.45;184.800
060;549.42;062.74;187.177
061;595.87;063.33;187.587
062;542.10;062.63;183.316
063;595.09;058.74;168.232
064;639.14;062.55;169.965
065;562.40;060.49;167.148
066;639.10;061.40;177.833
067;551.23;062.16;179.335
068;634.84;063.65;190.124
069;555.81;063.53;191.146
070;632.52;060.81;192.422
071;555.03;062.73;188.975
072;639.75;060.70;185.943
073;552.62;061.31;187.645
074;629.81;062.78;197.735
075;567.74;064.40;195.456
076;639.10;062.24;194.410
077;557.00;063.31;194.351
078;631.64;061.52;192.585
079;555.02;064.83;197.090
080;633.41;064.71;202.730
081;565.94;064.38;198.852
082;628.48;060.63;194.449
083;563.82;063.93;202.102
084;634.88;065.84;209.854
085;560.51;062.19;196.373
086;629.60;059.95;192.510
