Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;11:58:31
23.2;;23.4;;61.19;;12.34
23.7;;24.2;;60.78;;8.23
23.2;;23.6;;60.72;;7.87
23.2;;23.4;;61.21;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;531.43;063.15;167.573
001;611.20;054.26;174.551
002;534.08;061.09;188.973
003;613.00;057.08;190.070
004;539.47;058.29;190.996
005;608.96;057.89;192.826
006;533.13;055.25;189.531
007;599.73;054.02;188.901
008;529.84;060.06;198.757
009;594.68;057.90;203.616
010;522.01;060.18;208.915
011;609.29;059.37;208.015
012;531.64;059.90;206.568
013;610.02;056.33;203.131
014;533.18;057.14;199.531
015;613.82;058.18;203.333
016;540.97;056.43;195.036
017;606.31;056.80;193.240
018;541.43;060.38;198.907
019;612.13;052.90;190.983
020;533.68;059.08;207.570
021;607.88;054.62;193.860
022;534.64;060.94;211.941
023;602.59;057.36;206.598
024;539.69;061.46;213.800
025;594.18;057.86;207.356
026;524.96;056.09;201.588
027;600.68;057.89;209.312
028;534.02;061.06;218.693
029;593.36;060.70;216.503
030;533.01;059.75;213.856
031;599.11;058.09;209.111
032;537.09;057.93;209.555
033;605.49;061.12;221.426
034;537.14;058.99;212.314
035;598.89;058.44;216.190
036;532.81;058.49;209.618
037;599.46;057.91;207.079
038;543.69;062.34;211.925
039;603.92;057.20;206.067
040;536.16;061.13;209.366
041;598.15;058.49;207.738
042;532.08;060.81;209.805
043;602.73;055.93;203.070
044;543.94;061.13;214.134
045;597.56;058.39;210.450
046;532.58;059.95;203.487
047;606.00;058.86;209.237
048;540.07;063.36;213.621
049;598.90;059.01;214.888
050;532.22;060.63;210.125
051;604.02;054.76;198.665
052;544.73;056.49;192.349
053;600.59;057.88;200.867
054;545.50;060.27;211.283
055;609.90;060.76;223.173
056;534.38;059.99;211.981
057;611.38;059.47;207.942
058;532.59;058.56;204.853
059;603.91;057.86;202.507
060;548.67;061.02;203.252
061;593.60;061.49;203.370
062;540.12;061.25;199.757
063;593.26;057.12;186.683
064;638.02;061.65;186.881
065;561.65;058.74;182.175
066;637.89;060.78;188.555
067;551.69;061.83;194.218
068;633.58;062.59;205.157
069;554.68;062.12;193.511
070;631.68;059.78;193.261
071;554.53;061.53;194.631
072;639.10;059.03;190.555
073;551.96;060.41;187.854
074;629.05;061.14;200.635
075;567.77;062.39;201.074
076;637.16;061.55;199.843
077;556.40;061.50;202.406
078;630.70;060.26;199.388
079;554.36;063.49;199.328
080;632.03;062.91;206.472
081;564.78;062.46;204.241
082;626.57;059.05;200.539
083;563.51;063.09;202.063
084;633.96;064.45;209.249
085;559.38;060.95;196.623
086;628.74;058.90;190.834
087;564.20;060.01;191.163
088;648.06;059.07;194.733
089;558.98;063.39;200.867
090;624.52;060.80;194.162
091;552.07;061.50;194.060
092;636.31;061.89;194.821
093;568.12;061.67;194.022
094;630.01;063.33;205.973
095;566.96;060.64;200.909
096;638.08;059.38;190.208
097;556.49;061.65;191.286
098;631.00;056.92;179.102
099;563.67;062.01;182.429
100;639.14;059.28;179.862
101;555.98;062.48;184.978
102;628.67;062.14;181.574
103;562.46;061.46;183.710
104;634.29;061.91;183.213
105;556.68;061.98;180.423
106;632.60;061.31;177.564
