Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;10:54:12
22.7;;22.9;;61.17;;12.34
23.2;;23.7;;60.78;;8.35
22.7;;23.1;;60.70;;7.62
22.7;;23.0;;61.19;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;535.42;063.00;148.121
001;615.06;054.20;149.891
002;538.09;061.15;161.690
003;615.79;056.90;163.401
004;543.36;058.46;161.162
005;612.28;058.28;161.475
006;537.14;055.54;160.345
007;603.22;055.02;159.179
008;534.50;059.60;169.707
009;597.52;058.93;169.814
010;526.57;061.07;173.403
011;612.10;060.08;175.925
012;535.57;059.76;174.420
013;613.60;056.64;171.449
014;537.24;057.01;169.922
015;616.82;058.52;171.066
016;544.55;056.99;164.969
017;609.56;056.27;165.918
018;545.89;059.87;168.596
019;615.49;053.18;162.040
020;537.87;059.87;174.332
021;611.66;054.83;163.167
022;538.79;060.89;179.900
023;606.06;058.05;173.940
024;543.24;061.46;181.976
025;597.67;057.90;177.431
026;528.78;056.55;169.219
027;603.82;058.38;178.461
028;538.41;061.58;183.021
029;596.76;060.12;186.691
030;537.48;059.99;178.610
031;602.28;057.47;179.698
032;540.76;058.48;176.280
033;608.85;060.74;189.367
034;541.11;059.11;179.804
035;601.32;059.76;181.237
036;536.34;058.78;178.128
037;602.79;057.66;176.092
038;547.36;061.88;183.039
039;606.67;057.60;176.014
040;540.57;060.29;177.983
041;601.48;058.91;176.997
042;534.98;060.88;180.773
043;606.83;056.46;172.639
044;548.36;061.98;179.596
045;600.72;057.62;183.355
046;536.58;059.25;177.108
047;609.84;059.41;178.053
048;543.04;063.46;186.597
049;602.19;059.07;187.751
050;537.09;059.85;185.042
051;607.11;055.14;173.197
052;548.64;057.05;167.184
053;603.97;057.07;178.570
054;549.12;059.94;189.984
055;613.90;060.61;198.322
056;537.95;060.18;188.785
057;615.26;059.10;186.761
058;536.78;059.29;181.548
059;607.69;058.33;179.314
060;551.51;061.16;183.497
061;597.31;061.38;184.257
062;544.26;061.49;179.514
063;596.96;056.87;169.363
064;641.16;062.38;167.841
065;563.83;058.92;167.713
066;641.78;060.51;173.014
067;554.54;061.14;180.837
068;637.79;062.92;186.398
069;557.43;062.64;175.414
070;635.18;060.32;173.913
071;557.55;061.56;177.688
072;642.60;059.51;172.993
073;555.00;059.88;172.821
074;632.61;061.23;182.684
075;570.13;062.37;185.503
076;640.68;060.90;185.262
077;558.86;062.26;182.398
078;634.45;060.91;178.271
079;557.10;063.36;183.928
080;636.14;064.15;185.263
081;568.07;062.96;185.831
082;630.38;059.45;181.550
083;565.96;063.15;187.792
084;637.55;064.57;191.186
085;563.12;061.09;180.758
086;631.80;059.02;176.806
087;567.55;060.27;175.698
088;651.42;059.77;178.050
089;562.54;063.58;185.621
090;628.38;061.02;178.163
091;555.37;061.26;180.408
092;639.75;061.68;182.000
093;572.07;061.64;181.218
094;634.11;063.39;191.154
095;571.08;060.86;185.328
096;642.33;059.30;174.889
097;560.18;061.31;180.724
098;635.65;057.37;165.316
099;566.60;062.63;168.794
100;642.83;059.56;165.712
101;559.94;062.00;174.753
102;632.35;062.43;171.078
103;565.99;062.02;171.525
104;638.75;061.01;173.011
105;560.05;062.06;169.711
106;636.35;061.32;166.630
107;563.10;060.33;168.216
108;652.37;060.13;169.308
109;553.60;062.32;172.063
110;631.94;062.12;169.154
111;551.54;062.92;166.388
112;642.25;062.02;164.308
113;556.66;063.97;174.479
114;646.41;059.67;167.188
115;557.23;061.10;166.981
116;632.95;062.70;173.955
117;563.92;059.83;165.557
118;631.76;060.56;167.055
119;559.74;061.97;172.204
120;640.04;061.55;171.918
121;557.40;063.07;168.863
122;640.63;061.05;170.862
123;551.52;060.23;165.902
124;635.31;059.68;167.489
125;557.93;063.05;178.627
126;633.55;062.28;181.886
127;564.95;064.15;174.227
128;569.82;058.62;167.919
129;554.61;060.54;172.205
130;581.85;057.88;172.933
131;552.98;060.18;171.138
132;579.22;057.03;172.431
133;551.35;059.55;169.404
134;567.78;056.35;167.720
135;552.07;057.81;162.044
136;577.62;057.30;173.361
137;541.05;058.00;168.361
138;576.72;058.74;172.273
139;551.21;062.06;182.029
140;586.70;057.76;174.223
141;555.33;058.91;172.217
142;576.04;056.22;176.994
143;539.56;059.30;177.610
144;581.42;058.04;180.286
145;556.29;056.97;172.117
146;580.13;057.78;178.257
147;549.00;056.89;175.168
148;582.37;058.56;185.089
149;551.46;059.28;183.077
150;578.75;058.98;188.182
151;547.85;057.07;172.098
152;578.09;057.27;183.208
153;555.43;057.80;182.820
154;580.18;054.55;180.742
155;552.66;058.90;184.261
156;574.07;057.05;183.982
157;550.55;061.11;190.043
158;577.02;057.95;191.854
159;548.55;057.22;190.202
160;593.19;056.80;196.785
161;553.57;060.52;197.119
162;571.53;055.07;189.520
163;554.20;062.06;200.156
164;576.61;056.15;204.792
165;544.22;058.62;193.395
166;579.28;055.05;193.118
167;547.47;060.55;195.734
168;579.52;057.69;195.497
169;547.70;060.73;206.128
170;587.74;054.62;197.984
171;538.45;058.28;206.437
172;582.78;055.96;204.146
173;548.86;057.38;203.157
174;576.27;054.99;201.727
175;551.22;058.00;207.191
176;573.47;056.85;208.462
177;550.03;058.71;213.670
178;578.83;057.17;218.576
179;549.46;058.85;208.298
180;580.60;055.02;202.794
181;549.57;059.79;222.371
182;581.11;057.00;221.659
183;548.05;059.70;220.001
184;592.71;056.28;217.578
185;552.87;054.47;210.909
186;582.23;057.26;228.295
187;545.39;058.07;232.661
188;584.08;058.54;238.590
189;548.43;060.11;232.565
190;579.78;058.06;225.024
191;546.75;059.32;216.210
192;520.70;061.67;224.889
193;613.16;060.51;230.898
194;526.41;061.78;234.205
195;639.50;060.97;236.908
196;525.74;060.81;239.597
197;611.99;057.43;231.442
198;522.54;060.44;241.852
199;598.16;058.78;241.151
200;526.06;059.99;239.697
201;600.32;058.29;238.709
202;525.62;059.17;238.436
203;610.14;060.00;251.380
204;530.94;062.07;254.429
205;610.74;059.54;264.071
206;529.04;059.04;262.530
207;608.48;059.09;267.313
208;531.87;061.15;264.089
209;603.71;061.09;267.779
210;527.93;059.81;270.235
211;601.62;060.23;273.992
212;526.64;061.49;278.229
213;597.98;057.82;272.405
214;526.43;061.02;273.059
215;604.40;059.68;276.769
216;524.90;061.09;278.517
217;613.28;059.06;293.092
218;521.62;058.74;283.290
219;604.94;058.11;283.433
220;521.09;060.30;280.852
221;612.47;059.96;277.504
222;525.31;061.69;288.863
223;597.59;059.09;282.111
224;516.23;060.75;297.192
225;596.94;059.01;295.094
226;522.89;060.25;288.764
227;599.81;059.54;289.674
228;522.42;059.50;287.412
229;603.39;059.16;295.262
230;530.57;061.94;296.152
231;599.72;058.74;289.148
232;515.47;061.37;290.908
233;604.77;060.35;293.495
234;522.30;059.51;288.928
235;616.90;059.19;294.149
236;529.18;062.84;301.846
237;593.68;057.62;295.252
238;524.04;060.61;303.437
239;601.61;059.11;297.575
240;520.61;059.39;296.138
241;603.04;057.52;295.707
242;530.74;061.11;307.335
243;597.97;060.25;306.967
244;532.22;061.91;313.015
245;609.49;060.19;318.907
246;521.68;062.43;319.583
247;602.17;059.12;328.582
248;520.01;059.65;316.166
249;590.00;058.15;322.092
250;528.58;061.18;334.173
251;605.33;058.04;330.478
252;535.04;061.45;338.667
253;610.15;060.40;336.198
254;521.89;062.32;349.705
255;593.86;061.01;342.997
256;561.72;060.58;441.660
257;624.14;062.02;452.636
258;567.82;060.49;447.416
259;615.01;062.40;455.370
260;564.69;061.42;459.337
261;611.20;060.84;454.131
262;562.68;062.48;473.516
263;617.43;062.20;456.283
264;561.40;059.05;455.315
265;613.70;061.65;471.312
266;555.47;063.29;470.068
267;620.78;061.43;473.091
