Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-13;13:38:18
22.9;;23.2;;61.19;;12.34
23.5;;24.0;;60.80;;8.35
22.9;;23.4;;60.70;;8.11
23.0;;23.3;;61.21;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;538.87;062.01;11.635
001;618.20;055.69;10.601
002;541.91;060.73;11.351
003;618.28;057.07;11.311
004;546.91;059.40;11.116
005;616.08;058.93;11.324
006;540.56;055.10;12.078
007;606.82;056.90;11.697
008;538.03;060.86;11.604
009;600.92;059.17;12.386
010;530.07;060.72;12.487
011;615.55;060.91;13.223
012;539.11;059.65;13.434
013;616.99;056.35;13.095
014;540.90;057.68;12.188
015;620.02;058.48;13.053
016;547.92;055.58;12.436
017;613.21;057.78;12.347
018;549.60;058.33;12.992
019;618.85;057.88;11.082
020;541.43;061.16;12.878
021;615.16;055.88;12.817
022;542.46;061.01;12.721
023;609.68;059.68;12.073
024;546.73;063.67;12.585
025;601.25;058.86;12.578
026;532.16;057.86;12.226
027;608.06;057.91;12.195
028;541.75;062.31;13.020
029;600.48;061.14;13.047
030;541.15;059.11;12.723
031;605.77;057.62;13.127
032;544.10;058.03;13.337
033;612.08;061.35;13.981
034;544.82;059.09;13.328
035;604.81;060.12;13.757
036;539.76;057.95;13.913
037;606.77;058.74;13.691
038;551.09;062.39;15.099
039;610.30;058.74;13.453
040;543.59;060.07;14.790
041;605.06;058.71;13.600
042;538.58;060.37;13.875
043;610.35;058.55;12.980
044;551.40;061.44;13.615
045;604.08;057.14;14.453
046;539.57;059.91;14.107
047;613.40;060.06;13.872
048;545.94;062.08;14.212
049;606.04;059.99;13.700
050;540.16;061.30;13.774
051;610.86;059.17;13.607
052;551.52;056.97;13.226
053;607.08;059.00;13.365
054;551.93;060.03;14.330
055;617.29;062.24;14.339
056;540.20;060.57;14.050
057;618.71;062.47;12.633
058;539.74;058.24;13.627
059;610.80;058.94;13.227
060;553.54;062.68;13.787
061;600.47;064.67;13.030
062;546.09;063.01;13.663
063;599.89;058.01;12.170
064;646.56;061.38;11.388
065;566.87;058.62;11.693
066;646.06;061.28;11.697
067;556.24;059.98;13.136
068;642.66;062.37;12.745
069;560.35;063.43;12.651
070;639.78;059.31;13.196
071;560.57;061.95;13.262
072;647.30;060.67;12.926
073;557.73;059.35;13.567
074;637.35;060.79;14.127
075;573.10;062.00;13.474
076;645.64;061.49;13.182
077;562.36;061.93;13.306
078;639.21;061.33;12.918
079;560.26;064.63;13.479
080;641.29;063.56;13.710
081;571.11;063.29;13.658
082;635.42;059.59;12.929
083;568.93;062.23;14.214
084;642.21;065.83;13.851
085;566.56;060.38;12.394
086;636.22;058.61;13.413
087;570.87;059.40;12.134
088;655.48;060.12;12.829
089;565.80;063.13;13.815
090;633.17;059.97;13.520
091;558.55;061.23;13.346
092;644.92;062.37;12.355
093;575.59;061.74;11.966
094;638.57;063.28;13.593
095;574.71;061.44;12.668
096;647.25;057.92;12.254
097;564.32;062.40;12.024
098;640.23;057.80;11.702
099;570.09;063.12;11.961
100;647.49;058.11;12.569
101;564.18;063.23;11.477
102;637.41;062.22;12.396
103;569.38;061.25;13.364
104;643.45;063.40;11.608
105;563.96;063.11;12.297
106;641.07;061.07;12.774
107;566.51;059.22;12.741
108;656.66;060.54;12.213
109;557.45;062.81;12.496
110;636.70;061.98;12.785
111;554.82;064.53;12.247
112;647.01;062.03;11.060
113;560.34;064.37;12.375
114;650.51;059.89;11.466
115;561.30;060.83;11.678
116;637.07;061.30;13.076
117;567.65;058.98;12.087
118;636.02;061.02;12.725
119;563.76;060.93;12.451
120;644.00;061.90;11.805
121;561.37;063.51;12.092
122;644.46;061.84;12.214
123;555.35;062.86;11.350
124;639.08;059.08;11.771
125;561.76;064.50;13.191
126;637.34;063.59;13.815
127;568.33;064.77;12.541
128;574.83;058.73;11.352
129;557.82;061.16;11.749
130;586.39;061.09;10.882
131;555.04;060.20;11.317
132;583.71;059.17;11.120
133;554.70;059.47;11.722
134;572.42;057.62;10.406
135;555.58;058.63;11.283
136;581.82;060.07;11.451
137;544.69;058.60;11.578
138;581.26;058.48;11.687
139;555.10;063.22;12.258
140;591.62;058.49;11.833
141;559.32;060.62;11.617
142;580.52;055.81;11.975
143;543.37;061.07;11.444
144;585.73;060.98;11.739
145;560.35;056.27;10.997
146;584.68;057.45;11.899
147;552.77;058.00;11.557
148;587.01;059.09;11.613
149;555.77;060.97;11.688
150;583.38;061.75;12.374
151;551.86;056.51;11.609
152;582.43;058.54;12.308
153;559.42;060.82;11.656
154;584.34;057.11;12.375
155;556.51;059.13;12.636
156;578.96;058.93;11.532
157;554.70;061.14;12.951
158;581.41;059.85;12.035
159;552.45;057.02;12.196
160;598.02;057.26;13.139
161;557.63;060.72;13.191
162;575.61;055.68;12.980
163;558.18;061.39;13.365
164;581.06;057.02;12.963
165;548.08;057.58;13.669
166;583.92;056.55;12.187
167;551.29;062.25;13.077
168;583.80;057.36;13.667
169;551.50;061.09;13.608
170;591.78;055.31;13.122
171;542.64;060.04;13.234
172;586.79;055.86;12.861
173;552.84;057.94;13.085
174;580.27;054.76;13.569
175;555.21;059.35;13.181
176;577.34;057.54;12.674
177;554.03;058.42;13.791
178;582.53;058.27;13.437
179;553.75;060.93;13.415
180;584.06;057.03;12.089
181;553.51;058.44;14.598
182;584.80;058.16;13.587
183;551.68;059.08;14.074
184;595.79;055.83;13.670
185;556.83;055.03;12.341
186;585.34;058.33;14.210
187;548.72;058.84;13.207
188;587.37;060.08;14.016
189;551.76;060.59;14.089
190;582.34;058.02;13.390
191;550.69;060.61;13.082
192;527.88;062.16;13.750
193;620.37;060.73;14.372
194;533.55;061.00;14.456
195;647.42;061.25;13.909
196;533.50;061.84;14.003
197;619.57;057.80;13.232
198;529.83;059.35;14.183
199;604.55;059.10;13.871
200;533.77;059.93;13.559
201;607.52;059.74;13.297
202;533.16;058.45;14.206
203;617.43;060.46;14.371
204;537.88;061.77;14.572
205;618.14;059.93;14.588
206;536.18;059.95;13.820
207;616.00;060.05;14.631
208;539.10;060.06;14.539
209;611.52;059.96;15.541
210;535.67;060.27;14.648
211;609.07;062.06;15.257
212;534.37;061.43;14.812
213;605.93;056.71;14.967
214;533.81;059.92;14.818
215;611.63;058.79;15.338
216;532.62;060.92;14.221
217;620.89;060.05;14.833
218;528.89;059.32;14.335
219;612.54;059.14;15.244
220;528.38;060.48;14.999
221;620.41;060.64;15.476
222;533.10;061.19;15.295
223;605.63;058.28;15.355
224;523.30;060.13;15.620
225;605.20;058.91;15.950
226;530.28;059.44;15.719
227;607.59;059.96;15.994
228;529.69;060.05;15.005
229;611.71;059.29;16.223
230;537.70;059.99;16.567
231;607.53;059.96;15.911
232;522.11;060.39;16.091
233;612.87;059.75;16.109
234;529.33;061.76;15.159
235;624.68;058.04;17.296
236;535.84;062.29;16.528
237;601.81;059.95;15.682
238;530.60;061.71;16.167
239;609.51;059.82;16.498
240;526.87;058.53;16.370
241;610.45;057.69;16.360
242;537.20;061.24;16.287
243;605.76;059.54;16.486
244;537.95;062.24;15.812
245;616.62;058.96;17.843
246;528.12;060.61;16.218
247;610.40;058.69;17.940
248;524.98;058.24;16.761
249;597.81;058.23;16.973
250;533.94;061.17;17.194
251;612.23;059.67;16.611
252;540.55;060.05;17.971
253;617.73;061.63;17.757
254;526.39;062.35;18.246
255;601.61;060.49;18.508
256;575.31;061.14;19.483
257;632.36;061.22;20.996
258;580.78;059.69;20.697
259;624.53;061.36;21.993
260;577.11;062.80;21.292
261;621.07;060.72;20.676
262;576.28;061.23;21.612
263;627.40;060.40;20.855
264;573.70;058.72;21.569
265;623.59;061.37;21.968
266;569.38;061.86;22.361
267;631.12;062.30;21.293
268;572.17;060.12;21.630
269;627.38;062.69;21.754
270;574.26;059.87;22.154
271;628.37;058.74;21.398
272;573.60;055.93;21.577
273;628.75;061.07;20.131
274;571.00;058.73;21.564
275;635.83;061.10;21.761
276;575.18;060.22;21.044
277;635.82;062.40;22.069
278;568.59;060.12;21.131
279;627.02;060.37;22.098
280;577.67;062.23;21.372
281;632.02;061.97;21.605
282;577.59;059.25;21.262
283;634.76;059.82;21.563
284;568.57;061.35;22.238
285;629.70;063.21;22.663
286;568.37;062.51;22.604
287;621.14;063.28;21.272
288;571.06;062.30;22.123
289;623.61;062.09;22.655
290;571.20;062.32;22.812
291;631.10;061.55;22.109
292;573.32;061.33;22.518
293;636.71;063.79;22.578
294;581.48;058.98;22.639
295;634.90;062.57;24.480
296;574.20;063.15;23.350
297;629.94;061.70;23.486
298;578.87;061.17;22.382
299;634.21;062.21;22.282
300;569.94;059.96;22.464
301;631.73;062.37;23.655
302;568.75;060.14;22.187
303;621.28;063.03;22.327
304;576.87;061.01;23.167
305;628.34;061.07;22.572
306;571.57;061.53;23.008
307;637.43;059.91;22.813
308;571.35;061.08;22.361
309;630.48;061.16;22.624
310;574.18;061.84;23.804
311;628.62;062.24;24.020
312;579.75;057.71;22.298
313;624.35;059.92;23.324
314;578.17;059.39;23.423
315;628.96;062.23;23.772
316;570.80;062.34;23.866
317;621.37;062.59;23.466
318;566.02;061.94;23.672
319;636.20;059.08;24.167
320;603.95;061.09;22.925
321;582.29;059.35;22.546
322;605.51;062.42;22.717
323;577.28;060.71;23.281
324;606.43;060.19;24.171
325;574.76;063.62;23.951
326;608.24;060.87;23.705
327;575.74;060.41;23.603
328;613.22;059.16;24.656
329;577.80;059.27;23.185
330;610.34;059.10;24.332
331;573.82;061.11;23.820
332;605.60;059.96;23.743
333;576.01;060.76;24.899
334;614.54;058.61;24.183
335;572.15;062.89;24.686
336;608.85;059.64;23.718
337;571.80;059.90;24.362
338;608.69;060.71;24.101
339;573.65;061.89;24.796
340;606.49;062.27;25.277
341;576.47;061.89;25.303
342;611.46;059.69;26.714
343;578.22;061.50;26.039
344;604.46;063.61;26.156
345;582.16;061.23;25.003
346;599.16;061.83;25.268
347;578.38;062.65;24.929
348;607.99;059.23;26.085
349;576.21;061.83;25.755
350;611.48;060.63;25.308
351;575.38;062.27;25.735
352;616.70;061.20;25.344
353;581.14;060.07;24.364
354;610.00;058.61;24.918
355;572.53;061.98;25.879
356;612.85;062.31;26.309
357;569.43;063.37;25.495
358;606.46;062.51;24.722
359;576.82;062.13;24.241
360;605.06;060.21;26.159
361;580.01;059.93;25.175
362;609.41;061.24;24.851
363;568.64;062.02;26.403
364;609.01;063.53;26.831
365;579.41;059.24;25.121
366;612.35;060.42;26.065
367;575.38;061.47;23.872
368;612.10;061.04;25.960
369;582.08;061.15;26.185
370;617.59;062.30;25.204
371;573.31;060.25;25.818
372;615.31;060.23;25.469
373;572.21;060.83;24.807
374;612.69;058.78;24.366
375;571.19;062.17;26.327
376;601.93;061.60;26.220
377;568.06;060.85;25.363
378;600.46;062.20;25.887
379;571.61;059.90;24.827
380;608.24;061.06;25.196
381;568.81;062.96;24.668
382;611.03;061.07;24.699
383;580.68;061.93;23.481
384;578.73;058.79;19.073
385;630.26;062.70;20.003
386;581.08;062.36;20.198
387;633.68;063.52;20.274
388;573.39;059.83;19.492
389;637.80;064.21;20.596
390;573.33;061.67;20.402
391;627.56;061.00;19.601
392;586.53;061.62;20.104
393;639.78;063.10;19.252
394;583.46;061.28;18.734
395;634.96;062.81;19.491
396;571.74;060.41;20.389
397;631.11;063.63;21.371
398;567.76;062.35;20.194
399;626.93;063.36;20.228
400;576.89;061.26;19.033
401;634.60;063.16;21.143
402;568.09;059.16;19.796
403;642.04;062.17;19.551
404;585.24;061.05;19.845
405;634.37;060.82;19.240
406;578.72;060.78;21.125
407;637.51;061.01;19.652
408;573.52;062.23;20.669
409;632.61;061.41;20.502
410;567.05;059.89;19.757
411;633.48;062.07;20.515
412;576.38;061.17;20.603
413;634.63;060.98;20.763
414;575.84;060.51;21.289
415;641.19;060.62;19.228
416;564.47;062.02;20.526
417;638.26;061.90;19.948
418;576.05;059.06;21.350
419;638.72;060.46;20.138
420;571.80;062.54;21.356
421;636.64;063.50;21.264
422;573.47;060.48;19.792
423;639.99;063.23;19.759
424;571.60;062.30;20.350
425;624.70;062.37;21.171
426;570.94;060.30;21.030
427;633.75;062.39;19.590
428;565.91;059.60;19.596
429;632.91;062.68;21.063
430;575.17;062.07;20.800
431;644.67;063.28;21.501
432;576.74;060.02;20.019
433;628.33;061.61;19.656
434;575.35;060.10;19.266
435;636.82;061.58;20.438
436;575.16;058.90;19.824
437;626.71;061.70;19.468
438;574.85;060.97;19.459
439;638.84;060.48;19.427
440;576.09;060.91;18.922
441;643.51;061.16;19.419
442;574.85;060.21;19.180
443;641.49;061.16;19.804
444;572.36;059.51;19.438
445;629.10;062.25;19.390
446;584.18;061.63;19.862
447;637.85;061.62;20.166
448;588.60;059.47;18.523
449;561.18;060.96;19.368
450;585.16;059.99;18.964
451;583.83;059.78;18.046
452;593.87;060.48;18.648
453;554.59;060.12;18.805
454;594.31;056.85;18.410
455;538.46;062.32;18.632
456;595.90;061.02;18.359
457;546.10;059.74;18.420
458;588.18;061.15;17.866
459;552.23;062.47;18.320
460;598.83;059.01;18.743
461;546.87;060.46;18.351
462;590.45;059.32;17.999
463;552.09;062.79;18.702
464;592.04;060.72;17.639
465;546.32;060.91;18.473
466;591.31;061.40;18.857
467;550.75;062.79;19.279
468;591.61;060.77;18.970
469;555.63;064.02;18.023
470;602.26;059.97;18.294
471;546.01;063.38;19.000
472;589.26;024.15;-999.392
473;549.26;062.20;18.792
474;597.84;060.69;18.973
475;548.64;062.39;18.499
476;585.81;058.93;18.068
477;546.39;060.31;19.546
478;592.12;059.36;18.984
479;561.53;060.65;18.062
480;584.45;062.01;17.978
481;545.92;062.45;18.422
482;596.21;060.58;17.894
483;550.96;061.29;17.921
484;602.00;060.71;19.183
485;545.44;061.58;18.103
486;592.77;060.84;18.323
487;547.21;061.44;19.527
488;593.11;060.72;19.036
489;549.02;061.32;18.954
490;581.83;062.61;18.649
491;542.79;061.87;18.377
492;594.13;060.31;18.197
493;542.22;061.19;19.347
494;593.69;057.61;18.509
495;552.25;060.82;17.581
496;586.12;059.41;18.817
497;546.82;061.70;18.467
498;591.33;059.92;18.929
499;544.97;062.21;19.450
500;594.08;059.18;18.900
501;550.97;058.40;18.910
502;595.46;058.52;18.635
503;543.87;060.58;18.870
504;584.41;060.77;17.836
505;553.57;062.21;18.086
506;597.31;059.48;18.539
507;546.40;063.09;17.876
508;584.76;061.02;16.449
509;544.32;061.04;16.551
510;591.45;059.07;16.364
511;541.46;059.57;16.659
