Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;11:56:52
22.5;;22.8;;61.19;;12.22
23.0;;23.5;;60.80;;8.35
22.5;;23.0;;60.72;;7.87
22.6;;22.9;;61.21;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;535.64;063.25;129.379
001;614.82;055.02;90.709
002;539.01;061.34;94.772
003;614.82;057.86;94.312
004;543.64;058.50;96.612
005;612.25;057.87;95.953
006;537.55;055.28;92.323
007;603.37;055.62;91.143
008;534.67;058.96;98.763
009;597.36;058.81;99.924
010;526.68;061.01;98.814
011;611.85;060.54;102.989
012;535.88;060.19;101.813
013;613.32;057.34;95.046
014;537.46;057.57;93.634
015;616.93;058.68;95.385
016;544.76;056.41;94.066
017;609.59;056.98;94.130
018;546.03;059.75;96.174
019;615.11;053.87;90.730
020;537.91;060.75;98.668
021;611.53;054.90;96.669
022;539.39;061.24;101.671
023;606.12;058.08;96.404
024;543.34;061.11;98.438
025;597.39;058.15;94.115
026;528.84;056.64;91.186
027;604.03;058.57;92.404
028;538.58;061.23;93.470
029;596.50;060.59;96.051
030;537.68;059.50;93.840
031;601.83;057.71;94.594
032;540.93;058.24;91.030
033;608.51;059.95;98.471
034;541.18;058.86;92.362
035;601.10;058.98;96.866
036;536.39;058.92;94.301
037;602.86;056.88;95.738
038;547.61;062.48;96.161
039;606.65;057.23;93.984
040;540.78;060.63;103.459
041;601.15;059.22;105.043
042;535.26;060.77;106.097
043;606.77;056.29;100.402
044;548.25;061.29;105.298
045;600.38;058.91;101.867
046;536.85;060.16;101.017
047;609.80;059.77;103.310
048;542.94;063.18;106.037
049;602.21;059.85;104.077
050;536.97;061.23;102.077
051;607.38;054.94;96.308
052;548.45;056.79;95.016
053;603.72;057.76;98.783
054;549.14;059.91;101.067
055;613.72;061.07;102.623
056;537.65;059.37;100.416
057;615.09;059.12;100.164
058;537.00;058.93;99.928
059;607.41;057.94;92.796
060;550.95;061.84;83.979
061;596.68;062.02;83.171
062;543.72;061.86;77.560
063;596.46;057.71;73.098
064;643.24;062.24;69.919
065;564.89;058.94;70.663
066;642.95;061.08;73.279
067;554.39;061.07;74.741
068;639.54;062.48;76.368
069;558.26;062.46;75.027
070;636.81;059.92;75.803
071;558.21;062.32;80.528
072;644.55;059.20;86.522
073;555.92;060.23;87.210
074;634.52;060.58;93.666
075;570.76;062.20;94.335
076;642.43;061.39;91.720
077;559.72;062.32;90.821
078;635.87;060.84;91.009
079;558.16;064.58;91.251
080;637.82;063.64;93.480
081;568.80;062.71;91.132
082;632.01;059.39;87.208
083;566.62;063.31;90.033
084;639.56;064.35;94.843
085;564.31;060.90;90.475
086;633.24;059.62;88.359
087;568.57;060.08;88.401
088;652.63;060.17;89.104
089;563.39;063.85;95.222
090;630.12;061.03;91.157
091;556.23;061.32;82.365
092;641.55;061.26;77.939
093;572.96;061.03;76.760
094;635.64;063.62;78.658
095;571.86;060.89;77.703
096;644.04;058.76;74.557
097;561.57;062.05;77.817
098;636.78;056.92;73.023
099;567.66;062.55;74.418
100;644.59;059.35;75.395
101;561.33;062.19;76.819
102;634.15;062.07;75.764
103;566.96;061.08;76.993
104;640.14;061.95;78.041
105;561.70;061.55;77.829
106;638.17;062.03;76.265
107;563.89;060.17;77.179
108;653.59;061.21;75.111
109;554.94;063.18;75.887
110;633.75;062.54;73.873
111;552.44;062.81;73.545
112;643.54;061.68;72.626
113;557.70;064.33;73.767
114;647.74;059.92;68.618
115;558.28;061.21;68.884
116;634.24;062.25;72.254
117;564.95;060.15;67.983
118;633.07;059.23;69.832
119;560.80;063.03;67.024
120;641.00;061.25;69.465
121;558.71;062.88;69.981
122;641.79;061.76;71.199
123;552.49;060.98;68.106
124;636.79;059.47;67.596
125;558.97;062.71;71.167
126;634.48;063.32;69.044
127;565.56;063.28;69.094
128;572.35;058.95;62.935
129;555.71;061.08;64.025
130;584.11;057.60;65.114
131;553.39;058.82;64.557
132;581.54;057.33;65.163
133;552.67;059.41;64.172
134;570.10;055.88;63.771
135;553.52;056.75;63.036
136;579.57;058.52;64.981
137;542.64;058.31;62.866
138;578.92;057.92;66.216
139;552.78;062.48;65.585
140;589.31;057.06;62.413
141;557.06;059.03;62.162
142;578.20;056.82;63.808
143;541.29;060.24;64.529
144;583.83;058.18;65.555
145;557.91;056.87;61.206
146;582.53;058.90;63.609
147;550.46;058.17;62.628
148;584.70;059.03;65.341
149;553.24;059.18;66.927
150;580.98;059.50;68.315
151;549.72;056.00;64.426
152;580.26;057.22;65.336
153;557.35;058.29;65.356
154;582.27;055.10;66.216
155;554.14;059.26;67.870
156;576.43;057.09;66.208
157;552.39;059.92;69.018
158;579.16;058.16;68.125
159;550.12;057.45;65.859
160;595.99;057.19;67.412
161;555.38;059.89;66.474
162;573.80;055.33;63.526
163;556.02;061.79;67.681
164;578.89;056.19;67.858
165;545.63;057.89;67.392
166;581.68;054.28;66.699
167;548.98;060.08;69.968
168;581.70;056.67;70.935
169;549.22;060.85;75.985
170;589.72;054.77;71.750
171;540.15;059.91;72.615
172;584.95;055.84;73.717
173;550.43;057.98;72.160
174;578.13;055.14;72.056
175;553.23;057.99;72.239
176;575.38;056.01;74.877
177;551.72;058.79;76.429
178;580.44;057.86;77.167
179;551.42;058.94;75.325
180;582.06;054.03;75.589
181;551.07;059.20;81.157
182;583.06;056.63;79.869
183;549.48;058.74;80.024
184;594.00;056.48;76.023
185;554.54;054.48;73.019
186;583.69;057.93;76.917
187;546.81;058.89;77.096
188;585.84;058.34;79.229
189;549.43;060.41;76.306
190;580.80;058.37;73.556
191;548.32;059.60;67.938
192;524.78;061.36;67.476
193;617.02;060.21;68.135
194;530.54;061.14;69.312
195;643.90;060.78;70.451
196;530.35;061.14;71.199
197;616.24;056.25;70.666
198;526.65;060.80;70.433
199;601.68;059.08;72.063
200;530.63;059.70;73.722
201;604.39;058.79;76.350
202;529.99;058.98;78.233
203;614.26;060.28;80.518
204;534.82;061.92;81.910
205;614.77;059.54;83.045
206;532.92;059.69;81.640
207;612.66;059.36;84.002
208;535.59;061.67;85.137
209;608.32;061.48;89.001
210;532.64;059.91;87.621
211;605.86;060.17;90.479
212;531.09;060.73;90.345
213;602.37;058.45;88.827
214;530.46;060.57;90.287
215;608.45;059.57;88.377
216;529.30;060.59;86.759
217;617.41;060.21;86.601
218;525.49;058.96;85.548
219;609.00;058.87;87.026
220;524.94;059.27;90.135
221;616.76;059.84;87.437
222;529.59;061.26;87.572
223;602.33;058.09;82.877
224;520.28;060.29;82.244
225;601.52;058.89;84.341
226;526.87;059.69;82.447
227;604.22;060.08;80.846
228;526.28;059.39;81.000
229;608.15;059.04;84.492
230;534.45;062.22;84.938
231;604.07;058.43;84.831
232;518.93;061.26;84.230
233;608.81;059.51;87.579
234;526.29;058.69;83.931
235;621.38;059.24;85.721
236;533.11;063.10;86.592
237;598.31;057.98;83.334
238;527.81;060.17;86.460
239;606.05;058.20;86.638
