Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;09:43:00
21.9;;22.1;;61.19;;12.58
22.4;;22.9;;60.78;;8.47
21.9;;22.4;;60.70;;8.47
21.9;;22.2;;61.19;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;535.80;063.81;108.468
001;615.45;055.08;97.263
002;538.61;061.23;101.284
003;615.90;057.94;97.714
004;543.49;059.14;96.385
005;612.66;057.46;99.764
006;537.30;056.54;94.619
007;603.82;055.52;96.716
008;534.48;060.80;101.898
009;597.82;060.10;100.414
010;526.22;061.79;103.429
011;612.54;060.44;109.777
012;535.50;060.93;108.386
013;613.94;057.45;101.313
014;537.27;058.42;100.760
015;617.12;059.12;104.969
016;544.37;057.93;100.516
017;609.88;058.42;99.445
018;545.90;060.30;105.272
019;615.67;054.09;97.447
020;537.72;060.36;107.369
021;612.04;054.82;107.374
022;538.94;061.35;111.316
023;606.43;058.93;105.982
024;543.12;062.19;112.817
025;597.83;059.14;108.183
026;528.72;057.09;105.592
027;604.31;058.93;107.397
028;538.34;061.88;112.677
029;596.88;061.07;116.289
030;537.54;060.07;112.894
031;602.32;058.95;114.291
032;540.95;059.29;114.161
033;608.89;062.11;120.851
034;541.29;059.14;116.183
035;601.38;060.71;120.076
036;536.32;059.14;118.986
037;603.19;058.38;117.142
038;547.74;062.94;121.625
039;607.22;058.28;117.699
040;540.59;061.13;122.740
041;601.67;059.09;121.388
042;535.37;062.00;118.674
043;606.95;056.41;114.846
044;548.36;062.48;121.008
045;601.14;059.40;119.579
046;536.49;060.19;118.480
047;610.49;059.80;121.489
048;543.00;063.99;125.204
049;602.61;060.56;123.129
050;537.21;060.33;124.661
051;607.75;055.48;117.967
052;548.70;057.69;114.052
053;604.05;058.15;114.748
054;549.26;060.68;117.594
055;614.44;062.11;119.966
056;537.78;061.33;116.438
057;615.48;060.46;115.005
058;537.05;059.22;114.832
059;608.02;058.70;113.131
060;551.39;062.11;111.618
061;597.21;063.31;110.863
062;543.50;061.38;110.402
063;597.15;057.86;100.207
064;642.91;062.04;95.578
065;564.97;058.86;97.441
066;642.63;061.60;101.880
067;554.83;062.24;102.919
068;639.38;063.13;108.758
069;558.63;062.38;107.835
070;636.71;060.69;107.118
071;558.67;062.31;107.739
072;644.22;060.20;108.438
073;556.18;060.66;107.825
074;634.38;063.17;111.658
075;571.31;063.00;114.748
076;642.21;062.74;110.582
077;560.41;062.99;112.919
078;635.89;060.86;113.262
079;558.69;063.93;115.861
080;637.75;064.49;115.896
081;569.18;063.37;113.664
082;632.04;060.43;108.395
083;567.21;064.36;112.093
084;639.18;065.47;114.879
085;564.74;061.28;108.695
086;632.95;059.83;105.950
087;568.58;060.83;105.518
088;652.80;060.03;107.325
089;564.07;065.09;111.105
090;630.06;060.98;109.825
091;556.62;062.40;106.011
092;641.43;061.97;106.219
093;573.05;062.13;103.989
094;635.51;063.56;108.970
095;572.35;061.28;103.413
096;643.99;060.04;98.816
097;561.82;062.01;101.076
098;636.50;058.12;95.464
099;567.83;063.22;100.918
100;644.28;060.19;97.768
101;561.23;063.19;100.576
102;634.02;062.30;100.369
103;567.29;061.73;99.987
104;640.22;061.97;99.901
105;561.65;062.36;99.312
106;637.75;061.11;98.058
107;564.29;062.09;94.082
108;653.77;061.22;94.968
109;554.86;063.12;97.390
110;633.54;062.35;97.752
111;552.71;064.30;97.111
112;643.69;062.14;96.028
113;558.12;064.87;96.147
114;647.53;060.36;91.641
115;558.77;062.01;91.988
116;634.07;063.16;98.197
117;565.47;060.38;93.391
118;633.05;061.73;92.702
119;561.04;063.20;93.148
120;640.96;062.24;93.843
121;559.14;063.43;95.348
122;641.52;062.96;94.707
123;552.88;061.68;91.275
124;636.74;059.09;93.177
125;559.32;065.26;94.795
126;634.58;063.82;97.337
127;566.40;065.09;94.973
128;572.04;058.83;87.423
129;555.61;060.88;89.289
130;583.62;058.38;90.299
131;553.34;060.80;88.556
132;581.32;057.66;89.766
133;552.31;060.03;88.289
134;569.85;056.95;84.977
135;553.11;058.85;84.690
136;579.30;058.43;92.503
137;542.10;058.18;89.972
138;578.86;058.85;92.278
139;552.59;063.27;93.687
140;588.95;058.18;91.917
141;556.48;060.43;89.165
142;577.75;056.84;94.258
143;540.76;060.04;94.628
144;583.42;058.94;95.476
145;557.43;058.22;87.746
146;582.25;058.30;95.331
147;549.93;058.33;90.653
148;584.56;058.44;95.706
149;552.87;059.45;94.291
150;580.76;059.83;96.825
151;549.20;056.79;90.580
152;579.86;058.23;93.509
153;556.59;059.18;88.484
154;582.08;055.20;92.748
155;553.85;059.77;94.559
156;576.22;057.91;94.936
157;551.69;061.21;102.014
158;578.85;058.28;101.102
159;549.55;058.01;97.491
160;595.58;057.35;102.966
161;554.80;061.28;101.497
162;573.32;056.24;98.780
163;555.52;061.91;106.856
164;578.62;057.57;103.191
165;545.44;058.79;102.973
166;581.38;055.57;101.281
167;548.35;060.56;105.213
168;581.47;057.74;105.536
169;548.77;061.93;109.230
170;589.48;055.57;104.475
171;539.70;059.05;107.317
172;584.62;056.42;106.013
173;550.09;057.96;105.552
174;578.09;055.12;101.680
175;552.55;058.40;100.634
176;575.51;056.83;104.680
177;551.11;058.88;105.497
178;580.30;057.58;107.432
179;550.92;058.90;108.962
180;581.99;054.66;109.947
181;551.05;060.28;113.119
182;582.97;057.43;113.345
183;548.82;059.83;114.024
184;593.89;056.97;110.885
185;553.94;055.63;102.661
186;583.99;057.08;113.056
187;546.05;059.38;111.661
188;586.10;059.25;111.593
189;549.18;060.77;109.509
190;580.71;058.94;110.329
191;547.89;060.50;104.849
192;523.42;061.05;110.034
193;615.85;061.21;110.193
194;529.10;061.87;109.734
195;642.72;061.09;112.619
196;528.68;060.96;114.826
197;614.93;057.37;110.578
198;525.48;061.11;113.542
199;601.51;060.05;114.808
200;528.94;060.94;114.719
201;603.51;058.89;115.582
202;528.23;059.92;117.900
203;613.30;060.48;119.935
204;533.48;063.59;122.303
205;614.04;060.80;122.782
206;531.68;059.83;122.198
207;611.64;060.13;124.908
208;534.37;062.44;118.347
209;607.33;062.13;118.764
210;531.08;059.47;119.127
211;604.84;061.38;120.177
212;529.84;060.28;126.036
213;601.40;058.58;120.687
214;528.87;060.20;128.415
215;607.45;059.79;126.258
216;527.73;061.16;126.249
217;616.42;059.90;127.564
218;524.18;058.69;125.741
219;607.93;059.56;125.594
220;523.73;061.00;123.764
221;616.01;060.14;121.443
222;528.25;062.71;122.304
223;601.17;059.82;121.952
224;518.68;061.69;126.365
225;600.47;059.92;126.063
226;525.61;060.37;125.342
227;602.95;059.87;125.896
228;524.91;060.31;124.252
229;607.06;059.07;131.573
230;533.14;062.55;130.938
231;602.99;059.97;129.961
232;517.83;061.53;128.316
233;607.95;061.05;129.277
234;525.19;059.57;126.712
235;620.60;059.09;132.292
236;531.69;063.44;131.001
237;597.47;058.75;126.989
238;526.66;061.14;133.779
239;605.09;060.24;131.147
240;522.85;061.22;128.376
241;606.30;058.43;129.387
242;533.05;062.19;132.063
243;601.07;060.77;134.017
244;534.34;062.41;133.624
245;612.34;061.29;136.033
246;523.89;062.57;136.267
247;605.55;061.17;139.772
248;521.56;060.35;136.005
249;593.58;058.22;138.182
250;530.38;061.93;142.267
251;607.93;058.72;140.077
252;536.96;061.77;141.729
253;613.77;060.73;141.828
254;523.41;062.77;144.972
255;597.22;061.76;142.372
256;568.54;060.93;177.635
257;628.09;062.73;178.509
258;574.28;060.86;177.058
259;619.98;063.35;178.826
260;571.06;061.82;180.723
261;616.51;061.68;180.911
262;569.27;063.46;185.717
263;622.45;062.62;180.670
264;567.21;059.92;175.113
265;618.34;062.33;182.625
266;562.19;063.49;188.022
267;625.91;062.12;182.800
268;565.15;062.01;186.254
269;621.70;063.77;185.968
270;567.91;062.12;183.876
271;623.30;061.20;177.320
272;566.71;057.90;172.121
273;622.76;061.10;183.172
274;563.79;060.60;182.526
275;630.68;062.25;183.451
276;568.27;060.52;183.967
277;630.25;063.88;187.584
278;561.41;060.03;185.273
279;621.42;061.98;182.834
280;570.92;062.32;189.782
281;626.45;062.48;182.497
282;570.91;061.04;182.550
283;629.35;060.93;185.290
284;561.72;063.04;188.853
285;624.37;064.41;191.647
286;561.62;062.58;190.366
287;615.87;063.45;186.692
288;564.13;063.65;188.814
289;618.50;062.32;188.211
290;564.09;063.22;188.444
291;625.27;063.42;185.935
292;567.42;062.38;190.578
293;631.40;063.58;190.387
294;574.78;060.95;183.098
295;629.53;064.49;189.675
296;567.66;064.42;191.104
297;624.86;063.16;196.684
298;572.49;062.53;191.763
299;628.14;063.22;194.539
300;563.41;061.59;190.362
301;627.09;063.58;194.500
302;562.10;061.62;199.828
303;615.43;063.82;211.692
304;570.91;063.43;208.602
305;623.29;061.44;209.090
306;565.39;063.41;211.217
307;631.79;061.92;205.635
308;565.32;062.13;207.703
309;625.26;062.03;203.457
310;568.44;062.70;205.903
311;623.74;063.62;202.251
312;574.38;058.64;191.247
313;619.75;061.03;196.708
314;571.99;060.93;197.978
315;623.76;062.51;205.107
316;564.92;062.19;200.607
317;616.63;063.54;197.377
318;560.45;061.88;197.369
319;630.95;061.11;187.269
320;595.33;062.02;190.381
321;575.62;060.76;191.229
322;596.70;062.64;198.934
323;570.31;063.35;196.198
324;597.64;062.56;203.871
325;568.39;063.91;198.557
326;599.70;061.03;198.921
327;569.21;062.12;195.269
328;604.93;060.83;198.914
329;570.82;060.24;196.516
330;601.74;060.07;208.843
331;566.88;063.25;202.603
332;596.93;060.76;203.264
333;568.86;063.09;207.536
334;605.72;060.52;208.930
335;564.57;063.57;218.479
336;599.77;061.53;214.685
337;563.63;063.31;214.711
338;599.91;061.00;216.043
339;565.74;063.23;222.461
340;598.40;063.23;221.881
341;568.63;062.71;220.458
342;602.98;061.11;217.127
343;570.41;062.54;218.345
344;595.58;063.63;229.048
345;574.52;061.41;223.483
346;590.61;062.83;222.166
347;570.32;063.47;218.581
348;599.50;061.31;217.771
349;568.26;062.62;216.798
350;603.01;062.14;215.025
351;567.46;064.22;215.730
352;608.19;062.50;220.151
353;572.61;061.93;218.150
354;602.01;060.02;218.169
355;564.53;063.20;218.590
356;604.50;063.59;226.429
357;560.39;065.08;230.387
358;598.51;061.87;229.146
359;567.94;062.46;230.065
360;597.44;062.24;230.490
361;571.66;060.89;225.267
362;601.06;061.92;233.800
363;560.40;064.26;235.306
364;601.35;064.90;239.708
365;571.52;060.66;232.685
366;604.20;063.61;237.060
367;566.42;061.32;229.857
368;604.93;062.03;233.374
369;573.38;063.00;238.301
370;609.68;062.13;236.888
371;564.30;062.82;246.151
372;608.07;061.84;238.882
373;563.29;061.75;242.655
374;605.24;060.77;241.466
375;562.87;063.84;249.508
376;594.85;064.80;249.227
377;559.93;061.96;239.358
378;593.98;063.39;237.518
379;562.84;062.40;239.572
380;600.88;063.16;238.639
381;560.90;063.70;245.371
382;604.56;062.15;239.990
383;572.32;063.44;234.749
384;572.65;061.22;198.441
385;623.62;063.67;203.451
386;574.45;063.86;207.498
387;626.58;065.95;203.214
388;566.52;060.89;205.575
389;630.33;066.64;208.460
390;566.86;064.46;207.498
391;620.02;062.79;205.678
392;580.85;062.19;209.121
393;632.25;064.21;207.270
394;577.46;060.86;208.081
395;627.94;063.80;215.223
396;564.96;062.32;210.937
397;623.61;064.69;217.818
398;561.43;063.34;217.009
399;619.22;064.73;214.091
400;570.45;062.12;212.463
401;627.21;064.73;217.972
402;561.38;060.89;209.007
403;633.94;063.75;208.198
404;578.92;063.15;204.719
405;625.78;062.08;201.449
406;572.89;062.51;214.298
407;629.45;062.83;208.229
408;566.90;063.38;217.379
409;624.35;063.31;213.541
410;560.89;060.89;215.985
411;625.47;062.91;216.888
412;570.27;062.78;225.877
413;626.49;062.12;218.037
414;569.53;062.00;225.350
415;632.67;061.81;217.561
416;558.25;062.55;217.177
417;630.05;063.02;212.021
418;569.89;061.72;214.631
419;630.01;061.56;215.557
420;565.79;063.75;225.002
421;628.89;064.70;222.840
422;567.98;062.61;214.429
423;631.50;063.51;217.644
424;565.50;062.18;219.182
425;616.42;063.88;219.267
426;564.74;062.44;224.727
427;625.29;063.00;222.718
428;560.20;061.27;225.571
429;625.16;062.60;230.104
430;569.61;062.79;229.528
431;635.91;064.81;232.518
432;571.91;060.36;219.428
433;620.37;062.19;223.462
434;570.16;059.46;225.049
435;628.96;063.20;228.970
436;570.22;060.06;216.666
437;618.67;062.61;218.449
438;569.88;062.25;223.280
439;630.55;062.22;223.356
440;571.91;060.94;215.100
441;635.28;061.60;217.776
442;570.46;060.74;221.067
443;633.34;061.83;219.878
444;567.71;060.26;214.939
445;620.29;062.87;223.723
446;580.50;061.21;214.229
447;629.20;063.55;212.809
448;580.86;061.06;207.632
449;553.26;062.44;210.254
450;577.21;061.97;216.667
451;573.57;059.53;205.250
452;586.49;061.08;214.854
453;546.66;061.63;218.231
454;586.67;058.92;216.077
455;533.03;062.65;229.114
456;587.92;062.66;228.463
457;538.33;062.27;215.565
458;580.92;060.64;223.437
459;545.12;063.35;225.126
460;590.94;060.40;219.510
461;539.09;063.18;223.552
462;582.52;059.41;217.918
463;544.33;063.36;225.007
464;583.43;062.49;224.580
465;538.47;062.82;229.867
466;583.58;062.12;234.051
467;543.67;063.92;232.610
468;584.79;063.10;227.384
469;548.78;064.21;227.746
470;595.36;063.17;224.808
471;547.60;063.83;227.501
472;581.38;027.17;00.033
473;548.48;063.53;230.106
474;587.80;061.18;230.537
475;545.45;063.56;234.084
476;579.23;061.12;227.845
477;539.83;061.54;227.172
478;584.59;060.28;226.450
479;554.50;061.47;233.496
480;576.72;062.34;234.413
481;537.68;062.84;230.738
482;588.40;062.35;231.116
483;542.30;061.82;226.352
484;593.98;061.33;229.999
485;536.96;061.42;220.489
486;585.02;060.69;227.009
487;538.86;063.37;225.811
488;585.30;061.34;226.674
489;540.30;062.58;225.149
490;574.36;062.55;226.451
491;533.41;063.07;224.057
492;586.72;059.74;217.780
493;533.58;062.30;219.436
494;586.71;057.14;212.776
495;543.63;061.26;216.806
496;578.56;061.03;217.945
497;538.07;063.12;214.171
498;584.13;061.21;219.199
499;536.07;062.34;224.578
500;587.04;061.45;216.491
501;541.74;061.50;215.574
502;588.57;059.35;219.265
503;535.37;062.00;219.692
504;578.02;060.75;215.926
505;545.20;062.04;219.174
506;590.53;061.80;222.567
507;537.82;062.40;221.072
508;577.90;061.30;218.282
509;535.04;062.93;209.440
510;585.44;060.82;212.424
511;533.25;061.25;200.367
