Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;11:31:33
23.0;;23.3;;61.19;;12.22
23.5;;24.0;;60.80;;8.23
23.0;;23.4;;60.70;;7.74
23.0;;23.3;;61.19;;8.59

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;533.51;062.18;143.499
001;613.73;054.12;144.900
002;536.13;060.86;158.319
003;614.89;057.02;158.885
004;541.70;058.04;157.796
005;610.49;056.92;161.790
006;535.17;055.11;156.814
007;601.71;054.41;155.754
008;532.08;059.48;166.100
009;595.93;058.59;167.090
010;524.28;060.15;171.748
011;610.31;059.41;172.271
012;532.98;059.41;171.408
013;611.81;056.75;164.945
014;535.34;057.29;164.269
015;615.13;057.81;169.806
016;542.45;056.61;160.708
017;607.80;056.67;161.198
018;544.04;058.95;168.959
019;613.43;052.95;158.196
020;535.46;059.98;169.941
021;610.04;054.66;160.696
022;536.55;061.05;175.083
023;604.06;057.91;171.226
024;540.60;061.94;176.266
025;596.19;058.36;170.662
026;526.85;055.67;168.454
027;601.95;057.30;180.387
028;536.35;061.12;182.609
029;594.71;060.74;181.241
030;535.41;059.57;177.137
031;600.36;057.40;178.092
032;538.80;057.71;177.508
033;607.07;060.77;188.743
034;539.55;058.17;180.355
035;599.69;058.24;184.376
036;534.34;059.13;175.086
037;601.26;057.12;176.121
038;545.14;062.33;179.158
039;604.99;057.02;176.279
040;538.49;060.30;176.998
041;599.45;058.91;176.772
042;533.14;059.96;181.703
043;604.53;055.93;173.201
044;546.67;061.35;181.850
045;598.93;058.28;181.167
046;534.36;060.02;177.533
047;607.89;059.17;179.077
048;541.22;063.54;186.471
049;600.65;059.53;184.857
050;535.07;059.77;186.819
051;605.71;054.85;172.804
052;546.83;056.83;168.424
053;602.58;057.01;181.103
054;546.92;059.89;191.484
055;612.14;060.78;200.621
056;536.33;059.82;192.512
057;613.61;059.76;188.415
058;535.76;058.88;187.348
059;605.85;057.77;188.267
060;550.26;061.01;188.972
061;596.00;061.53;190.651
062;542.12;061.24;189.407
063;595.13;057.14;177.764
064;638.46;061.71;178.604
065;561.16;058.74;175.538
066;638.22;060.89;182.293
067;552.18;061.19;191.230
068;635.03;062.97;198.425
069;555.38;062.61;187.503
070;632.01;059.88;191.050
071;555.50;061.25;190.647
072;640.17;059.03;186.134
073;552.19;059.79;187.209
074;629.29;062.32;194.969
075;567.48;063.06;196.467
076;637.86;060.98;199.532
077;556.50;061.62;197.986
078;630.95;060.92;191.172
079;554.87;063.47;198.227
080;632.67;063.71;201.113
081;565.41;063.02;200.196
082;627.54;059.39;193.530
083;563.55;063.44;201.689
084;633.91;064.64;207.961
085;560.04;061.13;193.853
086;628.36;058.93;190.985
087;564.58;060.39;191.167
088;648.61;059.65;192.160
089;560.04;063.58;198.844
090;625.86;061.08;191.064
091;552.47;061.83;192.895
092;636.83;061.48;198.584
093;569.40;062.22;194.338
094;631.25;063.91;206.990
095;568.33;061.02;201.973
096;639.70;059.23;192.623
097;557.37;062.22;192.944
098;632.07;056.99;184.499
099;564.10;062.60;186.681
100;639.51;058.91;186.301
101;556.95;062.32;191.241
102;629.32;061.40;192.050
103;563.40;061.73;189.407
104;635.80;061.08;191.495
105;557.04;061.56;189.428
106;633.17;060.68;185.640
107;559.75;060.11;187.100
108;649.88;060.36;187.055
109;550.92;062.57;189.313
110;628.89;061.83;187.842
111;548.04;062.27;188.409
112;639.44;061.43;186.109
113;553.27;064.89;192.817
114;643.42;060.32;184.430
115;554.72;060.23;190.455
116;629.82;062.43;197.675
117;560.57;059.68;186.710
118;629.26;060.08;190.700
