Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-21;12:53:20
22.9;;23.2;;61.17;;12.22
23.5;;24.0;;60.80;;8.23
23.0;;23.4;;60.70;;7.99
23.0;;23.3;;61.17;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;536.16;062.19;94.720
001;615.22;053.53;97.197
002;538.57;061.13;103.948
003;615.48;057.71;104.558
004;543.78;057.98;104.057
005;612.54;057.85;105.616
006;537.15;055.45;103.889
007;603.67;055.13;100.935
008;534.91;059.76;107.225
009;597.69;059.22;109.066
010;526.81;060.37;111.874
011;612.54;059.43;112.900
012;536.18;060.14;110.367
013;613.65;057.01;108.767
014;537.29;056.94;107.582
015;616.91;058.06;110.752
016;544.82;056.39;106.477
017;609.93;056.78;107.088
018;546.55;059.79;108.459
019;615.57;053.41;103.935
020;537.89;059.84;112.683
021;611.61;054.30;108.252
022;539.12;060.86;115.970
023;606.37;057.10;115.157
024;543.18;062.03;117.639
025;597.47;058.18;114.749
026;528.97;056.02;110.778
027;604.21;057.83;116.361
028;538.72;060.76;120.341
029;596.90;059.85;121.742
030;537.92;059.32;117.066
031;602.20;058.73;114.640
032;541.11;058.60;114.415
033;608.59;060.41;124.731
034;541.63;058.77;116.655
035;601.70;059.21;118.755
036;536.16;058.96;114.173
037;603.59;057.95;111.847
038;547.52;062.73;115.720
039;606.97;057.62;113.651
040;540.59;059.96;116.333
041;601.68;058.89;114.119
042;535.27;060.31;116.958
043;606.98;055.85;112.724
044;548.66;060.94;117.638
045;601.04;058.33;115.430
046;536.82;058.94;115.147
047;609.87;058.57;115.957
048;543.15;063.20;119.166
049;602.52;058.13;120.279
050;536.80;060.18;116.901
051;607.82;054.84;110.264
052;548.96;056.91;107.305
053;603.71;057.36;113.725
054;548.86;059.86;120.119
055;614.07;059.82;127.063
056;537.91;059.77;120.961
057;615.24;059.02;119.884
058;536.43;059.53;116.129
059;607.80;057.71;115.907
060;551.74;060.41;117.437
061;597.39;062.32;116.508
062;543.51;061.51;116.588
063;596.73;057.61;109.187
064;641.60;061.38;110.208
065;564.18;058.79;107.601
066;641.70;060.12;111.591
067;553.99;061.91;114.376
068;638.29;062.15;120.177
