Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-13;13:25:19
22.8;;23.1;;61.19;;12.34
23.4;;23.9;;60.80;;8.23
22.9;;23.3;;60.70;;8.11
22.9;;23.2;;61.21;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;538.25;062.06;31.832
001;617.31;054.86;28.669
002;541.14;061.26;31.081
003;617.75;057.74;31.537
004;546.14;058.16;31.888
005;614.97;057.92;32.671
006;539.94;055.74;32.451
007;605.98;054.26;33.796
008;537.30;059.09;34.392
009;600.04;058.06;35.475
010;529.29;059.94;34.653
011;614.55;059.81;36.605
012;538.27;059.59;36.710
013;616.31;057.56;33.310
014;539.96;056.19;34.139
015;619.23;058.89;34.770
016;547.30;055.92;33.309
017;612.47;056.79;34.143
018;548.68;059.91;35.194
019;618.07;053.22;32.837
020;540.59;059.17;37.104
021;614.48;055.34;34.095
022;541.74;060.34;36.799
023;608.60;056.86;35.649
024;546.15;060.57;35.993
025;600.32;057.74;36.136
026;531.59;056.89;32.932
027;606.86;057.90;34.812
028;541.06;061.54;36.355
029;599.41;060.83;37.204
030;540.25;059.01;36.896
031;604.49;058.19;37.451
032;543.43;057.71;37.357
033;611.47;060.66;38.686
034;543.96;059.99;35.797
035;603.69;058.06;40.113
036;538.94;059.11;38.424
037;605.67;057.36;38.481
038;550.28;061.44;40.878
039;609.27;056.86;38.889
040;542.86;060.97;39.854
041;604.03;058.73;40.009
042;537.84;060.20;40.030
043;609.65;054.99;38.335
044;550.77;059.97;39.984
045;603.34;058.37;39.752
046;539.04;059.24;39.368
047;612.57;058.65;40.024
048;545.31;063.12;40.652
049;604.66;059.04;41.375
050;539.36;059.83;40.785
051;610.33;055.36;37.585
052;550.89;056.78;37.747
053;606.01;056.94;39.110
054;551.57;058.95;39.900
055;616.22;060.13;41.249
056;539.65;060.24;38.826
057;617.66;059.28;38.900
058;538.78;059.07;39.099
059;610.03;057.21;39.471
060;553.35;060.73;38.476
061;599.67;062.27;38.313
062;545.81;061.54;37.717
063;599.07;057.61;34.762
064;645.15;060.83;34.248
065;566.06;058.97;33.888
066;644.86;060.30;36.302
067;555.67;060.00;37.547
068;641.19;062.31;38.232
069;559.65;061.06;38.544
070;638.49;060.02;38.677
071;559.79;060.61;38.942
072;646.48;058.73;38.410
073;556.86;059.50;38.479
074;636.24;061.70;39.382
075;572.10;062.25;39.252
076;644.39;061.24;38.535
077;561.37;061.95;38.459
078;637.80;060.71;38.757
079;559.42;062.43;41.200
080;639.96;063.13;41.350
081;570.21;061.98;39.710
082;634.23;058.88;38.744
083;568.32;061.68;39.419
084;641.32;063.50;40.338
085;565.61;060.77;36.755
086;635.08;058.56;38.140
087;569.58;059.64;37.376
088;654.65;059.66;36.347
089;564.81;063.59;39.398
090;632.07;060.90;38.597
091;557.80;060.98;37.094
092;643.49;061.33;37.509
093;574.62;060.03;37.716
094;637.68;062.15;38.900
095;573.44;059.97;38.230
096;645.98;058.73;35.974
097;563.08;061.33;36.942
098;639.09;056.91;33.777
099;569.35;061.98;36.175
100;646.37;058.95;36.190
101;563.06;061.51;35.955
102;636.13;059.94;38.410
103;568.54;061.83;36.647
104;642.10;061.03;36.594
105;563.16;061.34;36.473
106;639.88;060.91;36.249
107;565.72;059.90;36.465
108;655.57;059.82;37.299
109;556.47;062.86;36.500
110;635.52;060.65;37.861
111;554.26;062.07;37.107
112;645.55;061.25;36.346
113;559.36;062.92;38.073
114;649.52;059.73;34.391
115;560.05;059.51;36.385
116;636.02;062.59;37.264
117;566.88;058.96;35.894
118;634.94;059.74;36.489
119;562.60;061.05;36.629
120;642.78;060.79;36.665
121;560.49;062.54;37.075
122;643.69;061.18;36.509
123;554.29;060.44;35.762
124;638.02;058.88;34.956
125;561.00;063.58;38.766
126;636.06;063.39;41.190
127;567.46;063.63;37.069
128;573.74;059.65;34.079
129;557.37;060.63;34.488
130;585.41;057.12;35.964
131;554.45;058.99;35.411
132;582.87;056.61;35.268
133;554.11;059.90;34.377
134;571.47;056.07;33.001
135;554.88;057.91;32.717
136;580.91;056.50;35.577
137;543.94;057.89;33.858
138;580.44;057.07;35.893
139;554.31;062.16;36.725
140;590.70;056.23;35.059
141;558.46;058.42;34.738
142;579.54;056.15;34.504
143;542.63;058.23;35.795
144;585.01;057.94;35.326
145;559.51;056.34;33.602
146;583.76;057.85;34.724
147;551.98;056.71;34.248
148;586.09;057.06;36.589
149;554.69;059.09;35.502
150;582.43;059.24;37.207
151;551.15;056.77;34.094
152;581.68;057.41;35.147
153;558.51;057.61;35.400
154;583.80;055.36;34.940
155;555.51;057.84;37.154
156;577.86;056.13;36.133
157;553.93;060.26;36.726
158;580.53;056.91;37.225
159;551.50;057.21;36.108
160;597.14;057.13;37.981
161;556.75;058.80;37.977
162;574.77;055.04;37.226
163;557.09;061.07;39.588
164;580.41;055.92;38.784
165;547.35;057.93;38.228
166;582.88;055.06;36.624
167;550.27;059.09;39.989
168;582.87;056.75;39.637
169;550.73;060.40;40.171
170;590.84;054.94;38.688
171;541.74;058.01;39.029
172;586.06;055.63;38.358
173;551.90;056.78;38.421
174;579.30;054.98;37.894
175;554.55;056.11;38.834
176;576.58;055.43;39.417
177;553.08;057.84;40.445
178;581.58;057.49;40.212
179;552.70;058.87;39.776
180;583.09;054.64;37.553
181;552.84;058.77;40.683
182;584.15;056.66;40.727
183;550.93;058.93;41.074
184;595.13;056.01;39.642
185;555.65;054.95;37.656
186;584.77;055.80;41.540
187;547.82;058.00;40.564
188;586.62;059.58;40.854
189;551.03;059.61;41.224
190;581.52;057.60;41.439
191;549.96;057.69;39.469
192;526.55;061.84;40.089
193;618.98;059.32;41.578
194;532.36;061.73;41.137
195;646.05;059.08;43.125
196;531.80;060.50;42.623
197;618.26;056.27;40.739
198;528.25;060.87;41.655
199;603.39;058.23;41.175
200;532.27;059.75;40.952
201;606.31;057.78;41.178
202;531.84;058.84;42.200
203;616.19;059.31;43.910
204;536.33;061.59;43.351
205;616.64;059.31;43.823
206;534.93;058.39;42.806
207;614.47;058.82;44.880
208;537.65;060.44;43.949
209;610.42;059.68;44.738
210;534.44;059.11;43.955
211;607.50;059.72;45.742
212;532.77;060.94;45.621
213;604.41;058.31;44.015
214;532.45;059.48;44.908
215;610.15;058.41;45.342
216;531.01;059.83;45.638
217;619.60;057.96;46.541
218;527.15;058.79;45.250
219;611.12;057.41;47.233
220;526.99;059.74;45.893
221;619.00;058.03;47.001
222;531.80;060.50;45.478
223;603.96;057.92;46.430
224;521.75;061.28;48.079
225;603.89;058.26;48.992
226;528.61;059.99;48.076
227;606.12;059.36;48.580
228;528.03;059.64;47.832
229;610.27;058.18;48.261
230;536.14;061.03;49.264
231;606.36;057.66;49.230
232;520.70;060.85;49.881
233;611.23;060.91;48.342
234;528.22;059.06;48.103
235;623.61;057.86;49.334
236;534.84;061.65;49.758
237;600.59;057.26;48.896
238;529.37;060.30;49.569
239;607.90;059.79;48.400
240;525.64;058.67;49.150
241;609.39;057.70;48.883
242;536.11;060.13;49.727
243;604.25;059.76;49.094
244;536.81;061.34;49.658
245;615.34;059.72;51.262
246;526.43;063.28;49.788
247;609.11;060.61;52.024
248;523.94;058.46;50.386
249;596.52;057.48;51.265
250;532.98;060.23;53.366
251;611.07;057.34;52.663
252;539.53;060.10;55.073
