Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;09:57:58
22.0;;22.3;;61.17;;11.98
22.6;;23.1;;60.80;;8.71
22.1;;22.5;;60.70;;7.50
22.1;;22.4;;61.21;;9.32

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;522.67;064.14;492.289
001;605.60;055.86;372.106
002;528.46;062.17;392.490
003;606.54;058.76;388.112
004;531.14;059.53;396.618
005;602.32;058.61;390.855
006;525.22;056.78;371.984
007;593.02;055.36;375.095
008;521.18;060.96;397.251
009;587.67;059.34;404.998
010;514.15;061.20;414.505
011;603.14;060.00;410.024
012;523.72;060.49;396.896
013;603.05;057.37;378.325
014;524.80;058.02;374.206
015;605.92;058.94;393.766
016;531.71;057.29;372.477
017;598.87;057.71;385.541
018;533.11;060.83;392.111
019;604.81;054.55;353.999
020;525.12;060.81;369.020
021;601.93;055.81;377.746
022;525.79;062.35;422.691
023;595.91;058.28;408.411
024;529.70;062.79;421.070
025;586.70;059.34;416.694
026;515.92;057.29;410.508
027;594.00;058.81;424.912
028;526.01;062.26;441.285
029;586.87;061.27;449.670
030;525.81;060.66;449.591
031;591.36;059.15;453.246
032;529.42;059.76;456.711
033;600.15;061.94;476.500
034;528.41;060.15;461.799
035;652.28;059.98;382.869
036;524.15;060.28;474.216
037;592.81;058.37;469.570
038;534.43;063.60;487.719
039;656.02;058.17;377.398
040;529.81;061.93;488.366
041;651.52;058.85;384.899
042;525.44;061.98;483.847
043;596.89;057.30;467.189
044;600.43;062.19;401.950
045;593.00;060.07;489.611
046;587.03;060.27;398.811
047;599.44;060.87;499.120
048;533.96;064.71;521.254
049;591.28;061.24;519.077
050;526.65;061.89;519.921
051;597.46;056.13;488.593
052;596.32;057.63;386.429
053;655.13;058.03;389.764
054;539.97;061.36;503.323
055;605.49;061.70;524.992
056;588.60;061.10;365.302
057;607.03;060.29;474.019
058;587.14;059.84;374.377
059;598.25;059.34;460.462
060;541.13;062.32;460.522
061;590.16;063.36;441.527
062;534.81;062.29;434.496
063;588.28;058.06;389.364
064;629.25;062.94;391.543
065;557.40;060.17;398.817
066;630.29;062.17;421.484
067;546.26;062.27;422.779
068;628.36;063.57;438.996
069;551.14;063.80;431.300
070;623.63;061.69;434.422
071;551.51;062.65;419.785
072;632.10;060.12;398.761
073;548.57;061.29;399.113
074;622.19;062.69;423.527
075;564.39;063.60;431.130
076;628.83;062.39;435.671
077;550.79;063.41;437.212
078;621.86;061.67;437.036
079;549.52;064.74;452.118
080;624.84;064.95;460.718
081;560.23;064.52;441.124
082;620.80;060.62;423.549
083;559.24;064.48;429.702
084;626.79;066.25;443.361
085;556.02;062.20;419.701
086;621.94;060.16;412.716
087;559.96;061.44;413.854
088;639.43;061.16;416.120
089;554.15;064.88;438.489
090;618.12;061.78;429.732
091;547.59;062.72;418.617
092;628.61;062.72;410.016
093;563.73;062.37;400.297
094;623.77;064.42;408.605
