Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;12:09:54
22.6;;22.9;;61.19;;12.22
23.2;;23.7;;60.78;;8.35
22.7;;23.0;;60.72;;7.87
22.7;;22.9;;61.23;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;529.66;063.25;307.436
001;611.75;053.99;212.166
002;534.19;061.75;221.543
003;611.07;057.93;224.899
004;538.22;058.91;227.794
005;608.53;057.63;226.456
006;531.73;055.87;218.840
007;599.35;054.93;217.249
008;528.01;060.06;233.301
009;593.28;059.01;236.357
010;521.90;061.17;232.334
011;607.84;059.77;244.101
012;529.78;060.76;239.066
013;609.88;057.21;223.915
014;531.73;057.66;221.514
015;612.30;059.09;225.629
016;538.85;056.82;220.660
017;604.60;057.43;223.620
018;540.18;060.33;226.892
019;610.89;053.60;214.375
020;531.82;060.24;235.094
021;607.06;054.84;228.387
022;533.03;062.29;239.330
023;602.14;057.88;230.759
024;536.56;062.32;232.855
025;592.73;057.61;227.223
026;522.58;056.87;216.872
027;599.40;058.07;220.158
028;532.31;061.41;224.204
029;592.36;060.04;228.440
030;530.75;059.98;225.427
031;598.01;058.32;219.066
032;535.44;058.97;210.305
033;603.88;061.44;222.803
034;536.12;058.72;214.669
035;596.87;059.22;225.135
036;531.08;058.54;222.644
037;598.53;057.48;220.841
038;541.65;062.28;228.680
039;602.37;057.88;219.942
040;535.71;061.19;237.663
041;597.25;059.41;244.586
042;530.62;060.92;248.580
043;602.44;056.68;234.923
044;543.16;062.11;243.423
045;597.08;059.03;239.653
046;531.00;060.33;237.929
047;605.98;059.64;239.967
048;538.02;063.87;246.518
049;597.83;060.18;244.601
050;531.09;061.09;240.747
051;603.33;055.47;223.360
052;543.54;057.10;220.455
053;599.42;058.06;228.707
054;543.49;060.60;237.649
055;609.71;060.47;244.398
056;532.39;060.25;237.235
057;611.02;059.89;231.912
058;531.47;059.67;232.901
059;603.56;058.50;214.498
060;546.31;060.31;203.143
061;592.19;062.45;192.435
062;538.39;061.95;187.381
063;592.23;056.84;178.427
064;637.61;061.05;173.646
065;561.05;059.02;170.279
066;638.18;060.90;176.585
067;551.03;061.11;177.415
068;634.71;063.13;182.510
069;554.67;062.50;177.561
070;632.06;060.52;176.935
071;554.91;062.08;188.154
072;640.05;060.19;199.275
073;552.01;060.51;207.013
074;629.60;062.19;218.839
075;567.26;063.40;220.028
076;637.28;061.98;216.812
077;556.61;062.77;214.208
078;631.57;060.67;217.073
079;554.94;063.73;221.688
080;632.96;064.29;221.461
081;565.17;063.79;214.155
082;627.89;060.06;203.499
083;563.03;063.71;210.696
084;633.68;066.09;221.110
085;559.86;061.61;213.234
086;628.65;059.77;210.937
087;564.41;060.88;207.886
088;647.81;059.98;214.671
089;559.07;064.43;225.507
090;624.73;061.69;214.842
091;551.99;062.15;193.832
092;635.46;062.24;186.251
093;568.76;061.56;181.680
094;631.10;063.05;190.129
095;568.18;061.07;183.106
096;638.97;059.34;179.122
097;556.95;061.88;186.417
098;631.47;057.24;174.729
099;562.94;062.68;178.718
100;639.12;059.09;179.453
101;556.33;063.05;182.986
102;629.06;062.26;178.627
103;562.60;061.25;182.414
104;635.65;062.44;180.550
105;556.64;061.97;183.665
106;633.71;061.38;180.288
107;559.44;060.92;184.225
108;648.92;061.02;181.210
109;549.78;063.46;179.427
110;628.94;062.36;175.029
111;547.86;062.73;174.651
112;639.19;062.23;172.525
113;553.45;064.13;176.091
114;643.74;059.96;164.795
115;553.90;061.17;163.999
116;629.47;063.42;172.453
117;560.42;060.00;165.205
118;629.03;060.29;165.629
119;555.99;062.53;165.394
120;636.47;061.95;168.565
121;553.89;063.38;168.770
122;637.43;062.04;169.961
123;547.68;060.10;166.377
124;633.15;059.07;163.958
125;554.64;063.58;168.978
126;629.91;063.51;167.459
127;560.78;064.47;163.563
128;568.36;059.02;153.269
129;553.44;060.37;155.447
130;580.59;057.74;155.921
131;551.08;060.24;153.680
132;577.93;057.67;155.388
133;549.38;059.28;155.456
134;566.78;056.41;153.533
135;550.95;057.28;150.669
136;576.33;058.00;156.944
137;539.53;058.17;152.040
138;575.52;058.74;154.733
139;549.54;062.59;159.268
140;585.68;057.25;151.158
141;553.96;058.14;151.772
142;574.95;056.85;153.458
143;538.49;060.16;154.476
144;580.62;057.63;156.850
145;554.29;056.96;147.807
146;578.98;058.70;151.663
147;547.31;057.74;147.924
148;581.41;058.58;153.833
149;549.54;059.89;155.464
150;577.37;059.37;160.145
151;546.33;056.34;149.030
152;576.68;056.98;153.595
153;554.11;058.41;150.386
154;578.54;053.97;157.600
155;550.37;059.37;159.268
156;572.96;056.85;156.681
157;548.98;061.26;159.032
158;575.63;058.38;158.847
159;546.32;057.59;154.486
160;592.17;057.50;157.457
161;551.83;060.89;155.902
162;570.56;055.15;149.628
163;552.88;062.42;156.812
164;575.79;056.89;155.283
165;542.17;057.96;156.290
166;578.34;054.84;154.258
167;545.95;059.80;163.426
168;578.91;057.47;162.973
169;545.63;060.38;177.377
170;586.62;054.26;168.345
171;536.36;059.25;171.347
172;581.68;055.68;169.453
173;547.12;057.50;169.889
174;574.95;054.85;166.558
175;549.53;057.68;169.549
176;572.53;055.97;176.371
177;548.52;058.69;178.132
178;577.62;057.53;179.506
179;548.28;059.22;176.480
180;579.27;054.91;172.728
181;548.47;060.09;183.823
182;580.67;056.90;183.974
183;545.91;059.79;183.818
184;591.48;056.48;175.063
185;551.07;055.67;166.833
186;581.50;058.08;174.893
187;543.48;059.59;179.772
188;583.81;058.29;182.097
189;546.37;059.93;173.926
190;578.23;058.55;169.906
191;544.98;059.19;158.890
192;519.60;062.18;157.998
193;612.73;060.86;158.629
194;525.51;061.86;161.745
195;638.83;061.11;165.268
196;525.35;060.85;169.147
197;612.19;056.91;163.684
198;521.68;060.16;168.078
199;598.44;059.62;166.289
200;525.27;060.51;172.821
201;600.21;058.17;179.204
202;525.86;058.70;183.073
203;609.72;060.13;188.455
204;529.64;062.27;191.112
205;610.43;060.12;191.332
206;528.62;059.96;188.065
207;608.82;059.91;194.173
208;531.16;061.59;197.929
209;604.69;060.88;207.233
210;528.01;059.53;205.849
211;601.82;060.72;207.641
212;526.81;061.36;209.196
213;598.82;058.56;203.446
214;526.11;060.65;211.150
215;603.97;059.35;208.583
216;524.43;060.28;204.999
217;612.89;059.49;204.480
218;520.63;058.88;200.681
219;605.26;058.80;201.065
220;520.90;059.83;204.420
221;612.55;058.82;203.682
222;525.22;062.50;196.895
223;598.19;058.37;187.769
224;515.28;061.74;186.568
225;596.95;059.23;190.934
226;522.46;060.02;188.883
227;599.82;060.00;186.030
228;521.48;060.18;185.880
229;603.95;059.24;193.502
230;529.90;062.58;195.189
231;599.92;059.47;192.618
232;514.41;061.10;195.612
233;604.37;061.07;194.580
234;522.13;059.51;190.970
