Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-12-08;10:23:14
21.7;;22.0;;61.19;;12.58
22.3;;22.8;;60.78;;8.47
21.7;;22.2;;60.72;;7.62
21.7;;22.1;;61.19;;9.32

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;533.11;064.31;173.830
001;613.36;055.09;158.715
002;536.20;062.23;169.743
003;614.55;058.17;168.118
004;540.72;059.14;170.747
005;610.45;059.47;172.189
006;534.36;056.82;164.812
007;601.56;055.67;168.525
008;530.91;060.57;183.267
009;596.00;059.62;182.332
010;523.13;062.44;183.378
011;610.52;060.34;186.932
012;533.00;061.12;182.521
013;611.55;058.26;175.729
014;534.46;058.95;175.009
015;614.68;059.43;185.027
016;541.73;057.64;174.724
017;607.04;057.37;181.743
018;543.30;061.17;185.668
019;613.53;054.94;168.487
020;535.13;061.34;183.107
021;610.30;055.10;177.448
022;535.96;062.59;189.024
023;604.15;059.09;188.901
024;540.76;063.47;196.158
025;596.03;059.75;194.425
026;526.36;058.17;189.553
027;601.90;059.29;198.572
028;536.59;062.03;208.209
029;594.64;061.36;213.492
030;534.58;062.17;210.245
031;600.24;060.32;211.245
032;538.67;060.06;213.397
033;606.42;063.05;221.747
034;538.68;060.37;212.236
035;599.11;061.05;217.260
036;533.90;059.56;216.207
037;601.21;058.79;215.431
038;545.04;063.80;222.379
039;605.05;059.23;213.232
040;537.92;061.26;222.818
041;599.35;060.43;221.161
042;532.93;062.90;218.439
043;604.25;057.54;213.408
044;545.43;063.55;223.198
045;599.64;059.79;220.580
046;534.57;060.82;216.651
047;608.18;060.24;219.814
048;540.93;065.11;221.644
049;600.41;061.10;214.032
050;535.14;060.86;217.662
051;605.68;056.47;212.142
052;546.72;058.47;210.772
053;601.97;058.78;218.687
054;546.50;061.95;231.534
055;612.16;062.37;242.423
056;535.95;061.22;228.719
057;613.83;061.20;221.968
058;535.30;060.40;220.900
059;605.51;059.65;216.959
060;549.03;062.83;215.242
061;595.58;063.36;215.230
062;541.98;062.49;211.592
063;594.84;058.91;194.359
064;637.52;062.49;198.775
065;562.29;059.73;196.682
066;637.74;062.35;204.930
067;551.89;062.66;209.472
068;633.98;064.57;221.274
069;555.70;063.31;225.632
070;632.66;061.33;221.051
071;555.24;063.46;219.304
072;638.49;060.19;220.988
073;552.37;061.97;218.104
074;629.04;063.24;230.022
075;567.87;063.88;234.141
076;637.47;063.43;227.448
077;556.93;064.12;227.700
078;631.03;061.79;227.513
079;555.57;065.22;229.389
080;632.66;065.68;236.684
081;565.14;064.10;235.702
082;627.06;060.62;229.011
083;563.07;064.58;238.308
084;634.23;066.01;249.519
085;560.23;062.21;232.296
086;628.18;060.31;228.389
087;565.69;061.69;227.715
088;648.17;062.04;224.034
089;559.40;065.31;235.228
090;625.39;062.57;228.070
091;551.93;063.50;228.724
092;635.19;063.69;232.425
093;570.23;063.27;227.541
094;630.59;065.02;233.745
095;568.07;062.58;227.282
096;639.43;060.94;223.202
097;556.31;063.67;229.416
098;631.89;058.90;215.053
099;564.38;063.80;222.634
100;639.84;060.97;214.762
101;556.76;064.57;223.100
102;628.67;062.98;227.970
103;562.79;063.54;224.237
104;635.21;063.33;221.163
105;557.50;062.97;222.289
106;632.77;062.39;216.398
107;559.68;062.44;208.776
108;649.62;062.34;208.746
109;549.86;064.40;214.289
110;628.91;062.93;211.730
111;547.60;064.39;208.605
112;638.54;063.33;207.114
113;553.42;065.95;214.543
114;643.11;061.14;208.796
115;553.89;062.58;210.599
116;629.68;063.48;220.254
117;560.15;061.44;207.109
118;629.23;062.06;211.215
119;557.00;062.93;210.096
120;636.89;062.79;215.533
121;554.74;064.36;213.693
122;637.55;062.61;216.655
123;547.35;062.26;208.788
124;632.46;060.87;209.223
125;554.86;064.97;220.815
126;630.25;064.42;222.561
127;562.59;065.00;217.368
128;567.63;060.28;201.912
129;551.29;061.42;211.857
130;579.02;058.65;208.375
131;550.66;060.96;209.071
132;575.73;058.42;213.368
133;548.54;060.17;208.710
134;565.40;056.85;204.420
135;549.43;058.80;199.562
136;573.32;059.14;209.334
137;538.54;058.50;206.630
138;573.40;060.07;215.241
139;547.96;064.08;221.481
140;584.01;058.83;212.911
141;552.35;059.96;210.619
142;572.60;057.25;219.085
143;536.13;061.11;222.840
144;578.31;059.94;219.482
145;552.81;057.92;214.261
146;576.87;059.99;218.392
147;546.44;059.01;211.405
148;579.43;059.33;224.352
149;548.40;061.47;223.441
150;575.15;060.88;232.293
151;544.27;057.77;218.033
152;574.53;058.04;227.433
153;552.59;059.13;224.326
154;577.15;055.74;225.730
155;549.36;060.71;232.826
156;570.95;058.58;232.728
157;547.60;062.50;237.224
158;574.04;059.20;238.879
159;545.65;059.46;233.401
160;590.35;058.00;252.130
161;550.46;062.59;250.107
162;568.41;056.83;241.172
163;551.56;063.25;254.648
164;574.59;057.61;251.977
165;541.24;058.88;247.390
166;576.24;056.34;238.603
167;544.40;060.78;256.004
168;577.55;059.30;248.878
169;545.03;062.22;260.140
170;585.42;056.48;244.927
171;535.24;061.09;250.125
172;580.01;057.04;254.598
173;545.93;058.87;255.807
174;573.83;056.02;256.065
175;547.88;059.35;254.320
176;571.74;057.72;261.370
177;547.84;059.70;263.441
178;577.33;058.86;262.094
179;545.76;060.04;259.987
180;578.25;055.68;254.831
181;546.39;061.30;267.378
182;579.02;057.82;269.422
183;544.97;061.33;263.662
184;590.29;057.08;267.917
185;548.87;056.29;252.960
186;580.19;057.78;271.593
187;542.00;059.44;266.151
188;582.22;059.68;264.120
189;545.41;061.06;255.363
190;578.29;059.22;254.859
191;543.70;060.07;250.412
192;515.55;063.41;255.538
193;609.77;061.41;264.512
194;521.79;063.47;265.796
195;636.48;062.21;271.714
196;522.25;062.38;272.103
197;608.24;058.46;266.870
198;518.49;062.30;277.693
199;596.00;060.46;280.252
200;520.94;061.28;286.805
201;597.12;058.99;287.022
202;522.35;060.34;290.636
203;607.29;061.07;297.285
204;528.02;062.74;305.994
205;607.18;061.88;304.979
206;526.01;060.71;300.192
207;605.40;060.62;308.199
208;525.79;063.13;307.283
209;600.95;062.27;308.615
210;524.75;061.74;303.943
211;598.46;061.94;311.711
212;522.13;062.57;316.587
213;595.62;060.28;306.121
214;523.19;062.42;310.537
215;602.02;060.73;309.281
216;520.36;061.75;312.456
217;610.03;060.86;312.012
218;517.44;060.56;305.991
219;602.51;060.01;305.327
220;516.97;060.87;313.845
221;609.92;060.22;305.270
222;521.24;063.51;306.441
223;594.27;059.97;304.066
224;512.52;062.66;307.495
225;595.36;060.49;307.834
226;518.35;062.03;305.540
227;595.81;060.95;308.585
228;518.47;059.88;311.190
229;600.12;060.67;312.121
230;526.09;063.28;319.723
231;595.47;060.50;311.386
232;511.15;062.46;316.862
233;601.01;061.83;314.640
234;518.47;060.96;308.886
235;613.35;061.37;311.582
236;524.89;063.60;325.817
237;590.41;059.45;311.292
238;519.86;062.59;324.292
239;598.55;060.66;320.626
240;515.17;061.78;321.868
241;599.24;059.36;318.657
242;527.08;062.42;328.941
243;594.40;061.52;326.959
244;526.86;063.91;331.279
245;606.16;061.30;343.990
246;516.69;064.47;333.256
247;599.85;062.11;338.569
248;516.02;061.04;333.155
249;586.72;059.36;332.589
250;524.24;062.50;341.589
251;599.77;059.09;341.992
252;529.83;063.07;350.254
253;607.32;061.82;346.528
254;518.55;063.47;364.297
255;590.15;062.88;350.019
256;560.24;061.69;403.095
257;621.49;063.65;411.457
258;562.91;061.78;409.140
259;612.66;063.82;415.270
260;559.75;062.51;421.129
261;608.61;062.49;415.436
262;560.61;064.38;424.102
263;678.52;062.15;321.209
264;556.00;060.04;416.856
265;611.09;062.97;420.499
266;552.76;063.57;431.819
267;617.40;063.18;417.015
268;553.21;063.24;425.406
269;617.75;064.56;422.877
270;558.43;062.66;420.159
271;615.67;061.96;415.457
272;555.94;058.55;404.414
273;618.21;062.13;427.654
274;552.24;061.55;427.459
275;630.96;062.24;418.826
276;558.27;060.62;427.403
277;624.19;064.62;430.612
278;550.48;061.22;425.191
279;615.31;062.58;423.524
280;560.54;064.14;429.646
281;682.76;062.54;330.246
282;560.76;061.72;426.085
283;621.49;062.10;429.759
284;553.31;063.61;436.473
285;620.31;065.16;451.625
286;549.48;063.71;447.474
287;605.57;063.34;455.788
288;553.99;064.63;465.949
289;610.43;063.46;486.408
290;619.15;064.71;388.489
291;682.49;064.02;391.590
292;557.53;064.62;492.688
293;689.68;064.05;407.537
294;1091.16;028.54;-230.906
295;624.38;065.49;512.728
296;556.87;065.55;520.586
297;685.46;064.24;423.588
298;626.81;063.25;414.932
299;624.99;064.32;516.613
300;618.70;061.99;418.902
301;618.66;064.59;530.212
302;553.23;062.59;518.329
303;608.46;064.67;529.925
304;626.50;063.48;426.109
305;681.62;061.98;415.475
306;621.57;064.16;426.810
307;688.96;062.35;418.953
308;620.71;063.21;422.772
309;624.42;063.16;492.566
310;623.07;063.54;409.590
311;617.50;064.88;487.487
312;563.87;060.04;457.284
313;618.89;062.06;462.610
314;626.60;060.83;367.821
315;619.39;063.59;478.880
316;553.88;063.37;476.712
317;610.18;063.89;471.675
318;553.34;062.09;469.342
319;688.59;061.31;361.645
320;645.17;062.20;358.186
321;570.02;061.28;458.070
322;582.96;063.97;471.668
323;565.88;064.42;464.247
324;588.73;063.55;470.608
325;560.58;063.85;481.861
326;586.04;061.91;477.415
327;625.10;062.57;376.204
328;593.21;062.22;487.035
329;564.46;061.28;492.877
330;587.99;061.83;528.072
331;622.67;063.15;427.796
332;644.73;061.38;435.509
333;622.68;063.41;443.832
334;591.89;061.83;534.168
335;553.90;064.41;548.355
336;649.48;061.93;444.481
337;556.60;063.63;541.472
338;648.28;061.85;440.712
339;620.07;064.11;450.598
340;582.11;064.37;558.582
341;623.17;063.06;449.716
342;649.91;062.09;450.799
343;552.60;063.97;567.269
344;577.65;065.92;570.978
345;626.80;062.33;471.262
346;638.81;063.68;471.218
347;622.98;064.09;464.749
348;648.18;062.22;475.862
349;622.15;063.37;475.123
350;650.56;063.11;469.039
351;620.80;064.88;464.661
352;592.26;063.55;554.674
353;563.00;062.57;538.055
354;648.12;060.79;437.489
355;552.65;063.77;544.802
356;656.41;064.49;453.672
357;537.92;066.15;573.790
358;649.02;062.48;467.424
359;618.16;063.58;468.327
360;648.06;063.06;474.706
361;625.73;061.42;465.417
362;649.36;063.17;482.452
363;609.98;064.88;493.503
364;570.06;064.86;641.255
365;559.06;062.34;581.682
366;1042.44;056.81;-885.358
367;554.04;062.85;583.910
368;657.26;061.95;507.921
369;630.45;063.63;507.300
370;5663.31;-01.00;00.000
371;615.98;063.52;524.836
372;661.45;062.06;524.191
373;611.01;062.08;523.952
374;654.37;061.99;518.459
375;612.86;065.17;547.961
376;649.74;064.08;560.011
377;609.11;063.56;549.884
378;648.24;063.49;554.853
379;614.78;063.50;544.774
380;593.49;063.76;642.387
381;612.92;064.70;562.768
382;656.38;063.08;556.303
383;622.00;063.84;555.246
384;619.22;061.41;493.768
385;672.99;063.77;513.578
386;625.36;064.09;522.013
387;680.46;066.11;518.500
388;610.46;062.32;516.541
389;681.62;067.07;538.927
390;613.10;064.30;548.149
391;666.26;064.10;520.340
392;560.64;063.51;639.953
393;680.20;064.73;540.593
394;623.66;061.67;540.224
395;684.92;064.75;541.457
396;609.24;063.02;549.757
397;677.74;064.91;552.943
398;672.37;063.84;473.918
399;673.66;065.31;558.642
400;614.22;062.55;558.687
401;678.35;064.95;569.162
402;604.65;061.23;555.975
403;682.83;064.43;563.555
404;572.64;063.66;641.861
405;670.45;062.49;563.735
406;562.38;063.28;661.338
407;739.74;062.78;468.721
408;612.37;063.62;604.083
409;735.85;063.24;489.770
410;185.61;062.07;1265.758
411;737.33;062.76;506.737
412;569.23;063.47;702.111
413;740.45;062.57;484.201
414;617.78;062.89;609.395
415;741.16;062.46;505.994
416;604.79;063.53;617.928
417;678.04;062.64;620.317
418;680.02;062.17;510.528
419;621.95;062.19;694.494
420;621.12;064.59;624.652
421;678.15;065.07;632.595
422;678.16;062.40;543.271
423;682.85;064.43;615.403
424;615.38;064.49;610.973
425;728.25;063.58;527.778
426;619.01;063.59;627.972
427;738.15;063.37;522.691
428;605.01;062.23;619.037
429;738.45;062.24;530.238
430;690.26;063.70;518.770
431;680.35;065.25;644.540
432;680.15;061.19;518.613
433;667.45;062.34;628.307
434;621.63;060.20;617.691
435;738.23;062.49;544.990
436;681.67;061.01;515.843
437;667.24;062.81;625.684
438;627.38;063.25;629.812
439;680.38;062.15;639.903
440;1246.42;053.17;-540.983
441;682.58;062.38;628.744
442;625.08;061.05;627.531
443;676.24;062.32;635.094
444;615.44;060.94;621.707
445;667.36;063.53;633.615
446;629.15;061.71;621.448
447;743.25;062.58;510.693
448;622.73;062.38;590.225
449;599.63;062.47;611.894
