Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;12:50:20
22.9;;23.2;;61.19;;12.58
23.5;;23.9;;60.80;;8.23
23.0;;23.4;;60.70;;7.62
23.0;;23.3;;61.21;;9.32

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;531.18;063.21;216.302
001;611.89;054.72;186.525
002;534.72;061.18;208.098
003;612.34;057.24;212.550
004;539.50;058.54;214.157
005;608.99;057.95;211.090
006;533.37;055.24;204.833
007;599.81;054.00;205.775
008;530.23;059.66;216.282
009;594.21;058.58;217.322
010;522.44;060.67;216.869
011;608.90;059.34;223.951
012;531.07;060.17;218.253
013;609.98;056.63;204.489
014;533.19;056.61;202.852
015;613.74;058.26;203.145
016;540.08;056.47;199.199
017;605.34;056.70;201.206
018;541.41;060.06;204.303
019;611.53;053.49;193.448
020;533.48;060.13;212.190
021;608.17;054.32;206.204
022;534.50;061.04;218.255
023;602.68;057.89;203.501
024;538.72;062.07;205.525
025;593.03;057.62;202.455
026;524.25;056.50;192.242
027;600.05;057.77;195.720
028;533.50;061.07;199.451
029;592.81;059.76;205.078
030;533.03;059.72;200.153
031;598.05;056.92;201.281
032;536.46;057.75;193.025
033;605.07;060.68;200.656
034;536.77;058.53;192.548
035;597.50;058.31;204.048
036;532.24;058.24;201.320
037;598.62;057.13;201.220
038;542.99;062.16;206.991
039;602.85;057.07;200.028
040;536.85;059.93;214.865
041;597.12;059.38;220.082
042;531.26;060.35;225.829
043;602.84;056.25;212.935
044;544.52;061.22;221.914
045;596.98;058.95;216.930
046;532.63;059.45;217.459
047;606.37;059.07;220.306
048;539.24;063.51;224.346
049;598.39;059.71;223.342
050;533.09;060.29;219.658
051;603.71;054.97;207.119
052;544.91;056.87;203.159
053;600.25;057.33;212.936
054;545.24;059.82;221.952
055;610.38;059.91;230.373
056;533.93;060.01;219.576
057;611.70;059.15;217.299
058;533.04;059.15;216.953
059;604.04;057.74;202.567
060;547.79;061.04;190.993
061;592.97;061.31;189.021
062;540.14;061.34;183.154
063;592.83;056.79;173.880
064;637.12;061.49;171.528
065;560.84;058.53;169.676
066;637.11;060.97;175.227
067;551.35;061.14;176.543
068;634.22;062.46;184.831
069;554.61;062.15;179.897
070;631.30;060.68;178.983
071;553.96;061.65;189.419
072;638.98;058.95;202.171
073;551.72;060.66;205.071
074;629.37;061.44;219.489
075;566.92;062.55;220.780
076;637.06;061.29;216.738
077;555.74;061.98;215.152
078;630.59;060.20;215.295
079;554.07;063.43;219.497
080;632.01;063.94;219.824
081;564.20;063.42;213.183
082;626.98;059.24;203.142
083;562.39;063.52;208.887
084;634.02;064.99;218.995
085;559.47;060.87;212.391
086;627.75;058.64;210.942
087;563.95;060.01;206.366
088;647.58;059.42;212.812
089;558.77;063.50;224.566
090;625.09;060.48;214.868
091;551.73;061.58;194.385
092;635.32;061.53;188.538
093;567.94;061.18;184.145
094;630.09;063.09;192.679
095;567.31;060.57;184.745
096;638.86;058.49;183.466
097;556.54;061.98;186.483
098;631.20;056.80;177.502
099;562.42;061.99;184.425
100;639.04;059.31;182.433
101;555.99;062.21;188.017
102;628.47;061.76;188.074
103;561.95;061.75;187.758
104;634.65;060.99;189.689
105;556.65;061.47;189.411
106;632.34;061.14;190.184
107;559.00;060.43;192.487
108;648.98;060.43;189.934
109;549.53;062.58;190.056
110;628.47;062.44;184.483
111;547.41;062.54;185.867
112;638.76;061.58;186.916
113;552.57;063.89;192.965
114;643.21;059.06;181.586
115;553.43;060.10;181.785
116;629.45;062.42;190.340
117;560.02;059.38;183.531
118;628.33;060.52;182.785
119;555.55;061.32;186.064
120;636.52;060.77;188.195
121;553.49;063.10;188.491
122;637.26;060.95;192.846
123;547.37;060.04;185.028
124;632.61;058.94;183.990
125;553.87;063.35;191.262
126;629.69;063.32;187.758
127;561.10;063.40;185.592
128;566.70;057.91;180.386
129;551.33;060.17;182.347
130;578.67;057.72;181.412
131;550.37;060.30;178.239
132;576.18;056.32;187.776
133;548.02;058.74;183.954
134;564.55;055.30;184.246
135;548.77;057.24;177.545
136;574.03;057.82;187.113
137;537.81;057.43;181.224
138;573.80;057.97;185.856
139;547.98;061.93;189.805
140;583.62;057.00;180.943
141;551.81;058.19;180.585
142;573.07;056.61;183.590
143;536.11;059.36;188.437
144;578.10;058.32;188.919
145;552.63;056.12;180.841
146;577.23;058.20;188.357
147;545.31;057.39;183.136
148;579.21;057.66;192.307
149;547.82;059.60;189.410
150;575.80;059.03;195.612
151;544.36;056.33;181.034
152;574.96;056.84;185.772
153;551.94;057.87;185.569
154;576.98;054.56;187.203
155;548.98;058.99;194.788
156;570.96;056.77;193.926
157;547.09;060.61;199.768
158;573.85;057.25;201.695
159;544.67;057.47;194.394
160;590.41;056.84;202.261
161;550.12;059.93;200.183
162;568.30;055.12;192.973
163;550.86;061.72;201.631
164;573.96;056.75;201.630
165;540.47;057.65;202.969
166;576.69;054.06;203.046
167;543.64;059.62;213.005
168;576.68;057.39;211.910
169;543.92;060.73;227.322
170;585.10;054.27;215.472
171;534.94;058.88;221.902
172;580.05;055.92;220.457
173;545.27;056.97;221.869
174;573.83;054.83;216.474
175;548.01;057.62;220.310
176;571.05;055.88;230.518
177;547.02;057.81;236.812
178;576.22;056.98;237.285
179;546.34;058.15;233.977
180;578.25;054.33;228.517
181;546.75;058.92;246.395
182;579.01;056.36;241.952
183;544.58;058.61;246.848
184;590.12;056.13;233.835
185;549.64;054.52;222.069
186;580.05;056.87;232.360
187;542.23;057.98;237.369
188;582.11;058.37;236.885
189;544.86;059.98;231.371
190;577.49;057.89;232.027
191;543.30;058.96;217.588
192;516.37;062.14;215.036
193;609.89;060.01;220.551
194;522.84;061.42;224.653
195;635.27;060.32;229.791
196;522.12;061.14;229.065
197;608.66;057.00;224.117
198;519.07;060.05;231.301
199;595.62;058.28;234.759
200;522.50;059.60;237.617
201;597.25;058.06;242.664
202;522.03;058.96;246.423
203;607.19;059.77;257.098
204;527.33;061.57;260.961
205;607.36;059.64;261.321
206;524.97;058.86;260.321
207;605.09;059.22;266.868
208;528.53;061.02;271.819
209;600.85;060.23;285.048
210;524.61;059.39;282.377
211;598.63;060.65;284.627
212;522.58;061.11;288.851
213;595.01;057.96;284.671
214;522.87;060.08;290.238
215;600.77;058.67;285.939
216;521.36;060.56;278.126
217;609.58;059.36;278.173
218;518.13;058.75;271.736
219;601.71;058.28;273.693
220;516.39;059.96;278.289
221;608.46;058.73;274.021
222;521.76;061.15;268.290
223;593.71;057.95;260.735
224;512.29;060.67;264.902
225;593.27;059.16;271.353
226;518.90;060.13;269.467
227;596.04;059.76;265.111
228;518.47;059.33;266.874
229;600.23;059.44;274.171
230;526.58;061.80;280.268
231;596.20;058.77;276.423
232;511.59;060.88;279.864
233;601.07;060.29;278.917
