Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-17;13:38:40
22.2;;22.4;;61.19;;12.58
22.7;;23.2;;60.78;;8.47
22.2;;22.6;;60.70;;8.23
22.2;;22.5;;61.21;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;532.42;063.34;142.798
001;612.11;055.01;145.205
002;535.24;062.64;158.126
003;612.78;057.67;164.015
004;539.91;060.01;165.208
005;610.39;058.56;167.947
006;534.17;056.45;162.086
007;601.08;055.67;163.390
008;530.15;061.30;172.966
009;594.85;059.44;174.037
010;522.57;061.53;176.357
011;609.86;060.05;172.221
012;532.51;059.56;170.750
013;610.74;057.57;167.088
014;534.09;057.48;164.983
015;614.92;059.54;168.162
016;540.38;057.71;161.398
017;607.01;057.67;163.112
018;542.52;061.80;163.932
019;612.83;054.07;155.831
020;534.81;061.14;162.227
021;609.86;055.06;157.913
022;536.37;062.02;169.317
023;603.81;057.80;173.196
024;539.37;062.87;181.396
025;595.73;058.13;181.800
026;525.26;058.18;173.375
027;602.00;058.78;180.375
028;535.47;062.51;186.456
029;593.97;061.38;196.403
030;535.55;060.42;194.264
031;599.13;059.51;196.658
032;537.48;059.29;193.172
033;608.26;061.94;199.763
034;538.33;059.31;193.725
035;599.14;060.52;199.403
036;534.71;059.59;194.334
037;602.10;058.53;193.685
038;545.19;063.41;201.702
039;604.34;058.23;196.914
040;537.53;061.54;201.019
041;598.50;061.06;199.364
042;532.10;061.83;200.575
043;604.14;056.98;187.121
044;544.92;062.23;197.990
045;599.06;059.30;196.933
046;533.62;061.00;198.956
047;608.47;059.21;208.610
048;540.74;063.77;208.509
049;600.20;060.27;203.560
050;535.32;061.78;197.043
051;606.43;055.02;193.562
052;546.87;057.57;190.931
053;600.93;058.71;197.055
054;547.33;061.05;200.694
055;612.39;062.08;205.520
056;534.78;061.32;201.699
057;612.43;061.23;203.526
058;533.11;060.75;203.313
059;604.64;058.93;200.927
060;550.01;062.91;193.606
