Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;11:42:39
22.4;;22.6;;61.19;;11.86
22.9;;23.4;;60.78;;8.11
22.4;;22.8;;60.72;;7.99
22.4;;22.8;;61.21;;8.83

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;529.88;063.85;298.222
001;612.47;054.18;205.201
002;532.87;062.22;209.204
003;611.75;057.23;214.919
004;537.34;058.78;213.111
005;608.49;057.96;213.968
006;531.29;056.29;203.677
007;599.56;055.45;203.772
008;527.24;060.87;215.914
009;594.03;059.28;221.820
010;519.68;062.00;219.669
011;608.89;060.53;228.235
012;528.45;061.03;226.339
013;610.03;057.80;209.058
014;530.51;058.00;208.008
015;613.32;058.90;214.969
016;537.88;056.65;209.828
017;605.80;057.02;210.047
018;538.79;060.77;214.438
019;611.59;054.16;201.662
020;531.30;060.96;220.386
021;607.77;055.20;216.752
022;531.92;062.37;226.443
023;602.77;057.93;219.212
024;537.00;061.34;221.582
025;594.58;057.85;212.690
026;521.64;056.82;205.959
027;599.73;057.83;210.705
028;530.93;061.60;212.985
029;592.66;061.53;212.968
030;531.30;060.36;210.706
031;598.39;058.68;209.332
032;533.89;058.89;205.639
033;605.17;061.42;214.988
034;534.53;059.98;206.652
035;597.07;059.75;217.756
036;530.03;058.99;214.530
037;598.79;058.17;214.011
038;540.91;062.95;217.611
039;602.64;057.94;214.679
040;533.98;061.40;232.431
041;597.98;059.33;239.266
042;529.45;061.16;239.956
043;602.78;056.76;228.485
044;542.18;062.18;237.090
045;597.43;059.27;232.343
046;530.42;060.75;229.445
047;606.39;059.92;233.109
048;536.61;063.51;242.066
049;598.37;060.51;237.667
050;531.32;061.15;231.673
051;604.15;055.99;215.136
052;542.94;057.54;213.163
053;600.78;058.75;220.895
054;542.52;061.49;228.929
055;611.07;060.76;236.493
056;531.98;061.22;225.799
057;612.24;060.09;227.102
058;530.61;060.17;226.923
059;604.21;058.88;209.221
060;545.57;060.90;197.640
061;592.46;062.34;192.199
062;537.89;062.32;181.778
063;592.81;057.57;172.051
064;638.44;062.52;165.390
065;561.24;059.31;167.643
066;638.32;061.63;170.662
067;551.58;061.90;172.508
068;634.86;063.52;178.508
069;555.42;062.69;176.759
070;632.65;060.31;176.524
071;554.93;062.54;187.861
072;640.83;059.84;200.280
073;552.83;060.96;202.146
074;630.59;062.30;213.835
075;568.03;063.21;216.456
076;637.85;061.63;215.682
077;556.67;062.96;211.213
078;631.71;061.85;210.093
079;554.69;064.68;214.980
080;632.74;064.57;217.643
081;565.46;063.86;209.971
082;628.28;060.46;199.554
083;563.36;064.39;204.928
084;635.18;066.16;215.846
085;560.03;062.28;208.912
086;629.56;059.12;208.151
087;563.56;061.43;205.588
088;648.32;060.78;208.440
089;559.06;064.46;222.435
090;626.13;061.64;212.126
091;552.60;062.39;188.242
092;636.82;061.88;181.987
093;568.72;062.48;177.843
094;630.60;063.95;185.440
095;568.39;061.47;179.925
096;639.89;059.35;177.044
097;557.50;062.21;182.210
098;632.61;057.34;170.556
099;563.07;063.24;175.937
100;640.27;059.67;175.128
101;556.80;062.22;182.245
102;629.76;062.58;174.817
103;562.60;062.11;181.306
104;635.50;061.61;184.177
105;557.02;063.20;181.066
106;633.82;061.19;181.471
107;559.41;061.75;179.331
108;649.93;061.06;179.016
