Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;09:29:25
21.6;;21.9;;61.19;;12.71
22.2;;22.7;;60.78;;7.87
21.7;;22.1;;60.72;;7.99
21.7;;22.0;;61.19;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;531.09;063.76;363.516
001;609.97;055.88;262.375
002;533.72;063.41;264.281
003;609.99;058.74;267.980
004;537.52;060.07;267.916
005;607.32;058.79;261.681
006;531.87;057.21;251.158
007;597.71;056.05;250.076
008;528.19;061.36;269.356
009;592.60;059.89;275.801
010;520.85;061.94;280.055
011;606.37;060.55;281.005
012;529.22;061.56;273.528
013;607.32;058.03;262.020
014;530.84;058.68;259.386
015;611.19;060.14;268.972
016;538.58;058.14;256.375
017;603.82;058.46;264.400
018;539.39;061.20;274.531
019;609.14;054.76;246.705
020;532.11;061.16;257.421
021;605.49;056.18;265.210
022;531.67;062.28;296.036
023;600.61;058.19;285.483
024;537.20;063.25;291.629
025;590.57;060.02;289.220
026;522.27;058.24;283.296
027;597.82;059.21;298.091
028;532.56;063.53;302.797
029;591.42;061.97;310.354
030;531.95;061.54;309.429
031;598.26;059.50;309.116
032;536.06;059.53;316.061
033;602.76;063.48;326.543
034;534.98;060.30;318.322
035;596.97;060.27;331.283
036;532.81;059.82;325.728
037;598.27;058.81;320.575
038;540.64;063.56;338.471
039;600.35;060.04;319.320
040;536.12;061.77;337.780
041;595.72;060.15;324.477
042;530.45;062.98;325.561
043;600.64;057.57;317.870
044;544.88;063.23;336.144
045;595.54;060.28;333.098
046;532.47;061.68;332.192
047;603.91;061.14;336.336
048;538.74;064.94;353.642
049;598.33;061.20;350.444
050;531.02;061.92;355.698
051;602.13;056.25;331.010
052;543.60;058.34;327.678
053;599.97;058.95;328.789
054;543.65;062.23;343.350
055;609.29;062.22;356.476
056;532.77;062.32;317.215
057;609.72;060.66;328.195
058;532.59;060.69;324.871
059;601.44;059.00;324.414
060;547.93;063.16;314.061
061;591.28;063.20;311.863
062;539.88;062.99;301.353
063;591.86;058.90;269.011
064;635.36;063.13;276.686
065;562.97;059.97;283.363
066;635.07;062.37;301.735
067;550.88;062.86;304.098
068;632.44;064.63;313.084
069;554.65;063.60;315.190
070;628.37;062.07;312.714
071;553.69;063.32;306.173
072;636.13;060.53;291.284
073;552.20;061.91;290.362
074;625.89;063.23;308.289
075;567.47;064.63;312.269
076;634.15;063.36;315.427
077;556.42;063.75;316.754
078;628.10;061.91;319.138
079;554.96;065.20;324.932
080;627.62;065.70;337.495
081;564.96;065.00;320.680
082;625.06;061.63;305.481
083;562.50;065.08;312.772
084;630.46;066.99;325.476
085;558.47;062.79;307.609
086;626.29;060.27;302.315
087;563.49;061.42;303.106
088;644.10;061.40;304.275
089;557.60;065.33;323.709
090;623.31;062.40;313.036
091;551.17;064.29;304.279
092;632.17;063.45;302.394
093;567.28;063.16;296.155
094;627.06;064.64;305.394
095;567.98;062.05;291.556
096;636.21;061.13;281.474
097;555.84;063.04;285.606
098;629.72;058.71;261.990
099;562.25;063.62;278.802
100;636.34;060.72;268.811
101;555.86;063.81;279.659
102;625.06;063.10;278.429
103;561.34;062.94;274.191
104;632.63;062.84;265.281
105;554.65;063.57;263.420
106;629.81;062.13;267.806
107;558.39;062.05;263.139
108;647.15;062.38;264.357
109;549.83;064.06;268.147
110;624.71;063.53;272.024
111;546.62;064.47;266.203
112;636.24;063.54;263.503
113;552.01;065.97;268.699
114;639.97;061.41;257.337
115;552.77;062.10;252.223
116;626.93;064.75;255.655
117;558.57;061.77;246.124
118;625.77;061.27;249.894
119;554.29;063.03;251.675
120;634.06;062.75;257.685
121;552.00;064.69;257.626
122;634.94;063.66;255.693
123;546.25;062.09;247.752
124;630.79;060.41;246.475
125;553.26;064.84;255.353
126;627.03;064.82;253.877
127;560.53;064.88;249.279
128;566.99;059.76;224.283
129;552.78;062.29;229.211
130;578.76;059.08;229.257
