Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;10:36:30
22.4;;22.7;;61.19;;12.34
22.9;;23.4;;60.82;;8.59
22.5;;22.9;;60.70;;8.11
22.5;;22.8;;61.19;;9.20

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;537.21;063.45;87.998
001;616.09;053.92;77.920
002;539.60;061.45;82.552
003;616.08;058.28;83.770
004;544.74;058.04;85.350
005;612.92;058.02;83.846
006;538.56;055.99;79.594
007;603.98;054.70;80.677
008;535.57;060.24;85.441
009;598.16;059.08;86.836
010;527.81;061.02;88.102
011;612.95;060.31;87.253
012;536.34;061.03;85.739
013;614.59;057.14;82.637
014;538.35;057.29;82.648
015;617.70;059.13;84.925
016;545.79;057.39;79.277
017;610.34;057.80;83.410
018;547.11;059.64;85.972
019;616.05;054.00;78.037
020;538.90;059.91;80.720
021;612.89;054.32;82.923
022;540.22;062.09;92.149
023;607.01;057.84;88.427
024;544.42;062.12;91.143
025;598.45;059.81;89.181
026;530.06;056.91;88.323
027;605.01;058.02;93.031
028;539.72;061.55;95.187
029;597.63;060.27;98.437
030;538.77;059.90;96.273
031;602.93;057.94;98.417
032;542.00;059.17;97.558
033;609.69;061.64;102.702
034;542.87;058.86;98.989
035;602.36;059.53;104.574
036;537.39;058.63;102.498
037;604.07;057.16;101.313
038;548.95;062.46;103.730
039;607.56;058.17;99.991
040;541.64;061.95;103.242
041;602.01;060.48;100.220
042;536.58;061.71;101.782
043;607.50;056.69;98.289
044;549.31;061.30;107.206
045;601.60;059.12;104.633
046;537.58;060.02;104.485
047;610.76;060.31;104.671
048;544.37;063.86;108.615
049;603.27;060.92;108.736
050;538.36;061.05;108.601
051;608.34;055.95;102.146
052;550.03;056.94;100.888
053;604.74;057.49;102.776
054;550.40;060.31;106.173
055;614.78;061.25;111.080
056;538.51;060.88;98.089
057;616.19;059.87;101.550
058;537.93;060.07;100.074
059;608.45;057.97;99.575
060;552.50;061.45;98.754
061;598.05;061.94;96.447
062;544.72;061.73;92.700
063;597.23;057.04;83.680
064;643.70;060.82;87.115
065;565.26;059.13;86.783
066;643.06;061.32;91.369
067;554.98;061.28;92.790
068;639.89;063.14;95.978
069;558.79;063.37;93.534
070;637.46;060.23;95.219
071;558.91;062.25;92.306
072;644.97;059.86;87.946
073;556.07;059.97;88.502
074;634.74;061.28;94.826
075;571.59;062.70;96.149
076;642.48;061.70;95.994
077;560.52;063.42;94.966
078;636.21;060.09;95.713
079;558.44;064.35;96.660
080;637.91;063.74;102.094
081;569.03;063.23;96.797
082;632.85;059.73;90.944
083;567.09;063.60;94.068
084;639.66;065.39;95.912
085;564.82;061.70;89.123
086;633.44;058.94;91.349
087;568.76;060.25;89.276
088;653.18;059.83;90.284
089;564.13;064.58;94.421
090;630.46;061.28;93.549
091;556.55;061.54;92.781
092;641.34;062.59;89.648
093;573.88;061.68;86.632
094;636.13;063.59;89.028
095;572.77;060.66;85.612
096;644.01;059.57;82.788
097;562.04;061.72;83.566
098;637.20;057.17;75.616
099;568.28;063.19;78.981
100;644.55;059.07;77.398
101;561.38;062.90;80.818
102;634.37;061.11;79.631
103;567.74;061.29;79.555
104;640.26;061.09;77.705
105;562.20;062.08;74.357
106;638.08;061.28;76.108
107;564.55;061.00;74.669
108;654.25;060.40;77.103
109;555.31;062.32;77.994
110;633.75;062.03;77.052
111;552.77;062.67;76.811
112;644.00;061.96;75.400
113;558.02;065.05;75.931
114;648.10;060.12;72.352
115;558.84;060.85;71.899
116;634.68;063.45;72.508
117;565.25;059.90;70.664
118;633.28;060.96;71.106
119;561.57;061.20;72.879
120;641.30;061.08;74.949
121;559.32;063.30;74.062
122;641.92;061.42;75.820
123;552.96;060.23;72.896
124;636.99;059.62;71.682
125;559.88;063.32;74.107
126;634.80;063.47;74.079
127;566.47;064.54;71.817
128;572.61;058.85;66.652
129;556.57;060.97;69.425
130;584.13;057.57;70.415
131;553.99;061.24;67.061
132;581.65;056.31;70.250
133;553.60;058.76;70.496
134;569.99;056.04;67.434
135;554.25;057.15;67.104
136;579.56;057.90;70.624
137;543.41;058.27;67.451
138;578.90;057.84;71.958
139;553.64;062.69;70.857
140;589.34;057.28;69.107
141;557.83;057.87;69.246
142;578.00;056.17;71.229
143;541.74;059.54;72.284
144;584.07;058.16;71.249
145;558.60;056.79;67.395
146;582.19;058.17;69.801
147;551.24;058.91;67.664
148;584.77;057.88;72.370
149;554.04;060.08;72.380
150;580.98;059.92;74.747
151;550.27;056.10;68.797
152;580.41;058.01;70.366
153;557.88;058.41;71.403
154;582.21;055.78;71.142
155;554.91;058.82;74.321
156;576.58;057.89;72.605
157;553.21;061.32;76.099
158;579.00;057.77;76.044
159;550.53;057.56;74.513
160;596.04;057.21;76.643
161;555.87;060.81;77.352
162;573.75;055.08;75.605
163;556.76;061.60;79.965
164;579.00;056.96;79.273
165;546.38;058.12;80.225
166;581.74;054.89;80.478
167;549.49;059.90;84.375
168;581.61;058.61;82.050
169;550.21;061.35;87.847
170;589.78;054.09;83.882
171;541.00;058.86;83.099
172;585.06;055.80;81.450
173;551.26;057.60;81.453
174;578.45;054.96;80.641
175;554.08;058.72;79.394
176;575.42;056.48;82.515
177;552.17;058.24;85.143
178;580.68;057.24;86.160
179;552.05;058.90;85.078
180;582.21;054.25;83.202
181;551.65;059.80;86.554
182;583.10;057.40;83.919
183;550.12;060.12;82.712
184;594.00;056.38;83.176
185;555.12;054.94;79.198
186;583.92;056.75;83.384
187;546.78;058.97;81.716
188;586.18;059.23;84.176
189;549.95;060.38;82.561
190;580.82;058.40;81.229
191;548.89;058.99;80.541
192;525.02;062.71;79.260
193;617.26;059.61;82.507
194;530.27;061.57;82.908
195;643.65;060.78;85.966
196;530.29;061.12;88.527
197;616.09;057.74;87.032
198;526.61;060.20;92.821
199;601.47;059.09;91.682
200;530.29;060.22;92.860
201;604.27;058.73;91.322
202;529.84;058.99;93.446
203;614.30;060.37;94.296
204;534.47;061.79;97.988
205;614.59;059.85;98.901
206;533.07;059.82;94.995
207;612.67;059.41;99.275
208;536.13;061.04;99.043
209;608.23;061.00;101.574
210;532.70;060.05;99.061
211;606.00;060.09;103.694
212;531.38;061.78;103.587
213;602.29;058.36;103.997
214;530.49;061.14;102.251
215;608.30;059.40;104.441
216;529.38;061.21;102.405
217;617.38;061.20;101.201
218;525.55;059.54;102.056
219;609.26;058.05;104.563
220;525.16;059.77;103.119
221;617.12;059.54;102.023
222;529.54;061.36;101.334
223;601.99;058.31;98.794
224;520.00;060.08;101.150
225;601.51;057.87;102.618
226;526.94;059.09;100.111
227;603.95;059.59;97.829
228;526.50;060.09;96.308
229;608.07;059.22;102.290
230;534.28;061.84;103.782
231;603.96;059.61;100.575
232;518.79;061.07;103.851
233;609.06;059.90;104.605
234;526.49;059.54;101.446
235;621.78;060.10;101.171
236;533.11;062.92;103.841
237;598.10;058.37;99.957
238;527.70;061.44;102.840
239;606.11;059.29;101.871
240;524.12;060.49;102.756
241;607.26;058.56;101.573
242;534.29;061.19;105.856
243;601.86;060.15;104.636
