Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-15;16:42:05
23.0;;23.2;;61.19;;12.83
23.5;;24.0;;60.78;;9.07
23.0;;23.4;;60.72;;8.83
23.0;;23.3;;61.19;;9.56

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;535.75;062.14;91.567
001;615.70;054.66;81.681
002;538.26;061.00;89.325
003;616.64;056.75;90.196
004;543.22;057.94;91.214
005;613.72;056.98;91.291
006;537.52;055.45;86.576
007;604.12;055.12;88.298
008;534.30;059.60;94.614
009;598.53;057.41;99.795
010;525.89;061.10;97.020
011;612.97;059.09;102.730
012;535.56;059.34;102.091
013;614.77;055.61;98.390
014;537.94;056.11;98.351
015;617.83;058.10;99.465
016;544.33;056.95;93.965
017;610.33;056.99;94.747
018;545.93;059.78;97.738
019;616.47;053.39;92.292
020;537.80;059.82;99.441
021;613.30;054.83;97.412
022;539.47;060.75;102.399
023;607.07;056.78;99.006
024;543.63;061.58;103.718
025;598.61;056.52;104.733
026;528.86;056.83;100.472
027;605.34;057.85;104.831
028;539.04;061.35;107.341
029;598.39;059.86;112.478
030;537.64;059.31;112.557
031;603.56;057.54;119.107
032;541.59;058.10;118.545
033;609.54;060.82;128.303
034;541.55;057.89;125.742
035;602.74;058.74;130.024
036;536.75;058.17;125.981
037;604.81;056.88;123.955
038;547.94;062.37;128.778
039;607.80;056.41;125.330
040;541.40;060.18;125.855
041;602.93;058.71;126.335
042;535.66;059.40;130.789
043;608.26;055.82;122.335
044;548.42;060.49;133.076
045;602.62;057.57;128.216
046;537.25;058.92;126.125
047;611.73;059.04;129.976
048;543.10;062.21;139.489
049;603.73;059.75;132.295
050;537.72;060.33;131.759
051;608.48;055.07;129.761
052;549.14;056.83;124.761
053;605.16;057.09;126.616
054;549.69;059.98;130.081
055;615.63;060.65;134.880
056;537.86;059.99;129.176
057;616.52;059.90;127.534
058;536.62;058.87;128.242
059;608.46;057.92;127.331
060;551.78;060.56;125.006
061;597.80;060.72;126.619
062;544.17;061.18;120.801
063;597.91;056.81;106.314
064;643.15;061.11;113.234
065;565.81;058.72;113.530
066;643.04;060.41;119.649
067;555.14;061.13;120.006
068;640.25;061.92;124.497
069;559.44;062.23;123.692
070;636.61;059.72;127.397
071;559.73;061.70;122.402
072;644.07;058.99;123.496
073;556.65;059.90;124.923
074;634.00;061.51;129.218
075;572.04;062.19;127.470
076;641.90;061.37;128.611
077;560.67;061.74;129.768
078;636.00;060.05;126.341
079;559.13;062.86;130.619
080;638.05;063.62;129.961
081;569.92;062.64;127.757
082;631.85;059.07;123.432
083;567.86;063.73;126.712
084;638.64;065.24;131.640
085;565.28;060.87;124.792
086;633.07;058.75;123.767
087;569.51;060.25;118.525
088;652.75;059.50;119.928
089;564.09;063.63;125.798
090;630.21;060.12;122.534
091;557.19;061.95;119.717
092;641.31;061.17;122.050
093;573.57;061.26;116.740
094;635.05;063.57;115.637
095;572.96;061.06;114.536
096;644.21;058.72;111.672
097;562.01;062.08;113.531
098;637.10;056.81;107.457
099;568.28;062.30;110.485
100;644.76;058.97;104.572
101;562.04;061.90;105.069
102;633.75;061.76;103.234
103;567.72;060.47;105.025
104;639.58;060.06;105.432
105;562.31;061.13;98.804
106;637.96;059.90;99.581
107;564.46;060.38;96.596
108;654.04;060.03;97.651
109;555.24;062.22;99.044
110;633.25;061.13;98.189
111;552.70;062.10;96.693
112;643.51;061.68;95.298
113;558.26;063.45;100.145
114;647.64;059.38;94.794
115;559.10;059.88;95.439
116;633.72;061.82;99.342
117;565.90;058.48;91.674
118;633.22;059.80;93.700
119;561.77;060.67;95.446
120;641.83;060.71;95.637
121;558.98;062.23;96.714
122;642.05;061.56;94.294
123;553.06;060.18;93.698
124;636.56;058.39;94.740
125;560.23;063.32;101.649
126;634.76;063.28;108.340
127;566.56;064.05;98.594
128;573.26;057.56;86.959
129;555.77;060.92;87.330
130;584.58;056.90;90.378
131;553.60;060.16;88.983
132;582.04;056.26;90.237
133;553.01;058.16;90.632
134;570.38;055.04;88.198
135;553.53;056.10;86.142
136;579.98;056.40;92.347
137;542.73;057.29;90.032
138;579.11;056.91;93.981
139;552.45;062.13;95.696
140;589.84;057.10;90.351
141;557.34;057.53;91.947
142;578.30;056.19;91.687
143;540.75;059.50;94.451
144;583.98;057.63;99.205
145;557.72;055.82;92.918
146;582.44;056.83;96.564
147;550.23;057.57;92.020
148;584.79;057.92;97.133
149;552.84;060.28;97.111
150;581.54;059.88;100.994
151;549.34;056.05;94.403
152;580.60;056.45;98.986
153;557.19;056.39;97.967
154;582.22;054.67;98.228
155;554.08;059.07;99.544
156;576.64;057.10;102.354
157;552.49;060.94;105.173
158;579.27;057.10;106.814
159;549.66;057.17;103.553
160;595.68;057.01;108.650
161;555.13;059.37;109.102
162;573.93;054.98;106.293
163;555.81;061.29;113.804
164;578.91;056.86;112.118
165;546.05;057.32;109.253
166;581.72;054.39;107.385
167;548.41;059.72;112.938
168;581.85;056.86;114.974
169;548.99;061.04;112.317
170;590.25;054.05;108.389
171;539.16;059.73;112.117
172;585.13;055.74;113.761
173;550.38;057.86;112.253
174;578.99;054.82;109.463
175;553.19;056.91;111.999
176;575.72;055.34;116.412
177;551.83;057.33;117.678
178;580.94;056.72;120.880
179;551.28;058.91;113.326
180;582.38;053.85;109.778
181;550.66;058.69;119.914
182;583.18;057.42;115.678
183;548.81;060.43;115.653
184;594.71;056.13;114.898
185;554.31;054.32;109.375
186;584.33;056.87;113.765
187;545.75;057.29;118.979
188;586.78;058.71;118.877
189;548.86;060.00;116.453
190;580.88;057.70;116.268
191;548.33;058.88;106.869
192;523.92;061.14;109.427
193;616.54;060.13;111.739
194;529.46;061.33;111.711
195;643.60;059.18;118.706
196;529.21;060.28;115.464
197;615.96;057.23;112.487
198;525.62;059.94;118.993
199;602.33;058.12;119.198
200;529.58;059.26;116.894
201;604.00;057.81;118.132
202;528.70;058.89;119.843
203;614.36;059.94;123.932
204;533.59;062.26;128.085
205;614.66;059.94;126.812
206;532.23;059.55;124.987
207;612.52;058.85;126.697
208;534.68;060.75;129.442
209;607.85;061.04;129.218
210;532.17;060.16;124.880
211;605.31;060.60;129.749
212;530.22;061.21;129.161
213;602.20;057.67;130.606
214;529.60;059.77;130.812
215;607.58;059.58;130.312
216;528.62;060.44;128.785
217;617.42;058.64;130.439
218;524.95;058.66;127.900
219;608.42;057.87;133.934
220;524.16;059.77;132.263
221;616.63;058.77;130.049
222;528.96;061.65;130.580
223;601.73;058.19;129.802
224;518.77;060.28;132.852
225;601.28;059.04;130.549
226;525.93;059.63;130.670
227;604.06;059.17;127.676
228;525.95;058.84;125.464
229;607.77;059.71;126.268
230;533.52;060.81;134.134
231;604.29;058.77;128.444
232;517.52;060.86;130.980
233;608.75;060.35;131.076
234;526.12;058.89;127.672
235;620.74;059.46;131.205
236;532.27;062.42;132.578
237;598.07;056.87;130.598
238;527.01;060.96;131.741
239;605.12;059.76;129.779
240;522.96;059.83;131.054
241;606.65;057.27;129.883
242;533.22;061.09;133.548
243;601.97;059.70;132.122
244;534.25;061.93;132.653
245;612.82;059.97;135.151
246;523.99;061.73;133.935
247;606.55;060.39;133.406
248;521.84;059.22;135.336
249;594.29;057.06;137.193
250;531.15;060.70;139.641
251;607.81;057.58;140.446
252;537.23;061.00;140.404
253;613.69;059.98;138.085
254;523.80;061.63;145.100
255;597.75;061.40;140.212
256;570.24;060.05;174.603
257;628.22;061.39;180.193
258;574.82;060.57;174.063
259;619.09;061.95;180.536
260;571.60;061.26;178.003
261;617.35;061.63;171.801
262;570.00;061.58;183.501
263;622.07;061.24;178.199
264;567.65;059.29;172.644
265;619.47;061.14;178.714
266;563.76;061.07;186.944
267;625.73;062.04;177.634
268;566.03;060.52;181.612
269;622.02;062.89;180.915
270;568.18;061.30;181.339
271;623.07;060.47;179.016
272;566.84;055.95;173.318
273;623.60;061.14;177.234
274;564.42;059.62;180.993
275;631.09;060.77;182.282
276;569.13;059.79;178.602
277;629.76;062.26;186.210
278;561.74;059.08;182.288
279;621.98;059.87;182.644
280;571.09;062.27;183.660
281;626.81;060.44;183.435
282;571.45;060.08;178.846
283;629.19;059.93;182.174
284;562.31;061.41;184.574
285;624.20;063.74;188.312
286;561.62;062.11;189.477
287;615.19;061.94;194.737
288;563.94;063.68;198.122
289;617.57;062.24;201.601
290;565.09;061.17;205.803
291;625.20;062.30;199.401
292;568.07;061.71;203.298
293;631.75;062.65;208.454
294;575.53;059.99;201.107
295;629.92;063.85;207.955
296;567.99;063.38;204.874
297;624.76;062.74;204.454
298;573.24;061.96;202.831
299;627.91;062.65;207.838
300;565.51;060.71;201.611
301;626.51;063.48;202.465
302;561.36;061.11;198.202
303;614.09;062.41;206.593
304;572.25;062.15;197.992
305;623.09;060.13;197.343
306;565.69;062.26;198.937
307;632.48;060.17;192.736
308;566.51;061.38;186.714
309;625.55;060.92;185.614
310;567.84;062.04;187.789
311;624.00;062.15;188.219
312;574.65;057.77;177.567
313;619.79;060.36;180.945
314;572.53;059.98;181.043
315;624.05;061.68;188.803
316;565.37;062.37;185.514
317;616.71;060.90;186.716
318;560.95;061.19;180.536
319;630.97;059.92;173.676
320;597.14;060.15;175.043
321;577.92;060.36;167.522
322;599.14;062.75;175.162
323;571.65;062.16;177.288
324;599.69;061.09;183.108
325;570.05;062.64;175.633
326;602.10;059.78;177.105
327;570.51;061.16;173.076
328;606.80;059.55;175.947
329;571.66;059.52;173.749
330;603.44;059.83;181.182
331;568.63;061.23;177.794
332;598.11;059.56;175.733
333;569.82;061.49;176.398
334;607.31;059.40;175.705
335;566.39;062.92;179.197
336;601.38;060.97;178.094
337;565.62;062.71;175.843
338;601.72;060.75;176.204
339;567.81;062.73;180.244
340;598.89;063.10;180.901
341;571.05;061.65;180.408
342;605.14;059.95;188.490
343;572.65;061.97;183.454
344;597.94;063.65;180.293
345;576.16;061.08;175.722
346;592.55;061.69;180.222
347;572.41;062.71;178.143
348;601.48;061.12;178.103
349;569.96;061.35;183.318
350;604.85;061.23;178.645
351;569.92;062.70;181.520
352;610.41;062.05;179.546
353;575.79;060.78;180.550
354;603.42;060.06;175.795
355;567.19;062.19;182.009
356;606.36;063.09;187.061
357;563.16;063.61;188.177
358;599.24;061.19;184.961
359;571.00;061.40;184.379
360;598.48;060.91;185.736
361;573.40;060.45;179.256
362;602.92;061.38;185.033
363;563.02;063.31;186.170
364;602.71;062.61;193.174
365;572.67;060.49;183.757
366;606.00;062.46;183.871
367;569.02;060.70;175.924
368;606.28;060.81;181.921
369;575.62;063.33;182.705
370;611.81;062.17;179.786
371;566.87;061.81;188.123
372;609.84;061.05;180.107
373;566.41;060.34;179.744
374;605.73;059.01;182.354
375;565.51;063.11;183.466
376;597.47;062.86;186.155
377;561.77;060.48;185.067
378;596.55;061.74;181.829
379;566.16;060.75;180.867
380;602.20;062.17;185.329
381;562.72;062.60;186.672
382;605.20;060.83;183.848
383;574.16;062.11;177.401
384;575.49;059.76;146.170
385;626.34;063.20;145.074
386;578.10;062.09;152.613
387;629.56;064.18;152.323
388;570.59;060.06;149.476
389;632.90;066.20;151.498
390;569.75;062.50;155.571
391;623.31;062.05;142.537
392;583.08;061.71;147.102
393;634.98;062.79;147.545
394;580.66;059.93;144.736
395;631.17;063.87;144.423
396;568.83;060.29;148.188
397;626.36;064.22;144.566
398;563.83;062.99;151.373
399;623.03;063.88;147.675
400;573.46;061.31;146.665
401;629.90;064.55;149.908
402;563.82;059.81;148.197
403;637.03;062.57;147.057
404;581.80;061.41;148.335
405;629.10;060.28;145.839
406;576.39;061.11;151.392
407;632.66;061.40;148.338
408;570.71;062.18;152.505
409;627.72;061.84;149.188
410;562.96;060.16;148.371
411;628.35;061.56;150.411
412;573.37;061.88;153.735
413;629.05;061.21;148.721
414;573.05;060.84;149.568
415;635.92;060.97;146.976
416;561.28;062.29;149.182
417;633.19;060.93;152.217
418;572.96;060.77;148.082
419;633.55;060.15;148.937
420;569.06;062.82;150.023
421;632.36;063.74;152.570
422;571.38;060.52;155.190
423;634.12;062.99;153.383
424;569.86;061.31;154.678
425;619.39;062.35;152.760
426;567.90;062.15;150.964
427;629.11;062.44;150.373
428;563.15;060.40;153.858
429;628.70;062.18;154.989
430;572.94;062.24;157.554
431;639.78;063.05;160.935
432;574.50;059.02;151.773
433;622.83;060.22;155.004
434;572.56;059.48;150.989
435;631.62;061.71;155.704
436;572.32;059.99;145.973
437;621.61;060.19;149.546
438;571.90;061.35;149.622
439;633.61;060.95;152.526
440;574.07;060.11;147.785
441;639.20;060.82;148.512
442;572.26;059.76;151.078
443;636.61;060.07;150.811
444;570.46;059.23;148.411
445;623.62;062.36;148.876
446;582.60;059.92;144.765
447;632.52;061.23;145.787
448;584.91;059.60;140.881
449;556.66;061.00;144.459
450;581.00;060.76;144.777
451;576.31;058.74;140.820
452;589.93;059.88;147.280
453;549.86;060.33;147.502
454;589.96;057.92;144.453
455;535.80;061.26;150.005
456;591.05;061.65;149.157
457;541.42;061.07;143.253
458;583.35;059.99;147.670
459;548.07;061.94;148.254
