Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;12:37:38
22.8;;23.1;;61.19;;12.22
23.4;;23.9;;60.78;;8.35
22.9;;23.3;;60.70;;7.99
22.9;;23.1;;61.21;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;536.92;061.56;53.736
001;616.87;055.00;43.708
002;540.12;060.11;49.633
003;616.83;056.94;48.940
004;545.20;057.88;50.107
005;614.12;057.90;48.867
006;538.99;055.46;47.569
007;605.36;054.57;46.753
008;536.04;059.04;50.729
009;599.47;059.32;50.748
010;528.12;059.99;50.907
011;614.01;059.44;52.528
012;537.13;060.07;51.271
013;615.54;055.97;48.337
014;538.89;057.94;46.924
015;618.63;057.82;48.989
016;546.15;056.91;46.626
017;611.56;055.57;48.329
018;547.73;059.09;48.151
019;617.25;053.19;45.777
020;539.48;060.59;48.866
021;613.60;054.61;48.820
022;540.73;059.33;51.906
023;608.15;057.29;48.049
024;544.89;060.87;48.660
025;599.68;056.88;47.822
026;530.32;056.37;45.106
027;605.99;058.32;44.935
028;539.81;060.93;46.491
029;598.67;059.91;46.918
030;539.00;059.53;47.103
031;603.95;058.14;45.334
032;542.45;057.69;44.322
033;610.58;060.00;46.402
034;542.86;059.01;43.714
035;603.25;059.19;46.420
036;537.63;058.44;45.873
037;605.01;056.83;46.304
038;549.11;061.07;48.502
039;608.60;056.84;45.537
040;541.87;059.12;50.661
041;603.17;059.13;50.901
042;536.79;060.67;51.635
043;608.56;056.02;49.253
044;549.67;060.16;51.235
045;602.69;058.96;49.180
046;537.79;059.55;49.790
047;611.82;059.54;49.823
048;544.09;062.40;52.547
049;604.15;059.99;49.864
050;538.46;059.51;50.283
051;609.35;054.96;46.951
052;550.03;056.00;46.264
053;605.45;057.99;48.172
054;550.30;059.73;50.651
055;615.60;059.83;51.864
056;538.82;060.01;49.291
057;616.84;057.86;51.098
058;537.87;058.61;48.945
059;609.31;058.11;44.847
060;552.38;060.91;42.025
061;598.88;061.17;41.861
062;544.70;060.41;40.891
063;598.41;057.67;37.667
064;644.86;061.14;37.092
065;565.87;058.92;36.768
066;644.63;059.88;38.805
067;555.49;060.84;38.285
068;641.16;062.35;38.928
069;559.21;061.04;39.622
070;638.37;059.78;38.616
071;559.38;061.09;41.490
072;646.00;058.46;43.716
073;556.94;060.43;43.918
074;635.97;061.14;47.663
075;571.73;062.32;47.885
076;644.01;061.04;46.649
077;560.76;061.37;47.400
078;637.76;060.77;45.607
079;559.17;063.12;47.936
080;639.46;063.78;47.584
081;569.84;062.18;46.609
082;633.82;059.98;43.575
083;568.12;062.43;45.383
084;640.92;063.79;48.963
085;565.51;061.17;45.787
086;634.76;058.25;46.490
087;569.46;059.65;44.526
088;654.09;058.97;46.676
089;564.62;062.83;48.966
090;631.77;059.72;46.877
091;557.34;060.55;42.472
092;643.17;061.92;39.757
093;574.13;060.81;39.170
094;637.21;062.06;41.730
095;573.23;060.72;39.666
096;645.44;060.12;38.272
097;562.84;060.54;40.524
098;638.64;055.92;38.517
099;569.00;062.33;38.692
100;645.93;058.31;38.561
101;562.49;061.83;39.693
102;635.72;061.95;39.228
103;568.32;061.45;40.319
104;641.72;060.85;39.597
105;562.79;061.58;39.883
106;639.76;059.96;40.284
107;565.44;060.77;39.612
108;655.43;060.84;39.070
109;556.15;062.50;39.775
110;635.09;060.35;40.197
111;553.82;061.69;39.481
112;645.07;061.16;39.028
113;559.09;062.57;41.002
114;649.22;059.63;37.557
115;559.61;060.30;38.502
116;635.63;061.99;39.685
117;566.52;059.68;37.080
118;634.77;059.12;37.772
119;562.45;060.81;38.172
120;642.27;060.06;39.301
121;560.13;062.12;38.414
122;643.20;060.90;39.418
123;553.94;059.93;37.220
124;638.07;059.01;37.104
125;560.23;062.26;40.228
126;636.00;061.53;39.814
127;566.94;064.84;37.339
128;573.43;058.29;36.791
129;556.83;059.32;36.908
130;585.03;058.12;36.685
131;554.26;059.52;36.470
132;582.59;056.91;37.490
133;553.67;057.97;37.354
134;571.21;055.07;37.231
135;554.38;057.16;35.985
136;580.68;057.32;38.006
137;543.46;057.90;36.694
138;579.92;059.05;36.767
139;553.75;062.80;37.984
140;590.58;056.99;37.025
141;558.02;059.11;36.180
142;579.29;057.00;37.527
143;542.30;059.04;38.026
144;584.82;058.40;38.629
145;558.93;056.73;36.448
146;583.54;056.92;38.925
147;551.54;056.89;37.552
148;585.84;058.47;37.860
149;554.44;058.80;38.501
150;582.08;058.88;39.801
151;550.64;056.39;37.078
152;581.09;057.59;37.533
153;558.29;057.44;37.651
154;583.35;054.90;37.593
155;555.40;059.37;38.842
156;577.63;056.40;38.944
157;553.53;060.26;40.317
158;580.23;058.05;39.688
159;551.23;057.30;39.554
160;596.88;056.82;40.999
