Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;11:28:46
23.0;;23.2;;61.17;;12.34
23.5;;24.0;;60.80;;8.35
23.0;;23.4;;60.70;;7.99
23.0;;23.3;;61.19;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;532.76;062.47;150.975
001;613.28;054.44;152.325
002;535.76;062.07;166.932
003;613.50;057.81;170.324
004;541.11;058.82;168.354
005;610.71;057.18;174.180
006;534.54;055.67;169.823
007;601.12;054.96;166.234
008;532.07;059.33;178.554
009;595.27;058.94;179.766
010;523.51;059.89;188.176
011;609.90;059.33;187.390
012;532.44;059.78;185.518
013;611.38;056.61;181.756
014;534.55;057.03;179.270
015;614.59;058.11;182.259
016;541.57;056.26;177.332
017;607.05;055.92;177.322
018;542.66;059.83;178.634
019;613.25;053.68;168.037
020;535.46;059.88;183.732
021;609.80;053.98;173.801
022;536.44;060.97;189.579
023;603.85;057.90;185.028
024;540.72;061.78;191.827
025;595.73;058.10;186.416
026;526.56;056.46;180.617
027;601.82;057.58;190.467
028;535.65;061.30;196.872
029;594.86;060.26;198.412
030;535.51;059.88;189.462
031;600.50;057.37;191.309
032;538.02;058.29;190.037
033;606.49;061.01;202.898
034;538.59;058.52;196.046
035;599.70;058.85;196.476
036;533.88;058.68;188.981
037;600.92;057.13;188.625
038;545.19;062.16;193.701
039;604.55;057.51;187.288
040;537.93;060.49;191.111
041;598.57;059.10;189.850
042;532.97;061.13;192.364
043;604.25;056.95;181.993
044;545.84;061.16;194.832
045;598.72;058.86;190.002
046;534.35;060.04;185.321
047;608.10;058.46;189.801
048;540.93;062.61;197.167
049;599.77;059.41;195.588
050;534.91;059.79;194.516
051;605.09;054.82;181.336
052;546.46;056.90;173.930
053;602.47;056.95;185.884
054;546.62;059.77;196.229
055;611.60;060.35;207.184
056;535.70;059.67;197.949
057;613.28;059.18;192.218
058;534.06;058.94;189.767
059;605.33;058.00;188.094
060;549.68;060.66;191.261
061;595.05;062.30;188.076
062;542.15;061.21;186.477
063;594.52;056.99;176.717
064;639.07;061.24;176.954
065;562.64;059.13;169.253
066;639.07;060.74;178.316
067;553.04;061.44;182.564
068;635.94;062.96;191.706
069;555.89;062.26;182.816
070;632.58;060.17;181.467
071;555.67;061.16;184.199
072;640.18;059.06;179.029
073;553.40;060.69;176.578
074;630.09;061.15;192.575
075;568.48;063.36;189.709
076;638.42;060.98;190.999
077;557.01;061.95;190.494
078;631.81;060.71;186.133
079;555.04;063.56;191.690
080;633.72;063.96;191.839
081;565.91;063.36;190.827
082;627.80;059.99;184.683
083;563.83;063.08;192.293
084;634.99;063.54;201.462
085;560.37;061.02;187.958
086;629.26;058.92;181.965
087;565.16;059.78;183.895
088;648.72;059.88;183.252
089;560.24;063.56;190.701
090;625.89;060.66;184.569
091;552.43;061.51;186.154
092;637.51;061.44;186.747
093;569.58;061.44;186.896
094;631.28;062.67;198.921
095;568.39;060.86;189.698
096;639.77;058.93;182.204
097;558.08;061.40;183.636
098;632.74;056.91;172.156
099;564.13;062.16;174.814
100;640.21;059.19;172.327
101;557.76;062.06;177.584
102;629.69;062.26;175.878
103;563.87;061.55;175.687
104;635.43;062.01;176.171
105;557.55;061.99;173.414
106;633.59;060.90;172.856
107;560.36;060.60;170.102
108;649.86;061.15;169.556
109;551.02;062.84;172.639
110;629.27;062.26;169.483
111;548.55;061.93;172.681
112;639.67;061.03;171.652
113;554.03;064.76;174.717
114;644.11;059.19;171.345
115;554.99;060.90;169.528
116;630.29;062.45;176.191
117;561.53;059.87;166.635
118;629.57;060.60;169.920
119;557.30;061.52;173.157
120;638.05;061.09;174.294
121;555.68;062.65;170.682
122;638.38;062.33;168.574
123;548.86;059.92;168.340
124;633.93;059.19;167.402
125;555.41;063.33;178.354
126;631.00;063.24;178.229
127;562.14;064.36;173.324
128;568.41;058.25;167.078
129;553.24;059.94;172.567
130;580.08;057.72;170.931
131;550.48;060.26;169.530
132;577.95;056.86;172.819
133;549.62;058.79;170.371
134;565.92;055.70;167.199
135;550.66;056.87;163.055
136;575.48;057.44;171.448
137;539.57;057.61;166.472
138;574.96;058.35;173.291
139;549.74;061.14;181.589
140;585.34;057.04;173.583
141;553.88;058.33;168.866
142;574.55;056.21;174.728
143;538.27;058.98;174.773
144;579.88;057.22;178.633
145;554.81;057.12;168.013
146;578.61;057.83;172.663
147;547.46;056.74;168.770
148;580.92;058.38;177.583
149;549.61;059.75;175.680
150;577.17;059.37;181.876
151;546.43;056.07;170.459
152;576.68;057.60;173.521
153;553.76;057.75;174.122
154;577.97;054.85;171.080
155;551.04;058.88;176.502
156;572.60;057.38;173.738
157;548.61;060.35;182.895
158;574.81;057.68;181.597
159;546.69;057.89;177.020
160;591.50;057.00;185.038
161;552.57;060.37;183.856
162;570.02;054.96;178.600
163;552.96;061.69;188.415
164;574.83;056.33;189.050
165;542.46;057.91;182.416
166;577.74;054.08;181.583
167;545.27;059.31;187.691
168;577.89;056.18;186.738
169;545.77;061.25;189.206
170;586.17;054.80;180.281
171;536.23;058.43;187.021
172;580.59;055.94;186.256
173;547.14;057.61;185.547
174;574.49;054.94;183.873
175;549.46;058.09;188.471
176;572.43;056.00;188.901
177;548.65;057.97;194.106
178;577.07;056.70;196.965
179;547.25;058.88;189.405
180;579.19;053.52;185.395
181;548.66;059.52;197.785
182;580.72;056.37;198.675
183;546.08;059.97;194.657
184;591.08;055.80;192.289
185;550.90;054.36;186.553
186;580.53;056.75;200.071
187;543.44;058.72;200.188
188;583.84;058.70;204.608
189;547.20;059.26;206.211
190;578.68;058.03;196.327
191;544.90;058.03;193.225
192;519.65;061.41;199.262
193;612.57;060.66;199.659
194;525.52;061.14;204.607
195;638.54;061.04;203.583
196;525.71;060.77;204.580
197;611.27;057.07;202.426
198;522.42;059.49;207.800
199;598.47;058.59;205.441
200;525.06;059.81;205.944
201;600.29;058.11;201.477
202;525.19;058.93;203.164
203;610.15;060.02;208.328
204;529.63;061.66;216.560
205;609.89;060.02;217.605
206;527.91;059.23;218.352
207;607.95;059.22;221.149
208;531.36;061.18;216.879
209;603.32;061.16;217.502
210;527.30;059.87;218.792
