Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-01-13;09:32:39
21.7;;22.0;;61.21;;12.22
22.2;;22.8;;60.80;;7.74
21.7;;22.2;;60.68;;7.87
21.7;;22.1;;61.19;;8.83

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;538.73;064.03;86.720
001;616.29;055.52;73.068
002;541.47;062.13;78.978
003;616.59;058.04;80.299
004;546.28;059.58;79.626
005;613.37;058.46;79.435
006;540.26;056.65;75.548
007;604.50;055.87;75.432
008;537.37;061.36;79.942
009;598.67;059.97;82.354
010;529.25;061.50;85.062
011;613.11;060.38;84.841
012;538.43;060.03;83.171
013;614.49;057.66;78.719
014;540.47;058.77;76.583
015;617.98;059.53;80.104
016;547.22;057.67;76.524
017;610.58;057.46;80.648
018;549.03;060.00;81.250
019;616.46;054.92;72.616
020;540.66;059.99;77.327
021;612.82;055.70;79.008
022;541.60;062.13;87.469
023;606.89;058.05;84.940
024;546.04;061.86;86.898
025;598.52;059.59;85.364
026;531.71;057.83;83.540
027;604.96;059.20;87.998
028;541.10;061.85;90.844
029;598.08;060.92;92.713
030;540.47;060.55;90.571
031;602.99;058.93;93.382
032;543.90;058.92;93.432
033;610.10;061.47;98.473
034;544.28;059.79;92.941
035;602.48;060.78;96.753
036;538.92;060.51;94.875
037;604.14;057.55;96.183
038;550.51;063.27;98.789
039;607.87;057.96;97.058
040;543.33;061.63;98.928
041;602.29;060.01;96.098
042;538.26;061.64;97.459
043;608.02;057.65;93.102
044;551.33;062.37;99.011
045;602.08;060.19;97.824
046;539.40;061.12;98.309
047;611.19;060.38;101.392
048;545.70;064.35;104.774
049;603.66;061.19;104.174
050;539.91;060.68;106.619
051;608.71;055.47;98.816
052;551.06;057.06;97.926
053;604.73;057.93;98.781
054;551.96;061.99;101.207
055;615.10;062.18;105.309
056;540.56;060.97;95.010
057;616.48;060.56;96.195
058;539.46;060.81;95.063
059;608.65;059.06;95.407
060;553.99;061.43;93.849
061;598.08;063.08;91.564
062;546.50;062.58;87.494
063;597.70;057.90;79.155
064;644.76;062.56;80.401
065;567.36;059.44;82.972
066;644.19;061.93;86.569
067;556.55;062.36;87.719
068;640.62;063.60;91.507
069;560.74;062.93;90.925
070;637.94;060.62;90.708
071;560.69;062.52;87.669
072;645.53;059.36;83.950
073;557.85;061.02;84.019
074;635.84;062.62;87.368
075;573.24;064.16;89.097
076;643.40;061.84;90.662
077;562.28;063.21;90.177
078;637.04;061.06;90.966
079;560.15;063.67;95.864
080;639.40;064.58;94.834
081;571.15;063.67;91.380
082;633.50;060.45;87.169
083;569.29;064.65;88.279
084;640.83;065.76;91.667
085;566.36;061.77;86.265
086;634.54;059.88;84.843
087;570.82;061.42;83.582
088;654.26;060.37;84.080
089;565.61;064.74;89.180
090;631.41;061.49;88.369
091;558.56;062.52;86.068
092;642.78;062.46;83.758
093;575.20;062.19;81.317
094;636.70;064.62;83.164
095;574.31;061.38;80.734
096;645.26;059.61;77.982
097;563.84;062.45;77.242
098;638.09;057.85;72.772
099;570.16;062.96;74.884
100;645.82;059.19;72.981
101;563.55;063.54;74.846
102;635.14;062.31;75.236
103;569.40;062.29;73.767
104;641.44;061.59;71.638
105;563.84;062.25;70.864
106;638.94;061.40;71.014
107;566.35;061.51;70.595
108;655.13;061.75;70.738
109;557.36;063.80;71.728
110;634.76;063.19;72.050
111;554.78;063.30;72.099
112;644.95;062.39;70.623
113;560.19;064.62;72.437
114;648.75;060.16;69.492
115;560.99;060.87;68.437
116;635.40;063.43;69.740
117;567.34;060.08;67.205
118;634.58;061.13;66.417
119;563.40;061.92;67.544
120;642.21;062.32;69.297
121;561.01;064.41;68.908
122;642.92;062.51;69.807
123;554.81;061.04;67.404
124;637.95;059.79;67.167
125;562.05;064.33;68.378
126;635.94;064.06;68.678
127;568.51;064.78;67.170
128;573.73;059.53;61.735
129;557.85;060.10;64.269
130;585.44;058.91;62.500
131;555.18;061.17;61.374
132;582.73;058.53;62.447
133;554.57;060.10;63.063
134;571.34;057.46;61.006
135;555.10;057.94;62.119
136;580.83;058.54;64.472
137;543.95;058.97;62.921
138;580.30;059.26;64.553
139;554.34;062.57;66.988
140;590.40;058.32;63.391
141;558.88;059.23;62.063
142;579.39;056.78;63.966
143;542.80;060.88;63.222
144;585.05;057.84;67.054
145;559.46;058.21;60.719
146;583.67;059.87;63.832
147;551.94;058.01;64.165
148;585.84;059.77;65.876
149;554.91;060.27;66.253
150;582.31;060.06;67.818
151;551.27;058.18;61.206
152;581.46;058.80;63.950
153;558.57;058.04;66.060
154;583.51;055.67;64.654
155;555.66;059.29;67.234
156;577.45;058.09;66.180
157;554.01;061.46;69.883
158;580.09;058.69;69.284
159;551.76;059.79;64.943
160;597.28;058.61;67.764
161;557.01;061.25;68.899
162;574.89;055.97;67.008
163;557.49;062.55;71.720
164;580.27;056.98;72.469
165;547.60;058.58;71.483
166;582.89;055.86;70.363
167;550.44;061.35;74.247
168;583.11;057.89;74.175
169;550.88;062.26;77.476
170;591.12;055.30;73.925
171;542.02;059.51;74.628
172;586.05;057.05;71.236
173;551.88;058.89;71.650
174;578.94;056.91;71.371
175;554.82;058.93;72.328
176;576.82;056.52;76.073
177;553.37;058.12;77.801
178;581.61;058.56;77.390
179;552.53;060.61;75.821
180;583.20;055.56;72.816
181;552.75;060.87;75.760
182;584.34;057.81;75.050
183;550.73;061.08;73.547
184;595.37;056.35;73.048
185;555.84;054.48;70.017
186;584.78;057.93;73.274
187;547.87;059.35;71.893
188;587.28;058.77;75.857
189;551.05;060.16;74.991
190;581.88;059.43;72.504
191;550.12;059.65;71.087
192;525.40;061.95;73.349
193;617.80;061.27;73.095
194;531.00;063.48;73.220
195;644.01;061.34;77.960
196;530.82;060.94;78.917
197;616.67;057.45;76.194
198;527.11;061.88;78.510
199;602.42;060.18;78.751
200;530.94;061.14;80.240
201;605.15;059.00;81.885
202;530.56;058.95;82.725
203;614.77;060.39;84.427
204;535.32;063.15;84.540
205;615.26;061.18;85.022
206;533.62;059.83;84.804
207;613.13;058.93;89.064
208;536.26;062.17;88.365
209;609.01;061.16;90.536
210;533.20;061.09;87.202
211;606.70;061.08;90.815
212;531.67;061.88;92.543
213;602.85;059.19;90.037
214;530.96;060.71;90.566
215;608.99;059.93;91.261
216;529.72;061.33;90.209
217;618.05;060.63;90.611
218;526.18;059.72;89.645
219;609.73;058.40;91.345
