Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-11-22;11:43:52
23.1;;23.3;;61.19;;12.46
23.6;;24.1;;60.80;;7.99
23.1;;23.5;;60.70;;8.23
23.1;;23.4;;61.19;;8.95

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;533.20;062.83;159.127
001;613.36;054.81;160.219
002;535.60;061.08;178.181
003;613.94;056.97;180.041
004;541.16;058.29;176.910
005;610.14;057.85;179.759
006;534.56;055.19;177.319
007;601.04;054.60;174.971
008;531.19;059.77;184.808
009;595.58;058.38;189.091
010;523.58;061.25;188.742
011;610.40;059.43;191.515
012;532.66;059.83;191.651
013;611.44;057.11;182.470
014;534.46;056.80;184.192
015;614.43;057.32;191.255
016;541.87;056.89;178.927
017;607.32;056.90;178.704
018;542.89;059.65;184.633
019;613.40;053.58;172.149
020;535.17;059.84;188.552
021;609.25;054.13;179.367
022;536.40;060.63;194.386
023;604.19;057.91;187.831
024;540.23;061.44;197.100
025;595.68;058.08;189.383
026;525.80;056.83;182.534
027;602.01;057.83;193.560
028;535.68;060.86;200.887
029;594.69;059.75;202.720
030;534.53;060.12;194.210
031;599.94;057.81;194.927
032;538.22;058.97;189.880
033;606.69;060.93;203.418
034;538.37;059.00;195.470
035;599.39;058.92;198.682
036;533.37;058.44;192.036
037;600.97;057.77;189.170
038;544.87;062.11;196.654
039;604.13;057.66;191.564
040;537.95;060.27;195.313
041;598.39;058.77;193.903
042;532.47;060.73;195.035
043;604.10;055.67;189.828
044;545.91;061.35;197.141
045;598.63;058.84;193.775
046;533.86;059.83;191.922
047;607.63;059.27;193.594
048;540.51;063.48;199.557
049;600.26;058.78;202.138
050;534.93;059.91;198.069
051;605.33;053.89;189.749
052;546.10;055.92;183.800
053;602.02;057.31;189.614
054;546.86;059.94;198.168
055;611.56;060.04;212.985
056;535.78;059.99;202.230
057;613.44;059.13;197.997
058;534.30;058.62;196.248
059;605.53;057.88;194.397
060;549.09;060.91;195.865
061;594.35;062.23;194.148
062;541.84;061.23;193.113
063;594.80;056.96;180.888
064;639.09;061.43;181.807
065;562.07;058.74;177.247
066;638.41;060.37;187.291
067;552.73;061.92;188.344
068;634.68;063.30;197.403
069;555.67;061.42;192.287
070;632.77;060.43;186.256
071;555.56;061.42;189.079
072;639.70;059.47;185.158
073;552.59;059.85;185.072
074;629.55;061.25;197.379
075;568.09;062.49;196.815
076;637.66;061.36;196.921
077;557.33;062.15;195.195
078;631.03;060.01;193.429
079;554.98;063.33;196.968
080;633.15;063.31;201.297
081;565.37;062.91;197.757
082;627.07;059.60;193.321
083;563.59;062.62;199.399
084;634.70;064.77;203.914
085;560.83;060.84;192.359
