Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-12-08;10:32:18
21.8;;22.1;;61.19;;12.95
22.4;;22.9;;60.80;;8.35
21.9;;22.3;;60.70;;8.59
21.8;;22.2;;61.21;;9.07

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;534.05;063.46;129.579
001;614.17;055.99;112.619
002;537.15;062.18;123.926
003;615.43;058.99;121.875
004;542.35;059.32;123.721
005;611.91;058.05;126.186
006;536.05;056.83;119.920
007;602.37;055.93;122.928
008;533.33;060.00;131.448
009;596.53;060.05;132.078
010;525.28;061.67;133.895
011;611.74;060.49;134.269
012;534.48;059.98;134.404
013;612.87;057.58;130.543
014;536.76;057.77;128.798
015;616.40;059.55;132.343
016;543.21;057.53;127.130
017;608.78;058.65;127.485
018;544.83;060.97;135.243
019;614.34;054.85;123.540
020;536.80;061.15;130.524
021;611.17;055.65;125.747
022;537.94;062.27;137.323
023;605.55;059.52;134.811
024;542.12;063.37;142.669
025;597.02;059.45;141.283
026;528.31;057.64;137.913
027;603.50;058.71;144.641
028;537.33;062.40;148.824
029;596.14;061.75;154.324
030;536.10;061.29;154.646
031;601.60;059.15;156.794
032;540.22;060.18;154.576
033;608.19;062.59;162.447
034;540.38;059.74;154.905
035;600.91;060.02;159.341
036;535.49;060.01;154.049
037;602.51;058.36;156.305
038;546.47;063.40;160.625
039;606.46;058.35;155.982
040;539.75;061.40;160.610
041;600.53;060.07;160.601
042;534.29;063.53;156.645
043;606.43;057.25;152.374
044;547.49;062.39;163.632
045;600.67;058.99;161.919
046;535.37;060.83;158.385
047;609.43;060.53;157.176
048;542.24;064.67;160.627
049;602.41;060.38;157.431
050;536.67;061.19;156.661
051;607.03;056.77;152.225
052;547.52;058.10;153.320
053;603.29;058.71;159.608
054;548.19;061.13;170.317
055;613.11;062.39;176.225
056;537.24;061.72;166.464
057;614.02;060.79;164.606
058;536.39;060.36;160.680
059;607.23;059.67;156.641
060;550.70;062.11;158.975
061;596.61;063.31;154.993
062;543.21;063.31;150.071
063;596.30;058.84;140.147
064;640.71;062.10;143.263
065;563.34;059.86;141.787
066;639.84;061.44;150.198
067;553.23;062.39;151.031
068;637.24;063.68;161.052
069;556.56;063.52;162.997
070;633.93;061.16;161.800
071;555.98;062.89;159.229
072;641.72;060.14;158.117
073;553.55;061.58;157.077
074;631.60;063.23;164.753
075;568.39;063.72;167.315
076;639.59;062.66;165.400
077;557.95;063.26;165.039
078;633.15;062.16;161.153
079;556.21;064.53;167.913
080;634.68;065.04;171.661
081;567.05;063.59;169.565
082;629.79;061.01;161.168
083;565.19;064.75;167.839
084;636.44;066.20;177.062
085;561.67;062.24;167.118
086;630.86;059.45;164.383
087;566.25;061.04;162.498
088;650.18;061.06;161.450
089;561.14;065.33;167.675
090;627.33;062.24;162.414
091;553.99;062.98;162.606
092;639.06;062.53;167.546
093;571.39;062.29;164.123
094;632.82;065.00;165.728
095;570.19;062.08;163.010
096;640.92;059.66;159.766
097;559.43;063.22;159.693
098;634.29;058.13;153.011
099;565.20;064.32;155.869
100;642.09;060.24;153.417
101;558.62;063.42;160.419
102;630.91;063.44;159.736
103;564.99;062.91;155.192
104;637.49;062.49;157.866
105;559.11;063.28;152.752
106;634.56;062.01;152.798
107;561.44;061.69;147.328
108;652.06;061.51;147.450
109;552.59;063.47;149.946
110;629.93;063.52;148.218
111;550.29;064.01;144.586
112;641.18;062.14;145.676
113;554.46;065.48;151.681
114;645.33;060.40;146.776
115;556.22;061.96;146.789
116;632.10;064.17;149.547
117;562.65;061.23;143.871
118;631.04;062.01;145.638
119;558.24;063.15;147.490
120;639.03;062.70;148.462
121;556.45;064.21;148.712
122;639.54;061.86;150.940
123;549.61;061.23;147.884
124;634.73;060.15;144.973
125;556.21;065.53;152.286
126;632.31;064.12;154.619
127;563.70;064.15;151.624
128;568.98;058.57;144.006
129;553.16;060.99;148.690
130;580.60;059.18;143.803
131;552.42;061.27;142.418
132;578.04;058.40;147.008
133;550.53;060.01;144.700
134;567.07;056.95;141.239
135;551.46;058.15;138.203
136;576.39;058.86;144.689
137;539.71;060.68;138.776
138;575.64;059.06;150.640
139;550.09;063.73;154.102
140;585.58;058.71;147.838
141;554.27;059.28;146.406
142;574.83;056.82;151.244
143;538.27;060.81;153.504
144;580.73;058.79;154.560
145;555.02;057.84;146.038
146;579.57;058.87;151.978
147;547.71;058.30;148.136
148;581.60;059.01;156.891
149;550.44;060.23;156.659
150;578.23;060.94;158.844
151;546.56;057.88;149.954
152;576.64;058.69;155.858
153;554.19;059.13;155.048
154;579.02;055.94;156.647
155;551.22;060.39;161.754
156;573.52;057.89;163.293
157;549.69;062.08;166.399
158;575.79;058.97;167.997
159;547.70;059.05;164.534
160;592.51;057.83;175.860
161;552.52;061.33;178.849
162;571.24;056.17;170.426
163;553.07;062.77;181.877
164;576.34;057.85;175.709
165;542.68;058.97;173.820
166;578.63;056.18;168.503
167;546.95;061.24;178.031
168;579.27;058.08;177.719
169;546.68;062.50;181.437
170;587.21;055.75;175.761
171;537.76;059.66;181.581
172;582.16;057.11;179.339
173;548.13;058.25;180.526
174;576.12;056.52;177.644
175;550.98;058.93;178.664
176;572.72;057.49;187.486
177;549.27;058.59;187.939
178;578.34;058.41;186.963
179;548.79;060.05;182.557
180;580.06;055.52;180.543
181;548.58;060.85;191.014
182;580.50;057.83;192.301
183;546.94;061.06;185.244
184;591.59;056.87;190.448
185;551.66;056.00;177.302
186;581.99;058.02;191.611
187;544.23;059.71;187.740
188;583.85;059.95;187.478
189;547.09;061.25;181.605
190;578.83;058.81;181.762
191;545.87;059.23;179.699
192;520.13;063.29;178.482
193;612.73;061.82;184.143
194;525.25;062.96;188.156
195;638.88;062.03;193.392
196;525.01;062.00;195.509
197;611.84;058.79;188.950
