Comment


Housekeeping
temperature low range;temperature high range;voltage;current
16-12-08;10:36:31
21.8;;22.1;;61.19;;12.71
22.4;;22.9;;60.80;;8.47
21.9;;22.4;;60.72;;8.23
21.9;;22.2;;61.19;;8.83

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;533.48;063.66;139.666
001;613.76;055.04;124.713
002;536.22;062.23;136.356
003;615.24;057.61;135.767
004;541.19;060.00;134.768
005;611.28;059.00;136.186
006;535.59;056.17;132.021
007;602.02;055.60;134.283
008;532.25;060.68;143.992
009;596.25;058.80;146.147
010;524.55;061.92;144.941
011;611.26;060.85;147.186
012;533.42;061.02;144.197
013;612.36;057.76;139.825
014;535.21;057.80;140.387
015;615.40;059.53;144.411
016;542.57;057.16;139.197
017;608.03;057.80;142.034
018;544.09;061.43;145.558
019;614.10;055.04;133.920
020;535.69;060.84;144.188
021;610.34;055.95;138.360
022;536.89;062.23;150.159
023;604.84;059.18;148.926
024;541.43;063.34;155.555
025;596.52;059.76;154.412
026;526.75;058.31;150.495
027;602.51;059.22;158.130
028;536.78;062.30;165.626
029;595.49;061.67;170.365
030;535.72;060.65;170.488
031;600.77;059.18;172.674
032;539.35;059.94;170.275
033;608.00;062.26;178.703
034;539.43;060.08;172.540
035;600.28;061.05;175.515
036;535.14;060.11;173.089
037;601.84;057.87;174.793
038;546.02;063.29;179.346
039;605.96;059.09;170.939
040;538.84;061.80;178.815
041;600.44;060.11;179.615
042;533.66;062.05;179.112
043;605.66;057.73;169.945
044;546.95;062.35;182.985
045;600.32;059.79;180.893
046;534.84;060.69;177.866
047;608.92;059.95;179.975
048;541.35;064.70;183.304
049;601.55;060.54;180.143
050;535.23;061.07;181.159
051;606.22;055.95;176.632
052;547.11;057.97;174.320
053;603.33;058.92;180.800
054;547.51;061.93;192.192
055;612.74;061.91;205.070
056;536.20;061.64;193.642
057;613.87;061.01;190.049
058;535.74;060.36;185.973
059;606.62;059.34;184.903
060;550.26;062.23;185.472
061;596.93;063.43;183.647
062;542.35;063.13;180.799
063;595.78;057.92;169.543
064;638.18;062.19;173.771
065;561.26;060.14;171.569
066;637.33;062.33;179.348
067;552.88;062.24;183.186
068;634.40;064.12;194.367
069;554.73;063.55;197.001
070;631.61;062.19;191.933
071;554.73;063.24;192.285
072;639.47;061.05;190.859
073;551.92;061.48;191.818
074;629.94;062.58;205.441
075;566.78;064.35;204.092
076;637.63;063.05;201.794
077;556.82;063.32;201.566
078;630.38;061.67;203.208
079;554.35;065.36;205.939
080;632.37;064.73;213.402
081;565.29;064.05;209.401
082;627.27;061.17;202.218
083;562.67;064.59;212.357
084;634.42;066.00;219.494
085;559.67;062.04;207.920
086;627.94;059.81;204.866
087;564.28;061.45;203.162
088;648.15;060.54;205.230
089;558.59;064.54;214.866
090;624.94;062.10;207.787
091;552.38;062.97;205.916
092;636.41;062.76;211.164
093;569.04;062.22;208.890
094;630.97;064.74;213.301
095;567.61;062.49;205.706
096;638.18;060.58;204.521
097;556.42;063.53;208.374
098;631.46;058.33;198.340
099;563.41;064.23;201.407
100;639.85;061.12;196.406
101;557.08;064.12;205.088
102;629.21;063.35;205.994
103;562.49;063.27;205.419
104;635.66;062.36;208.376
105;556.72;063.31;203.930
106;633.79;062.28;199.069
107;559.81;062.18;193.065
108;649.47;061.82;195.760
109;550.48;064.06;200.084
110;628.96;063.40;197.989
111;547.58;063.58;197.571
112;639.48;062.71;195.381
113;552.91;065.72;203.530
114;643.54;060.94;198.512
115;554.22;062.33;198.985
116;630.50;064.23;206.403
117;560.07;061.19;197.473
118;629.17;060.80;206.374
119;556.28;062.51;207.425
120;637.58;062.51;206.622
121;554.38;064.48;205.443
122;637.80;063.47;204.240
123;547.59;061.77;203.660
124;632.19;060.41;204.619
125;554.83;064.94;213.226
126;630.90;064.17;214.565
127;561.70;065.77;209.731
128;565.51;060.05;199.843
129;550.68;061.17;208.190
130;577.02;059.25;205.673
131;549.92;061.17;206.532
132;574.17;058.03;213.368
133;546.87;060.45;208.773
134;563.04;056.66;205.243
135;547.65;058.33;202.048
136;572.93;058.63;211.919
