Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;09:58:36
22.1;;22.4;;61.19;;12.22
22.7;;23.2;;60.78;;8.11
22.2;;22.6;;60.70;;8.11
22.2;;22.5;;61.21;;8.83

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;536.65;063.30;95.049
001;615.61;055.48;81.746
002;539.69;062.39;83.394
003;616.07;058.65;82.654
004;544.40;058.78;81.243
005;613.19;057.92;83.592
006;538.21;056.19;79.665
007;603.97;054.90;84.035
008;535.49;060.49;86.084
009;598.34;059.80;85.840
010;527.40;062.09;86.416
011;612.89;059.73;94.895
012;536.70;060.78;90.508
013;614.29;058.17;84.940
014;538.22;057.77;86.165
015;617.51;057.98;90.273
016;545.56;056.42;85.882
017;610.29;058.03;84.963
018;546.74;059.13;91.086
019;616.04;054.45;82.259
020;538.75;059.81;92.016
021;612.56;054.92;90.398
022;540.06;061.35;92.571
023;606.78;059.09;89.810
024;544.21;062.41;93.291
025;598.30;058.94;90.928
026;529.58;057.22;88.882
027;605.03;058.50;90.877
028;539.35;061.32;94.661
029;597.31;060.16;97.931
030;538.43;060.31;93.382
031;602.65;057.75;96.030
032;541.95;058.91;95.434
033;609.67;061.17;100.334
034;542.29;059.26;97.131
035;601.92;059.13;102.066
036;537.13;059.66;97.552
037;603.81;057.81;98.260
038;548.66;062.53;101.846
039;607.35;058.13;100.052
040;541.41;061.36;101.808
041;602.13;059.52;101.783
042;536.21;061.06;101.778
043;607.32;057.13;93.829
044;549.15;061.09;102.269
045;601.61;059.05;100.137
046;537.36;060.49;98.874
047;610.56;060.06;101.688
048;543.99;063.31;105.084
049;602.95;060.27;104.622
050;537.79;060.20;104.806
051;608.12;055.60;98.840
052;549.61;057.06;96.227
053;604.24;057.35;98.236
054;549.91;060.71;99.997
055;614.55;060.62;103.852
056;538.65;061.14;97.462
057;615.68;059.63;97.326
058;537.56;059.13;98.092
059;608.19;059.15;94.238
060;552.11;061.38;93.318
061;597.80;061.64;95.428
062;544.34;062.00;91.566
063;597.24;058.04;84.723
064;643.30;062.02;80.605
065;565.09;059.90;81.338
066;643.13;061.39;85.793
067;554.97;061.00;88.436
068;639.75;063.31;91.013
069;558.82;063.11;89.733
070;637.04;060.17;90.326
071;558.68;062.64;91.005
072;644.54;059.44;90.981
073;556.06;061.15;91.358
074;634.51;062.38;96.599
075;571.47;063.37;95.501
076;642.48;061.16;96.212
077;560.29;062.57;95.032
078;636.17;060.60;94.513
079;558.52;063.64;98.579
080;638.03;063.86;99.497
081;569.40;063.79;95.570
082;632.47;059.93;92.204
083;567.16;063.53;95.453
084;639.34;064.80;98.537
085;564.53;061.42;91.130
086;633.33;058.95;90.371
087;568.52;060.93;88.737
088;653.09;060.84;89.338
089;563.90;063.92;96.574
090;630.29;060.83;93.617
091;556.57;062.13;91.198
092;641.35;062.12;89.561
093;573.28;062.13;88.457
094;635.82;063.43;91.932
095;572.30;060.71;88.699
096;644.23;059.92;84.202
097;562.12;061.97;85.924
098;637.19;057.92;80.277
099;568.02;063.29;86.336
100;644.50;058.82;85.792
101;561.80;062.47;87.842
102;634.34;062.47;86.703
103;567.32;062.44;86.481
104;640.57;061.40;86.219
105;561.82;062.34;85.402
106;638.36;061.13;83.458
107;564.41;061.11;82.146
108;654.00;061.05;82.845
109;555.24;063.41;82.647
110;633.70;062.85;85.113
111;552.74;062.75;87.413
112;643.86;061.93;84.959
113;558.04;063.90;87.151
114;647.67;059.86;82.204
115;558.86;061.06;83.055
116;634.40;063.70;85.903
117;565.63;059.25;83.158
118;633.68;060.12;83.476
119;561.24;062.67;82.919
120;641.27;061.30;83.826
121;558.92;063.07;84.704
122;641.79;061.91;85.477
123;552.98;060.74;82.041
124;636.67;059.28;83.735
125;559.69;063.07;87.371
126;635.04;062.63;86.607
127;566.43;064.84;84.451
128;572.13;059.07;76.934
129;555.84;061.10;79.805
130;583.74;059.04;79.642
131;553.49;060.04;79.915
132;581.30;057.14;80.487
133;552.58;059.30;79.690
134;569.89;056.19;77.127
135;553.43;058.63;76.226
136;579.25;058.02;82.896
137;542.64;059.34;78.876
138;578.72;058.43;83.190
139;552.63;062.54;85.114
140;589.04;056.82;84.275
141;556.84;059.11;82.152
142;577.77;056.80;83.957
143;540.88;060.21;84.054
144;583.35;058.48;85.878
145;557.84;057.47;79.923
146;582.10;058.12;86.667
147;550.45;057.81;81.492
148;584.30;059.28;85.537
149;553.30;059.88;85.481
150;580.76;059.86;87.316
151;549.43;057.06;82.053
152;580.05;058.08;83.955
153;556.97;058.13;81.280
154;581.85;055.09;83.063
155;554.29;060.12;83.619
156;576.31;056.97;86.648
157;552.43;060.60;90.791
158;578.96;058.44;90.398
159;549.84;057.52;88.789
160;595.57;057.12;93.007
161;554.99;061.40;91.664
162;573.45;055.58;89.591
163;555.86;062.50;93.983
164;578.52;057.00;93.342
165;545.62;057.84;93.934
166;581.21;055.32;91.194
167;549.04;060.39;92.750
168;581.40;057.90;94.232
169;549.08;061.22;99.281
170;589.39;055.18;94.559
171;540.12;059.89;94.733
172;584.71;056.02;94.943
173;550.44;058.16;93.640
174;578.09;054.96;91.957
175;553.05;058.07;91.439
176;575.31;056.53;94.391
177;551.89;059.28;93.194
178;580.15;057.46;98.570
179;551.25;059.33;96.522
180;581.71;054.72;98.340
181;551.19;060.36;102.325
182;582.64;057.41;101.002
183;549.39;058.95;101.816
184;593.94;056.36;99.147
185;554.21;054.81;93.839
186;583.73;056.62;102.973
187;546.55;058.49;100.465
188;585.76;058.53;101.456
189;549.56;059.31;101.676
190;580.85;058.11;101.194
191;548.34;058.96;97.651
192;523.86;062.23;98.150
193;616.50;060.95;101.919
194;529.63;062.23;101.633
195;642.88;061.18;103.415
196;529.16;061.50;103.152
197;615.53;057.38;99.788
198;525.95;060.19;104.153
199;601.61;059.87;102.335
200;529.66;060.27;103.494
201;603.77;058.32;104.937
202;529.28;058.79;106.450
203;613.69;060.73;106.630
204;533.78;062.06;111.865
205;614.13;061.14;110.711
206;532.25;058.70;113.325
207;612.15;060.06;112.440
208;534.82;061.06;110.977
209;607.63;061.43;111.321
210;531.95;061.02;106.211
211;605.30;061.42;109.787
212;530.18;061.86;112.148
213;601.56;057.86;111.426
214;529.71;060.06;113.630
215;607.56;058.82;115.201
216;528.32;061.05;112.432
217;616.45;060.06;114.568
218;524.47;059.29;111.919
219;608.48;059.09;112.449
220;524.30;060.10;113.070
221;616.23;059.95;111.668
222;528.86;062.37;113.871
223;601.27;059.01;113.772
224;519.38;061.50;115.448
225;600.93;059.06;116.544
226;526.12;060.48;114.768
227;603.29;060.16;113.986
228;525.63;060.01;113.461
229;607.40;060.03;117.763
230;533.52;063.45;116.552
231;603.43;060.00;117.648
232;518.36;061.70;117.330
233;608.28;060.39;119.640
234;525.75;059.67;114.818
235;620.58;059.40;119.106
236;532.36;062.14;122.216
237;597.67;058.76;116.092
238;526.86;061.29;121.601
239;605.50;058.97;121.933
240;523.40;060.43;118.147
241;606.79;058.32;117.772
242;533.76;061.86;119.261
243;601.23;061.20;120.448
244;534.47;062.12;122.538
245;612.34;061.53;122.717
246;524.38;062.28;123.144
247;605.90;061.99;124.208
248;521.98;059.52;123.086
249;593.64;057.96;123.407
250;530.75;061.09;128.587
251;608.27;058.48;124.700
252;537.21;062.68;125.120
253;614.17;060.97;124.161
254;523.56;062.73;128.822
255;597.70;061.15;127.646
256;569.78;061.18;154.730
257;628.78;062.07;157.145
258;575.78;060.99;153.218
259;621.04;063.45;155.776
260;572.01;061.92;157.744
261;617.29;061.18;157.654
262;570.81;062.37;164.973
263;623.01;062.06;158.920
264;568.32;059.19;154.041
265;619.49;062.21;157.606
266;563.46;062.62;164.051
267;627.18;061.25;159.201
268;566.26;061.99;159.422
