Comment


Housekeeping
temperature low range;temperature high range;voltage;current
17-02-10;09:47:43
21.9;;22.2;;61.19;;12.22
22.5;;23.0;;60.78;;8.23
22.0;;22.4;;60.72;;7.74
22.0;;22.3;;61.21;;8.71

Diode settings
address;bias current (hex);modulation current (dec);modulation current (hex);enabled/distabled

channel;pedestal / ADC counts;gain / ADC counts;mean number of pixels
000;536.95;063.12;80.368
001;616.20;054.93;69.013
002;539.99;061.44;69.671
003;616.56;057.57;69.115
004;544.97;059.75;66.750
005;613.51;057.98;68.825
006;538.62;056.53;65.371
007;604.63;055.03;67.675
008;535.85;060.19;71.257
009;598.68;059.16;70.454
010;527.72;060.65;72.495
011;613.38;060.65;74.672
012;537.01;060.35;74.542
013;614.72;057.75;68.801
014;538.76;057.20;69.667
015;617.86;058.50;71.598
016;545.88;057.47;68.271
017;610.88;057.44;68.864
018;547.39;060.17;71.750
019;616.50;054.96;65.253
020;539.14;059.61;73.816
021;612.98;054.95;72.933
022;540.46;062.06;73.918
023;607.36;059.12;71.992
024;544.52;062.35;75.849
025;598.72;059.02;73.420
026;530.20;056.82;71.451
027;605.32;058.62;73.169
028;539.81;062.16;74.845
029;597.83;061.92;77.665
030;538.88;060.07;76.767
031;603.19;058.92;76.306
032;542.41;058.43;78.307
033;609.95;062.19;81.447
034;542.79;059.28;79.267
035;602.56;059.10;82.792
036;537.56;058.13;81.706
037;604.41;057.77;80.044
038;549.06;062.48;82.312
039;607.98;057.98;81.668
040;541.83;060.89;83.127
041;602.43;058.84;83.862
042;536.75;061.00;82.158
043;608.02;056.92;76.271
044;549.62;062.14;82.270
045;601.93;059.89;80.788
046;537.77;060.80;79.734
047;611.19;059.21;83.408
048;544.23;063.70;85.902
049;603.70;060.42;83.669
050;538.42;060.66;84.118
051;608.80;055.92;79.637
052;549.85;057.46;77.509
053;604.90;058.71;77.636
054;550.29;061.09;80.646
055;615.05;060.64;84.242
056;538.93;060.72;80.404
057;616.30;060.12;78.828
058;537.92;059.93;78.637
059;608.67;059.28;77.093
060;552.24;061.54;76.445
061;598.18;062.81;75.944
062;544.63;062.74;74.520
063;597.72;057.59;69.670
064;643.87;061.62;66.555
065;565.88;059.39;67.145
066;643.74;061.92;69.840
067;555.70;061.41;72.093
068;640.33;063.21;74.775
069;559.37;063.25;74.133
070;637.64;060.01;75.447
071;559.52;062.14;74.691
072;645.32;059.74;74.918
073;556.90;060.81;75.580
074;635.12;062.17;79.662
075;572.01;063.30;79.311
076;643.21;061.50;78.595
077;561.03;062.63;79.107
078;636.77;060.05;79.687
079;559.53;064.56;79.405
080;638.54;064.28;81.262
081;569.82;063.91;79.245
082;633.07;060.23;76.144
083;567.84;063.61;78.089
084;640.24;065.22;79.497
085;565.31;062.09;73.640
086;634.26;059.64;73.050
087;569.46;060.86;72.355
088;653.49;060.07;73.826
089;564.58;064.66;76.535
090;630.73;061.55;75.982
091;557.37;062.54;73.215
092;642.26;061.37;74.701
093;574.26;062.32;72.160
094;636.67;063.73;75.012
095;573.20;062.02;71.227
096;644.87;059.43;69.705
097;562.84;062.11;70.323
098;638.00;057.99;66.199
099;568.86;062.47;69.707
100;645.33;060.18;68.213
101;562.53;062.15;71.159
102;635.02;062.21;70.895
103;568.28;062.08;69.756
104;641.10;061.14;70.680
105;562.72;061.90;70.167
106;638.83;060.98;68.491
107;565.25;061.17;66.873
108;654.71;061.10;66.703
109;556.01;062.81;68.853
110;634.37;062.95;69.379
111;553.87;063.16;69.327
112;644.55;061.84;67.857
113;558.89;064.30;69.155
114;648.51;060.53;65.519
115;559.61;061.13;66.659
116;635.03;063.51;68.411
117;566.31;060.87;65.553
118;634.10;061.60;66.203
119;562.18;061.64;67.473
120;641.89;061.57;68.582
121;559.81;063.54;68.667
122;642.56;062.25;67.845
123;553.86;061.80;65.227
124;637.33;059.90;65.928
125;560.33;064.61;69.045
126;635.42;063.73;68.978
127;567.00;064.56;67.852
128;572.79;058.62;63.022
129;556.17;061.20;64.188
130;584.40;057.64;66.068
131;553.87;060.68;63.779
132;581.93;057.89;64.345
133;553.10;059.90;64.699
134;570.44;056.97;62.655
135;553.76;058.37;61.710
136;579.94;058.76;65.488
137;542.78;059.20;63.332
138;579.30;058.30;67.951
139;553.13;062.74;68.460
140;589.68;056.54;68.532
141;557.23;059.79;65.906
142;578.43;057.50;67.646
143;541.48;061.04;67.389
144;584.15;058.28;69.917
145;558.19;057.60;64.808
146;582.69;058.00;69.756
147;550.88;057.90;66.656
148;585.14;058.57;70.463
149;553.47;060.13;69.079
150;581.51;059.89;70.111
151;549.95;057.19;65.866
152;580.64;057.52;69.013
153;557.43;058.23;65.821
154;582.70;055.59;68.064
155;554.51;058.85;70.508
156;576.88;057.15;70.845
157;552.71;060.67;74.699
158;579.47;058.70;74.282
159;550.29;058.68;71.534
160;596.58;057.17;75.610
161;555.62;061.74;74.272
162;573.91;056.94;71.881
163;556.22;062.53;78.436
164;579.52;056.88;77.290
165;546.23;058.87;76.707
166;581.95;055.53;75.396
167;549.35;060.18;78.560
168;582.17;057.94;78.967
169;549.53;062.29;82.403
170;590.23;054.96;78.549
171;540.54;059.72;79.324
172;585.33;056.14;79.013
173;550.89;058.79;77.846
174;578.58;055.76;75.890
175;553.57;057.96;76.064
176;575.86;056.89;78.440
177;552.04;058.76;78.791
178;580.98;057.98;81.274
179;551.52;058.94;82.316
180;582.59;054.53;82.265
181;551.59;060.08;85.861
182;583.54;057.53;84.721
183;549.53;060.34;84.274
184;594.66;056.27;84.433
185;554.55;055.84;78.201
186;584.20;057.92;84.446
187;546.89;059.11;84.046
188;586.29;059.21;85.412
189;549.81;060.28;84.239
190;581.21;058.09;86.353
191;548.83;059.36;82.100
192;524.23;062.68;81.641
193;616.69;061.61;83.783
194;530.29;061.90;86.058
195;643.80;060.68;88.502
196;529.75;061.80;87.871
