# Channel, Intensity (blue line) [V], Intensity (red line, if applicable) [V]
0 0.56862745 0.41176471
1 0.60784314 0.43137255
2 0.62745098 0.47058824
3 0.64705882 0.49019608
4 0.66666667 0.52941176
5 0.66666667 0.54901961
6 0.70588235 0.60784314
7 0.70588235 0.62745098
8 0.72549020 0.68627451
9 0.72549020 0.90196078
10 0.74509804 2.19607843
11 0.74509804 2.13725490
12 0.76470588 2.09803922
13 0.76470588 2.03921569
14 0.78431373 1.86274510
15 0.78431373 1.78431373
16 0.80392157 1.70588235
17 0.80392157 1.72549020
18 0.80392157 1.70588235
19 0.80392157 1.72549020
20 0.84313725 1.74509804
21 0.82352941 1.74509804
22 0.82352941 1.86274510
23 0.80392157 1.80392157
24 0.80392157 1.82352941
25 0.80392157 1.82352941
26 0.80392157 1.86274510
27 0.78431373 1.94117647
28 0.80392157 1.96078431
29 0.80392157 1.96078431
30 0.80392157 1.96078431
31 0.78431373 1.92156863
32 0.78431373 1.94117647
33 0.78431373 1.88235294
34 0.80392157 1.88235294
35 0.82352941 1.88235294
36 0.84313725 1.94117647
37 0.84313725 2.00000000
38 0.84313725 1.98039216
39 0.84313725 1.96078431
40 0.86274510 2.07843137
41 0.86274510 2.03921569
42 0.88235294 2.05882353
43 0.88235294 2.05882353
44 0.88235294 1.90196078
45 0.88235294 1.74509804
46 0.90196078 1.78431373
47 0.88235294 1.80392157
48 0.90196078 1.86274510
49 0.88235294 1.88235294
50 0.90196078 1.90196078
51 0.88235294 1.92156863
52 0.90196078 1.94117647
53 0.88235294 1.92156863
54 0.90196078 2.01960784
55 0.88235294 2.01960784
56 0.90196078 2.01960784
57 0.88235294 2.00000000
58 0.90196078 1.98039216
59 0.88235294 1.98039216
60 0.90196078 1.98039216
61 0.88235294 1.94117647
62 0.90196078 1.94117647
63 0.92156863 1.92156863
64 0.92156863 1.94117647
65 0.90196078 1.84313725
66 0.92156863 1.84313725
67 0.92156863 1.82352941
68 0.94117647 1.82352941
69 0.94117647 1.80392157
70 0.96078431 1.80392157
71 0.96078431 1.78431373
72 0.96078431 1.80392157
73 0.96078431 1.78431373
74 0.98039216 1.80392157
75 0.98039216 1.78431373
76 1.00000000 1.80392157
77 1.00000000 1.78431373
78 1.00000000 1.78431373
79 1.01960784 1.78431373
80 1.03921569 1.78431373
81 1.01960784 1.76470588
82 1.03921569 1.78431373
83 1.03921569 1.76470588
84 1.05882353 1.76470588
85 1.03921569 1.74509804
86 1.05882353 1.78431373
87 1.05882353 1.76470588
88 1.05882353 1.76470588
89 1.05882353 1.74509804
90 1.07843137 1.76470588
91 1.05882353 1.72549020
92 1.07843137 1.74509804
93 1.05882353 1.72549020
94 1.07843137 1.72549020
95 1.05882353 1.70588235
96 1.07843137 1.70588235
97 1.05882353 1.68627451
98 1.05882353 1.70588235
99 1.07843137 1.70588235
100 1.07843137 1.70588235
101 1.07843137 1.68627451
102 1.07843137 1.70588235
103 1.07843137 1.66666667
104 1.07843137 1.66666667
105 1.05882353 1.66666667
106 1.07843137 1.70588235
107 1.05882353 1.68627451
108 1.07843137 1.70588235
109 1.05882353 1.68627451
110 1.05882353 1.68627451
111 1.03921569 1.68627451
112 1.05882353 1.68627451
113 1.03921569 1.66666667
114 1.05882353 1.68627451
115 1.03921569 1.66666667
116 1.03921569 1.66666667
117 1.01960784 1.64705882
118 1.01960784 1.64705882
119 1.01960784 1.62745098
120 1.03921569 1.62745098
121 1.01960784 1.60784314
122 1.01960784 1.60784314
123 1.01960784 1.56862745
124 1.01960784 1.56862745
125 1.01960784 1.56862745
126 1.01960784 1.56862745
127 1.01960784 1.54901961
128 1.03921569 1.58823529
129 1.00000000 1.50980392
130 1.01960784 1.50980392
131 1.00000000 1.49019608
132 1.01960784 1.47058824
133 1.00000000 1.43137255
134 1.01960784 1.43137255
135 1.00000000 1.41176471
136 1.00000000 1.39215686
137 0.98039216 1.35294118
138 1.01960784 1.35294118
139 1.00000000 1.31372549
140 1.00000000 1.31372549
141 1.00000000 1.27450980
142 1.00000000 1.25490196
143 1.00000000 1.21568627
144 1.00000000 1.19607843
145 0.98039216 1.19607843
146 1.00000000 1.17647059
147 0.98039216 1.15686275
148 0.98039216 1.15686275
149 0.96078431 1.11764706
150 0.98039216 1.11764706
151 0.96078431 1.09803922
152 0.96078431 1.07843137
153 0.96078431 1.05882353
154 0.98039216 1.05882353
155 0.96078431 1.03921569
156 0.96078431 1.03921569
157 0.96078431 1.01960784
158 0.98039216 1.00000000
159 0.96078431 1.00000000
160 0.98039216 1.00000000
161 0.96078431 0.96078431
162 0.98039216 0.96078431
163 0.96078431 0.94117647
164 0.98039216 0.94117647
165 0.96078431 0.94117647
166 0.98039216 0.94117647
167 0.96078431 0.92156863
168 0.96078431 0.94117647
169 0.96078431 0.92156863
170 0.98039216 0.92156863
171 0.96078431 0.90196078
172 0.98039216 0.92156863
173 0.96078431 0.90196078
174 0.98039216 0.90196078
175 0.96078431 0.88235294
176 0.98039216 0.90196078
177 0.96078431 0.88235294
178 1.00000000 0.88235294
179 1.00000000 0.88235294
180 1.00000000 0.88235294
181 1.00000000 0.88235294
182 1.00000000 0.88235294
183 1.00000000 0.86274510
184 1.01960784 0.90196078
185 1.00000000 0.88235294
186 1.01960784 0.90196078
187 1.00000000 0.90196078
188 1.01960784 0.90196078
189 1.01960784 0.90196078
190 1.01960784 0.92156863
191 1.03921569 0.92156863
192 1.05882353 0.96078431
193 1.01960784 0.92156863
194 1.03921569 0.92156863
195 1.01960784 0.94117647
196 1.01960784 0.94117647
197 1.05882353 0.94117647
198 1.05882353 0.96078431
199 1.05882353 0.96078431
200 1.05882353 0.98039216
201 1.05882353 0.96078431
202 1.07843137 0.98039216
203 1.05882353 0.96078431
204 1.07843137 1.00000000
205 1.07843137 1.00000000
206 1.07843137 1.01960784
207 1.07843137 1.01960784
208 1.07843137 1.03921569
209 1.07843137 1.03921569
210 1.09803922 1.05882353
211 1.07843137 1.07843137
212 1.09803922 1.07843137
213 1.09803922 1.09803922
214 1.07843137 1.11764706
215 1.07843137 1.13725490
216 1.07843137 1.13725490
217 1.09803922 1.15686275
218 1.09803922 1.17647059
219 1.09803922 1.19607843
220 1.09803922 1.21568627
221 1.09803922 1.23529412
222 1.09803922 1.25490196
223 1.09803922 1.27450980
224 1.09803922 1.31372549
225 1.07843137 1.33333333
226 1.09803922 1.35294118
227 1.07843137 1.37254902
228 1.07843137 1.39215686
229 1.07843137 1.41176471
230 1.07843137 1.45098039
231 1.07843137 1.47058824
232 1.07843137 1.49019608
233 1.07843137 1.52941176
234 1.05882353 1.54901961
235 1.05882353 1.56862745
236 1.07843137 1.60784314
237 1.07843137 1.62745098
238 1.07843137 1.64705882
239 1.07843137 1.66666667
240 1.07843137 1.68627451
241 1.07843137 1.66666667
242 1.07843137 1.70588235
243 1.07843137 1.72549020
244 1.07843137 1.74509804
245 1.07843137 1.76470588
246 1.09803922 1.78431373
247 1.09803922 1.78431373
248 1.09803922 1.80392157
249 1.09803922 1.80392157
250 1.09803922 1.84313725
251 1.11764706 1.84313725
252 1.11764706 1.86274510
253 1.11764706 1.86274510
254 1.11764706 1.88235294
255 1.11764706 1.88235294
