# Blue curve: LED brightness = 5, Integration time = 51
# Red curve: LED brightness = 5, Integration time = 50 (if applicable)
# Channel, Intensity (blue line) [V], Intensity (red line, if applicable) [V]
0 0.45915715 0.31372549
1 0.45915715 0.31372549
2 0.45915808 0.33333333
3 0.45915995 0.33333333
4 0.45916289 0.35294118
5 0.45916677 0.33333333
6 0.45917174 0.35294118
7 0.45917763 0.33333333
8 0.45918461 0.35294118
9 0.45919252 0.35294118
10 0.45920136 0.37254902
11 0.45921113 0.37254902
12 0.45922199 0.37254902
13 0.45923378 0.37254902
14 0.45924665 0.39215686
15 0.45926060 0.39215686
16 0.45927563 0.41176471
17 0.45929190 0.41176471
18 0.45930925 0.41176471
19 0.45932767 0.41176471
20 0.45934718 0.41176471
21 0.45936777 0.41176471
22 0.45938944 0.41176471
23 0.45941219 0.39215686
24 0.45943602 0.39215686
25 0.45946093 0.39215686
26 0.45948707 0.39215686
27 0.45951428 0.37254902
28 0.45954273 0.39215686
29 0.45957225 0.37254902
30 0.45960300 0.37254902
31 0.45963468 0.37254902
32 0.45966743 0.39215686
33 0.45970111 0.37254902
34 0.45973586 0.39215686
35 0.45977169 0.39215686
36 0.45980859 0.39215686
37 0.45984656 0.39215686
38 0.45988546 0.37254902
39 0.45992527 0.39215686
40 0.45996616 0.39215686
41 0.46000812 0.39215686
42 0.46005115 0.39215686
43 0.46009525 0.39215686
44 0.46014042 0.39215686
45 0.46018665 0.39215686
46 0.46023396 0.41176471
47 0.46028233 0.41176471
48 0.46033176 0.43137255
49 0.46038242 0.41176471
50 0.46043444 0.43137255
51 0.46048767 0.43137255
52 0.46054212 0.43137255
53 0.46059778 0.43137255
54 0.46065451 0.43137255
55 0.46071244 0.41176471
56 0.46077159 0.43137255
57 0.46083164 0.41176471
58 0.46089290 0.41176471
59 0.46095522 0.41176471
60 0.46101874 0.41176471
61 0.46108332 0.43137255
62 0.46114926 0.43137255
63 0.46121655 0.43137255
64 0.46128519 0.45098039
65 0.46135519 0.43137255
66 0.46142669 0.45098039
67 0.46149985 0.45098039
68 0.46157450 0.45098039
69 0.46165066 0.43137255
70 0.46172846 0.45098039
71 0.46180791 0.45098039
72 0.46188901 0.45098039
73 0.46197191 0.45098039
74 0.46205660 0.45098039
75 0.46214309 0.45098039
76 0.46223137 0.45098039
77 0.46232160 0.45098039
78 0.46241361 0.47058824
79 0.46250757 0.45098039
80 0.46260346 0.47058824
81 0.46270160 0.45098039
82 0.46280182 0.47058824
83 0.46290412 0.47058824
84 0.46300851 0.47058824
85 0.46311529 0.47058824
86 0.46322430 0.49019608
87 0.46333569 0.47058824
88 0.46344930 0.47058824
89 0.46356545 0.47058824
90 0.46368382 0.47058824
91 0.46380457 0.47058824
92 0.46392768 0.47058824
93 0.46405317 0.47058824
94 0.46418118 0.49019608
95 0.46431171 0.47058824
96 0.46444475 0.49019608
97 0.46458015 0.47058824
98 0.46471792 0.49019608
99 0.46485804 0.49019608
100 0.46500052 0.49019608
101 0.46514535 0.49019608
102 0.46529254 0.49019608
103 0.46544207 0.49019608
104 0.46559395 0.49019608
105 0.46574818 0.49019608
106 0.46590475 0.50980392
107 0.46606381 0.49019608
108 0.46622536 0.50980392
109 0.46638939 0.49019608
110 0.46655591 0.50980392
111 0.46672476 0.50980392
112 0.46689594 0.50980392
113 0.46706959 0.49019608
114 0.46724587 0.50980392
115 0.46742447 0.49019608
116 0.46760523 0.50980392
117 0.46778815 0.50980392
118 0.46797324 0.50980392
119 0.46816048 0.50980392
120 0.46834972 0.50980392
121 0.46854097 0.50980392
122 0.46873421 0.50980392
123 0.46892959 0.50980392
124 0.46912712 0.50980392
125 0.46932679 0.50980392
126 0.46952875 0.50980392
127 0.46973298 0.52941176
128 0.46993966 0.54901961
129 0.47014891 0.50980392
130 0.47036059 0.50980392
131 0.47057499 0.50980392
132 0.47079196 0.50980392
133 0.47101150 0.50980392
134 0.47123360 0.50980392
135 0.47145827 0.49019608
136 0.47168549 0.49019608
137 0.47191541 0.47058824
138 0.47214789 0.49019608
139 0.47238306 0.47058824
140 0.47262093 0.47058824
141 0.47286148 0.47058824
142 0.47310457 0.47058824
143 0.47335020 0.47058824
144 0.47359835 0.47058824
145 0.47384917 0.47058824
146 0.47410252 0.47058824
147 0.47435823 0.47058824
148 0.47461630 0.47058824
149 0.47487672 0.47058824
150 0.47513966 0.49019608
151 0.47540524 0.49019608
152 0.47567347 0.49019608
153 0.47594434 0.49019608
154 0.47621800 0.50980392
155 0.47649445 0.49019608
156 0.47677368 0.49019608
157 0.47705569 0.49019608
158 0.47734047 0.50980392
159 0.47762817 0.50980392
160 0.47791863 0.50980392
161 0.47821201 0.50980392
162 0.47850814 0.50980392
163 0.47880702 0.50980392
164 0.47910864 0.50980392
165 0.47941301 0.50980392
166 0.47972027 0.52941176
167 0.48003025 0.50980392
168 0.48034312 0.52941176
169 0.48065886 0.50980392
170 0.48097746 0.52941176
171 0.48129893 0.50980392
172 0.48162326 0.54901961
173 0.48195075 0.52941176
174 0.48228153 0.52941176
175 0.48261546 0.52941176
176 0.48295269 0.52941176
177 0.48329320 0.52941176
178 0.48363714 0.52941176
179 0.48398421 0.50980392
180 0.48433470 0.52941176
181 0.48468861 0.50980392
182 0.48504608 0.50980392
183 0.48540711 0.50980392
184 0.48577168 0.50980392
185 0.48613981 0.50980392
186 0.48651147 0.52941176
187 0.48688667 0.52941176
188 0.48726539 0.52941176
189 0.48764764 0.52941176
190 0.48803355 0.52941176
191 0.48842313 0.54901961
192 0.48881637 0.54901961
193 0.48921325 0.52941176
194 0.48961393 0.54901961
195 0.49001839 0.54901961
196 0.49042679 0.54901961
197 0.49083897 0.54901961
198 0.49125507 0.54901961
199 0.49167493 0.54901961
200 0.49209855 0.54901961
201 0.49252576 0.52941176
202 0.49295642 0.54901961
203 0.49339052 0.54901961
204 0.49382804 0.54901961
205 0.49426898 0.54901961
206 0.49471334 0.54901961
207 0.49516110 0.54901961
208 0.49561212 0.54901961
209 0.49606668 0.54901961
210 0.49652462 0.54901961
211 0.49698580 0.54901961
212 0.49745019 0.54901961
213 0.49791780 0.54901961
214 0.49838862 0.54901961
215 0.49886264 0.54901961
216 0.49933970 0.54901961
217 0.49981994 0.54901961
218 0.50030336 0.56862745
219 0.50079011 0.54901961
220 0.50128001 0.56862745
221 0.50177307 0.54901961
222 0.50226928 0.54901961
223 0.50276833 0.54901961
224 0.50327020 0.54901961
225 0.50377490 0.54901961
226 0.50428226 0.54901961
227 0.50479228 0.52941176
228 0.50530464 0.52941176
229 0.50581934 0.52941176
230 0.50633622 0.52941176
231 0.50685512 0.52941176
232 0.50737587 0.52941176
233 0.50789848 0.50980392
234 0.50842278 0.50980392
235 0.50894891 0.50980392
236 0.50947673 0.50980392
237 0.51000621 0.50980392
238 0.51053720 0.52941176
239 0.51106968 0.52941176
240 0.51160382 0.52941176
241 0.51213959 0.52941176
242 0.51267698 0.52941176
243 0.51321584 0.52941176
244 0.51375617 0.52941176
245 0.51429764 0.52941176
246 0.51484025 0.52941176
247 0.51538384 0.52941176
248 0.51592855 0.52941176
249 0.51647438 0.52941176
250 0.51702117 0.52941176
251 0.51756921 0.52941176
252 0.51811833 0.52941176
253 0.51866839 0.52941176
254 0.51921951 0.54901961
255 0.51977170 0.54901961
256 0.52032495 0.56862745
257 0.52087925 0.54901961
258 0.52143473 0.54901961
259 0.52199140 0.54901961
260 0.52254924 0.56862745
261 0.52310839 0.56862745
262 0.52366870 0.56862745
263 0.52423031 0.56862745
264 0.52479321 0.56862745
265 0.52535754 0.56862745
266 0.52592314 0.56862745
267 0.52649000 0.56862745
268 0.52705827 0.56862745
269 0.52762779 0.56862745
270 0.52819854 0.56862745
271 0.52877083 0.56862745
272 0.52934448 0.56862745
273 0.52991980 0.56862745
274 0.53049677 0.58823529
275 0.53107509 0.56862745
276 0.53165489 0.58823529
277 0.53223617 0.58823529
278 0.53281908 0.58823529
279 0.53340344 0.58823529
280 0.53398940 0.58823529
281 0.53457695 0.58823529
282 0.53516609 0.58823529
283 0.53575665 0.60784314
284 0.53634893 0.60784314
285 0.53694291 0.60784314
286 0.53753859 0.60784314
287 0.53813596 0.60784314
288 0.53873502 0.62745098
289 0.53933559 0.60784314
290 0.53993782 0.60784314
291 0.54054170 0.60784314
292 0.54114738 0.60784314
293 0.54175484 0.60784314
294 0.54236423 0.60784314
295 0.54297553 0.60784314
296 0.54358875 0.62745098
297 0.54420401 0.60784314
298 0.54482131 0.62745098
299 0.54544064 0.60784314
300 0.54606214 0.62745098
301 0.54668581 0.62745098
302 0.54731163 0.62745098
303 0.54793959 0.62745098
304 0.54856984 0.62745098
305 0.54920236 0.64705882
306 0.54983744 0.64705882
307 0.55047494 0.64705882
